x,y,category,POI_count
56,53,17,1
56,53,15,1
56,53,51,1
56,53,60,1
56,53,53,1
56,53,73,1
56,53,82,1
56,53,83,1
56,53,76,1
56,53,33,1
56,53,79,1
56,53,75,1
56,53,40,1
56,54,80,4
56,54,47,2
56,54,74,1
56,54,34,1
56,55,47,2
56,55,81,1
56,64,45,3
56,64,74,2
56,65,45,1
56,65,74,1
56,66,48,1
56,66,18,1
56,69,74,1
56,95,65,1
56,96,69,2
56,96,74,2
56,96,38,1
56,96,76,1
56,96,48,1
56,96,58,1
56,104,84,2
56,104,47,2
56,104,76,2
56,104,41,1
56,104,81,1
56,104,80,1
56,105,48,3
56,105,74,2
56,105,81,1
56,105,47,1
56,105,76,1
56,105,59,1
56,105,60,1
56,105,58,1
56,105,73,1
56,110,60,2
56,110,48,2
56,110,47,1
56,110,59,1
56,110,34,1
56,111,47,3
56,111,48,2
56,111,39,2
56,111,43,2
56,111,79,1
56,111,66,1
56,111,65,1
56,111,54,1
56,111,81,1
56,111,59,1
56,111,82,1
56,115,48,1
56,115,73,1
56,115,74,1
56,117,48,1
56,121,47,1
56,128,48,2
56,144,74,2
56,144,73,1
56,144,81,1
56,144,48,1
56,145,41,1
56,145,48,1
56,147,79,2
56,147,81,2
56,147,48,1
56,147,75,1
56,148,59,5
56,148,81,3
56,148,66,2
56,148,48,1
56,148,36,1
56,148,79,1
56,148,37,1
56,148,63,1
56,148,73,1
56,148,74,1
56,148,45,1
56,148,4,1
56,148,65,1
56,148,80,1
56,148,23,1
56,149,48,1
56,149,74,1
56,150,81,3
56,150,54,2
56,150,79,1
56,150,38,1
56,150,74,1
56,150,43,1
56,150,69,1
56,150,84,1
56,150,48,1
56,151,81,4
56,151,84,1
56,151,4,1
56,154,41,2
56,154,48,1
56,155,80,3
56,155,76,1
56,155,41,1
56,156,81,2
56,156,48,1
56,156,4,1
56,157,79,1
56,157,46,1
56,158,84,2
56,158,60,1
56,158,48,1
56,158,26,1
56,160,46,1
56,184,73,2
56,185,48,3
56,185,46,2
56,185,81,2
56,185,38,2
56,185,62,1
56,185,69,1
56,185,74,1
56,185,4,1
56,186,74,1
56,186,63,1
56,187,3,1
56,187,48,1
56,187,63,1
56,187,81,1
56,187,73,1
56,188,74,1
56,188,79,1
56,188,80,1
56,188,48,1
56,188,46,1
56,189,61,2
56,189,51,1
56,189,74,1
56,189,45,1
56,189,48,1
56,189,81,1
56,189,73,1
56,198,63,1
56,200,74,2
56,200,63,1
57,1,74,1
57,8,85,1
57,8,81,1
57,14,73,1
57,21,74,1
57,22,74,1
57,28,74,3
57,28,20,1
57,29,45,1
57,48,47,1
57,53,63,5
57,53,59,5
57,53,81,4
57,53,69,3
57,53,48,2
57,53,79,2
57,53,51,2
57,53,47,1
57,53,66,1
57,53,73,1
57,53,83,1
57,53,46,1
57,53,76,1
57,53,60,1
57,53,34,1
57,53,41,1
57,53,80,1
57,53,75,1
57,53,74,1
57,54,48,8
57,54,63,4
57,54,59,4
57,54,81,4
57,54,21,3
57,54,76,3
57,54,69,3
57,54,47,3
57,54,84,3
57,54,46,2
57,54,61,2
57,54,60,2
57,54,82,2
57,54,17,1
57,54,51,1
57,54,73,1
57,54,66,1
57,54,79,1
57,54,70,1
57,54,38,1
57,54,75,1
57,54,74,1
57,55,78,2
57,55,4,2
57,55,18,1
57,55,82,1
57,55,60,1
57,55,23,1
57,55,81,1
57,55,84,1
57,55,73,1
57,55,58,1
57,55,83,1
57,55,70,1
57,55,74,1
57,55,63,1
57,55,59,1
57,55,66,1
57,55,48,1
57,56,81,7
57,56,74,1
57,56,57,1
57,56,79,1
57,56,76,1
57,66,48,1
57,91,74,1
57,91,73,1
57,94,60,1
57,95,43,1
57,95,73,1
57,95,11,1
57,96,82,4
57,96,48,3
57,96,73,2
57,96,18,2
57,96,61,2
57,96,4,2
57,96,69,1
57,96,60,1
57,96,39,1
57,96,51,1
57,96,52,1
57,96,84,1
57,96,43,1
57,96,79,1
57,96,62,1
57,96,76,1
57,96,41,1
57,96,56,1
57,96,3,1
57,96,40,1
57,96,33,1
57,96,66,1
57,96,71,1
57,96,59,1
57,97,65,2
57,97,63,1
57,97,69,1
57,97,48,1
57,97,38,1
57,97,79,1
57,97,54,1
57,97,51,1
57,104,33,3
57,104,48,3
57,104,61,2
57,104,79,2
57,104,59,2
57,104,51,2
57,104,84,1
57,104,47,1
57,104,63,1
57,104,62,1
57,104,23,1
57,104,69,1
57,104,41,1
57,104,9,1
57,104,73,1
57,104,83,1
57,104,4,1
57,104,54,1
57,104,81,1
57,105,48,1
57,105,84,1
57,109,79,2
57,109,60,1
57,109,76,1
57,109,47,1
57,110,48,4
57,110,59,3
57,110,79,3
57,110,47,3
57,110,58,3
57,110,60,2
57,110,55,2
57,110,34,2
57,110,57,1
57,110,69,1
57,110,36,1
57,110,54,1
57,110,84,1
57,110,38,1
57,110,66,1
57,110,56,1
57,110,62,1
57,110,74,1
57,111,48,8
57,111,60,5
57,111,69,4
57,111,47,3
57,111,62,3
57,111,38,2
57,111,41,2
57,111,79,2
57,111,61,2
57,111,81,2
57,111,51,2
57,111,55,2
57,111,39,2
57,111,59,2
57,111,74,1
57,111,71,1
57,111,53,1
57,111,54,1
57,111,52,1
57,111,63,1
57,111,76,1
57,111,34,1
57,111,66,1
57,111,40,1
57,111,33,1
57,112,62,2
57,112,58,2
57,112,48,1
57,112,47,1
57,112,60,1
57,114,60,3
57,114,48,3
57,114,81,2
57,114,79,2
57,114,76,1
57,114,69,1
57,114,80,1
57,114,75,1
57,114,67,1
57,115,81,2
57,115,48,2
57,115,47,2
57,115,83,1
57,115,66,1
57,115,60,1
57,115,79,1
57,115,84,1
57,116,67,1
57,117,48,1
57,119,74,1
57,122,79,1
57,123,76,1
57,123,73,1
57,124,76,1
57,127,47,1
57,128,81,1
57,143,74,1
57,144,48,1
57,144,74,1
57,144,81,1
57,144,80,1
57,145,81,1
57,145,73,1
57,146,79,1
57,146,81,1
57,146,74,1
57,146,60,1
57,147,74,3
57,147,81,2
57,147,58,1
57,147,69,1
57,147,59,1
57,148,41,5
57,148,79,4
57,148,60,3
57,148,69,2
57,148,63,2
57,148,81,2
57,148,34,2
57,148,59,1
57,148,53,1
57,148,48,1
57,148,33,1
57,148,55,1
57,148,66,1
57,148,74,1
57,148,47,1
57,148,13,1
57,148,38,1
57,148,40,1
57,149,51,6
57,149,69,6
57,149,76,5
57,149,59,5
57,149,48,4
57,149,73,3
57,149,82,3
57,149,57,3
57,149,62,3
57,149,63,2
57,149,41,2
57,149,79,2
57,149,4,2
57,149,60,2
57,149,61,2
57,149,55,2
57,149,72,1
57,149,38,1
57,149,17,1
57,149,33,1
57,149,40,1
57,149,34,1
57,149,56,1
57,149,53,1
57,149,74,1
57,149,84,1
57,149,18,1
57,149,54,1
57,149,81,1
57,149,7,1
57,149,66,1
57,149,13,1
57,149,58,1
57,150,81,8
57,150,79,5
57,150,60,4
57,150,47,3
57,150,62,3
57,150,67,2
57,150,54,2
57,150,9,2
57,150,69,2
57,150,74,2
57,150,63,2
57,150,40,1
57,150,61,1
57,150,23,1
57,150,38,1
57,150,55,1
57,150,33,1
57,150,53,1
57,150,13,1
57,150,20,1
57,150,11,1
57,150,66,1
57,150,51,1
57,150,32,1
57,150,73,1
57,150,14,1
57,150,52,1
57,151,41,3
57,151,74,3
57,151,76,2
57,151,48,2
57,151,69,1
57,151,54,1
57,151,39,1
57,151,83,1
57,151,60,1
57,151,81,1
57,152,41,4
57,152,69,3
57,152,40,2
57,152,62,2
57,152,38,2
57,152,82,2
57,152,74,2
57,152,61,2
57,152,48,1
57,152,81,1
57,152,58,1
57,152,60,1
57,152,80,1
57,152,76,1
57,153,69,2
57,153,48,2
57,153,81,2
57,153,74,2
57,153,38,1
57,153,83,1
57,153,21,1
57,153,60,1
57,154,41,2
57,154,81,1
57,155,48,1
57,156,84,1
57,156,61,1
57,158,45,1
57,158,60,1
57,161,75,1
57,162,73,1
57,183,48,2
57,183,73,1
57,186,60,1
57,187,81,2
57,188,41,1
57,188,48,1
57,197,73,1
58,1,73,1
58,1,74,1
58,8,74,2
58,8,81,1
58,8,41,1
58,14,73,1
58,21,74,2
58,27,79,1
58,28,74,1
58,28,18,1
58,29,76,1
58,29,5,1
58,29,49,1
58,29,74,1
58,30,81,1
58,53,65,1
58,54,60,4
58,54,79,4
58,54,51,3
58,54,55,3
58,54,59,3
58,54,74,2
58,54,61,2
58,54,57,2
58,54,41,2
58,54,76,2
58,54,38,2
58,54,22,1
58,54,69,1
58,54,58,1
58,54,54,1
58,54,52,1
58,54,63,1
58,54,85,1
58,54,75,1
58,54,48,1
58,54,34,1
58,54,40,1
58,54,84,1
58,55,81,6
58,55,79,6
58,55,62,5
58,55,59,5
58,55,41,4
58,55,82,3
58,55,60,3
58,55,63,3
58,55,36,3
58,55,61,3
58,55,51,3
58,55,83,2
58,55,66,2
58,55,54,1
58,55,21,1
58,55,13,1
58,55,52,1
58,55,38,1
58,55,37,1
58,55,18,1
58,55,84,1
58,55,69,1
58,55,47,1
58,55,9,1
58,55,7,1
58,55,35,1
58,55,76,1
58,55,73,1
58,55,75,1
58,55,57,1
58,56,84,5
58,56,81,4
58,56,54,4
58,56,4,3
58,56,59,3
58,56,23,3
58,56,76,3
58,56,48,3
58,56,69,3
58,56,82,2
58,56,65,2
58,56,51,2
58,56,70,2
58,56,55,2
58,56,74,2
58,56,62,2
58,56,63,2
58,56,66,1
58,56,72,1
58,56,46,1
58,56,7,1
58,56,45,1
58,56,34,1
58,56,60,1
58,56,35,1
58,56,17,1
58,56,73,1
58,56,52,1
58,56,40,1
58,56,5,1
58,57,81,2
58,57,74,1
58,57,45,1
58,57,41,1
58,57,77,1
58,57,76,1
58,57,80,1
58,57,60,1
58,57,84,1
58,57,47,1
58,57,82,1
58,64,74,1
58,66,48,1
58,88,82,2
58,88,61,1
58,88,60,1
58,88,73,1
58,88,66,1
58,93,14,1
58,94,60,1
58,94,54,1
58,95,38,1
58,97,75,1
58,97,48,1
58,97,81,1
58,97,41,1
58,97,3,1
58,103,47,2
58,103,62,1
58,103,76,1
58,103,21,1
58,103,57,1
58,103,60,1
58,104,81,5
58,104,74,3
58,104,76,3
58,104,69,3
58,104,57,2
58,104,59,2
58,104,73,2
58,104,66,2
58,104,54,2
58,104,79,2
58,104,48,2
58,104,35,1
58,104,58,1
58,104,38,1
58,104,18,1
58,104,56,1
58,104,41,1
58,104,84,1
58,104,80,1
58,104,51,1
58,104,62,1
58,104,39,1
58,104,72,1
58,104,13,1
58,104,63,1
58,104,83,1
58,104,82,1
58,105,60,2
58,105,34,1
58,105,81,1
58,105,69,1
58,105,58,1
58,105,59,1
58,105,74,1
58,105,84,1
58,106,56,1
58,108,45,1
58,109,54,3
58,109,56,1
58,110,60,2
58,110,81,1
58,110,59,1
58,110,63,1
58,110,4,1
58,111,55,4
58,111,47,2
58,111,81,2
58,111,60,2
58,111,48,2
58,111,69,2
58,111,51,2
58,111,34,1
58,111,59,1
58,111,66,1
58,112,48,4
58,112,79,2
58,112,47,2
58,112,69,1
58,112,82,1
58,112,60,1
58,112,59,1
58,112,70,1
58,112,53,1
58,112,63,1
58,112,55,1
58,112,51,1
58,113,79,2
58,113,63,2
58,113,56,2
58,113,58,1
58,113,60,1
58,113,41,1
58,113,47,1
58,113,83,1
58,113,57,1
58,113,48,1
58,113,81,1
58,113,23,1
58,113,59,1
58,113,18,1
58,114,48,6
58,114,54,6
58,114,47,3
58,114,59,2
58,114,41,2
58,114,65,2
58,114,69,2
58,114,60,2
58,114,57,1
58,114,66,1
58,114,55,1
58,114,75,1
58,114,70,1
58,114,61,1
58,114,50,1
58,114,40,1
58,114,33,1
58,114,51,1
58,115,48,2
58,115,62,1
58,115,60,1
58,115,47,1
58,115,83,1
58,115,59,1
58,115,51,1
58,115,39,1
58,115,82,1
58,116,47,1
58,116,48,1
58,117,48,2
58,117,79,1
58,118,58,3
58,118,48,2
58,118,54,2
58,118,4,1
58,118,79,1
58,118,5,1
58,118,62,1
58,119,66,1
58,119,79,1
58,119,60,1
58,124,60,1
58,126,74,1
58,126,75,1
58,126,81,1
58,127,48,6
58,127,60,2
58,127,47,1
58,127,53,1
58,128,48,2
58,128,73,1
58,128,56,1
58,128,47,1
58,146,74,2
58,147,59,6
58,147,74,4
58,147,48,1
58,147,63,1
58,147,81,1
58,147,66,1
58,147,69,1
58,147,60,1
58,148,54,4
58,148,74,3
58,148,82,3
58,148,69,3
58,148,81,3
58,148,66,2
58,148,48,1
58,148,40,1
58,148,56,1
58,148,35,1
58,148,78,1
58,148,41,1
58,148,36,1
58,148,71,1
58,148,76,1
58,148,62,1
58,148,58,1
58,148,60,1
58,148,53,1
58,149,59,2
58,149,71,1
58,149,38,1
58,149,34,1
58,149,62,1
58,149,4,1
58,149,61,1
58,149,76,1
58,149,79,1
58,149,63,1
58,151,74,2
58,151,83,1
58,153,60,1
58,153,74,1
58,158,84,2
58,158,41,2
58,158,74,1
58,158,81,1
58,158,79,1
58,158,40,1
58,158,73,1
58,185,3,1
59,3,73,1
59,3,74,1
59,8,69,3
59,8,41,2
59,8,74,2
59,8,61,2
59,8,73,2
59,8,40,1
59,8,45,1
59,8,14,1
59,8,84,1
59,8,54,1
59,8,63,1
59,9,54,3
59,9,51,2
59,9,81,2
59,9,58,1
59,9,82,1
59,9,66,1
59,9,72,1
59,32,74,2
59,32,61,2
59,32,47,1
59,32,66,1
59,32,69,1
59,32,41,1
59,33,74,2
59,33,51,1
59,33,58,1
59,33,69,1
59,44,81,1
59,45,74,1
59,45,54,1
59,45,47,1
59,54,59,2
59,54,58,2
59,54,54,1
59,54,65,1
59,54,74,1
59,54,56,1
59,54,48,1
59,54,60,1
59,55,48,6
59,55,69,4
59,55,51,3
59,55,62,3
59,55,55,3
59,55,67,3
59,55,66,3
59,55,5,2
59,55,4,2
59,55,61,2
59,55,82,2
59,55,54,2
59,55,73,2
59,55,33,2
59,55,59,2
59,55,57,2
59,55,63,1
59,55,53,1
59,55,47,1
59,55,76,1
59,55,74,1
59,55,56,1
59,55,40,1
59,55,17,1
59,55,70,1
59,55,34,1
59,55,79,1
59,55,36,1
59,55,38,1
59,55,60,1
59,55,65,1
59,56,59,2
59,56,4,1
59,56,79,1
59,56,69,1
59,56,38,1
59,56,74,1
59,56,53,1
59,56,18,1
59,57,79,4
59,57,75,3
59,57,69,3
59,57,41,3
59,57,74,3
59,57,48,2
59,57,47,2
59,57,70,1
59,57,80,1
59,57,66,1
59,57,55,1
59,57,36,1
59,57,4,1
59,57,62,1
59,57,73,1
59,57,59,1
59,57,5,1
59,58,48,1
59,58,75,1
59,58,1,1
59,58,50,1
59,58,81,1
59,62,76,1
59,63,3,2
59,63,4,1
59,63,18,1
59,64,4,5
59,64,74,5
59,64,46,3
59,64,75,2
59,64,41,2
59,64,73,2
59,64,60,1
59,64,45,1
59,64,62,1
59,64,5,1
59,64,18,1
59,64,13,1
59,64,47,1
59,65,4,5
59,65,46,2
59,65,18,2
59,65,1,1
59,65,22,1
59,65,74,1
59,65,21,1
59,65,75,1
59,65,47,1
59,66,48,2
59,66,84,1
59,69,47,1
59,69,43,1
59,70,74,1
59,97,81,1
59,102,48,1
59,102,36,1
59,102,66,1
59,103,48,5
59,103,47,3
59,103,60,2
59,103,76,2
59,103,82,1
59,103,62,1
59,103,73,1
59,103,3,1
59,103,54,1
59,103,84,1
59,104,74,1
59,105,79,1
59,105,81,1
59,105,60,1
59,106,81,2
59,106,60,1
59,111,55,4
59,111,60,3
59,111,69,3
59,111,36,3
59,111,62,2
59,111,48,2
59,111,58,2
59,111,33,2
59,111,34,2
59,111,73,1
59,111,82,1
59,111,54,1
59,111,66,1
59,111,51,1
59,111,13,1
59,111,63,1
59,111,17,1
59,111,76,1
59,111,40,1
59,111,37,1
59,111,84,1
59,111,59,1
59,111,67,1
59,111,43,1
59,111,57,1
59,111,7,1
59,111,47,1
59,111,85,1
59,111,4,1
59,112,48,9
59,112,69,9
59,112,51,6
59,112,66,6
59,112,35,5
59,112,40,5
59,112,57,3
59,112,38,3
59,112,53,3
59,112,18,2
59,112,63,2
59,112,79,2
59,112,54,2
59,112,33,2
59,112,55,2
59,112,62,2
59,112,76,2
59,112,70,2
59,112,77,1
59,112,45,1
59,112,9,1
59,112,11,1
59,112,85,1
59,112,34,1
59,112,39,1
59,112,32,1
59,112,41,1
59,112,81,1
59,112,36,1
59,112,60,1
59,112,59,1
59,112,73,1
59,112,21,1
59,112,4,1
59,112,23,1
59,112,19,1
59,113,48,4
59,113,66,4
59,113,59,3
59,113,62,3
59,113,47,2
59,113,69,2
59,113,36,2
59,113,63,2
59,113,79,2
59,113,54,2
59,113,67,1
59,113,76,1
59,113,73,1
59,113,55,1
59,113,57,1
59,113,77,1
59,113,26,1
59,113,20,1
59,113,74,1
59,114,48,5
59,114,47,4
59,114,58,3
59,114,62,2
59,114,60,2
59,114,59,2
59,114,79,2
59,114,51,1
59,114,67,1
59,114,69,1
59,114,65,1
59,114,74,1
59,114,76,1
59,114,81,1
59,114,55,1
59,114,63,1
59,114,41,1
59,115,47,3
59,118,48,2
59,118,21,2
59,118,61,2
59,118,82,1
59,118,69,1
59,118,4,1
59,118,36,1
59,118,66,1
59,119,81,4
59,119,60,3
59,119,4,1
59,119,73,1
59,125,60,1
59,126,43,1
59,127,40,1
59,127,46,1
59,127,48,1
59,128,47,2
59,128,48,2
59,128,4,1
59,128,81,1
59,128,59,1
59,128,54,1
59,128,60,1
59,129,82,1
59,129,47,1
59,141,47,2
59,141,45,1
59,141,48,1
59,147,81,2
59,147,48,1
59,147,69,1
59,151,74,1
59,151,60,1
59,158,74,1
59,159,75,2
59,159,63,1
59,159,40,1
59,159,81,1
59,159,41,1
59,164,74,1
60,8,34,2
60,8,56,2
60,8,48,1
60,8,74,1
60,8,47,1
60,8,38,1
60,9,41,1
60,32,74,2
60,32,60,1
60,34,74,1
60,35,73,1
60,36,80,1
60,36,74,1
60,37,79,1
60,39,60,1
60,39,74,1
60,43,34,1
60,45,61,2
60,45,4,1
60,45,79,1
60,45,80,1
60,45,74,1
60,45,54,1
60,45,73,1
60,45,60,1
60,45,84,1
60,54,74,3
60,54,47,2
60,54,45,1
60,55,48,3
60,55,59,3
60,55,62,2
60,55,69,1
60,55,82,1
60,55,60,1
60,55,63,1
60,55,65,1
60,55,74,1
60,55,14,1
60,55,19,1
60,55,71,1
60,56,48,4
60,56,54,2
60,56,47,1
60,56,69,1
60,56,58,1
60,56,51,1
60,56,73,1
60,56,62,1
60,57,48,3
60,57,84,3
60,57,59,2
60,57,54,2
60,57,66,2
60,57,81,1
60,57,58,1
60,57,9,1
60,57,76,1
60,57,41,1
60,57,60,1
60,57,20,1
60,57,73,1
60,57,79,1
60,57,47,1
60,57,62,1
60,57,56,1
60,58,46,3
60,58,54,2
60,58,48,2
60,58,9,1
60,58,4,1
60,58,63,1
60,58,59,1
60,58,82,1
60,58,67,1
60,58,36,1
60,58,60,1
60,58,38,1
60,58,66,1
60,58,81,1
60,58,79,1
60,64,18,6
60,64,4,4
60,64,3,3
60,64,74,3
60,64,46,2
60,64,76,2
60,64,45,2
60,64,5,2
60,64,14,2
60,64,21,1
60,64,38,1
60,64,41,1
60,64,47,1
60,64,39,1
60,64,28,1
60,65,4,28
60,65,21,27
60,65,81,16
60,65,75,16
60,65,18,11
60,65,74,9
60,65,41,8
60,65,46,8
60,65,39,7
60,65,14,5
60,65,22,5
60,65,73,5
60,65,38,4
60,65,5,4
60,65,49,3
60,65,40,3
60,65,45,2
60,65,61,2
60,65,1,2
60,65,82,2
60,65,64,2
60,65,13,2
60,65,17,1
60,65,25,1
60,65,2,1
60,65,20,1
60,65,31,1
60,65,47,1
60,65,33,1
60,65,80,1
60,65,48,1
60,65,70,1
60,65,19,1
60,65,62,1
60,65,69,1
60,65,35,1
60,65,51,1
60,65,66,1
60,65,3,1
60,66,18,1
60,69,45,2
60,102,7,1
60,102,45,1
60,102,81,1
60,102,54,1
60,103,73,1
60,109,43,1
60,110,47,2
60,110,60,1
60,110,18,1
60,110,40,1
60,110,54,1
60,111,48,5
60,111,59,4
60,111,54,3
60,111,55,3
60,111,41,3
60,111,62,3
60,111,38,2
60,111,58,2
60,111,60,2
60,111,47,2
60,111,69,2
60,111,57,1
60,111,81,1
60,111,53,1
60,111,51,1
60,111,70,1
60,111,56,1
60,111,74,1
60,112,51,9
60,112,69,8
60,112,48,7
60,112,62,6
60,112,66,5
60,112,33,5
60,112,63,4
60,112,61,4
60,112,57,4
60,112,53,3
60,112,81,3
60,112,41,3
60,112,52,3
60,112,59,2
60,112,14,2
60,112,21,2
60,112,73,2
60,112,18,2
60,112,26,2
60,112,36,2
60,112,54,2
60,112,34,2
60,112,76,1
60,112,74,1
60,112,17,1
60,112,32,1
60,112,38,1
60,112,39,1
60,112,50,1
60,112,20,1
60,112,40,1
60,112,67,1
60,112,43,1
60,112,7,1
60,112,60,1
60,112,82,1
60,112,79,1
60,112,65,1
60,112,47,1
60,112,55,1
60,112,45,1
60,112,37,1
60,112,35,1
60,112,72,1
60,113,48,5
60,113,69,5
60,113,47,4
60,113,41,3
60,113,63,2
60,113,70,1
60,113,62,1
60,113,57,1
60,113,51,1
60,113,17,1
60,113,45,1
60,113,59,1
60,113,84,1
60,113,60,1
60,113,53,1
60,114,47,4
60,114,48,2
60,114,58,1
60,114,76,1
60,114,54,1
60,114,74,1
60,114,73,1
60,114,69,1
60,117,63,2
60,117,48,2
60,117,80,1
60,117,60,1
60,118,74,1
60,119,81,2
60,119,60,1
60,119,55,1
60,120,18,1
60,121,81,4
60,121,46,1
60,122,81,3
60,122,78,1
60,122,75,1
60,122,41,1
60,126,53,1
60,127,46,1
60,127,84,1
60,128,48,2
60,128,69,1
60,128,56,1
60,128,63,1
60,128,76,1
60,128,81,1
60,128,51,1
60,128,34,1
60,129,58,1
60,130,54,4
60,130,47,3
60,130,79,2
60,130,48,2
60,130,82,1
60,130,55,1
60,130,57,1
60,131,54,1
60,131,46,1
60,131,48,1
60,139,74,1
60,140,81,1
60,140,73,1
60,140,48,1
60,142,81,1
60,142,80,1
60,143,74,1
60,145,84,1
60,146,81,1
60,146,84,1
60,147,81,2
60,147,75,1
60,147,48,1
60,147,79,1
60,147,84,1
60,148,48,1
60,157,80,1
60,159,14,1
60,159,74,1
60,159,4,1
60,160,56,1
60,162,73,1
60,170,54,2
60,173,1,1
60,181,84,2
60,181,81,2
60,181,82,1
60,181,48,1
61,6,60,1
61,6,74,1
61,7,74,1
61,9,69,1
61,9,74,1
61,16,80,1
61,16,60,1
61,19,74,2
61,19,73,1
61,26,45,1
61,39,73,1
61,39,74,1
61,44,67,2
61,44,81,1
61,47,83,1
61,55,75,1
61,55,60,1
61,56,20,2
61,56,76,1
61,56,69,1
61,56,54,1
61,56,48,1
61,56,79,1
61,56,47,1
61,56,73,1
61,56,74,1
61,56,62,1
61,56,34,1
61,56,81,1
61,56,53,1
61,57,47,4
61,57,79,4
61,57,48,2
61,57,67,2
61,57,53,1
61,57,59,1
61,57,69,1
61,57,84,1
61,57,55,1
61,57,41,1
61,57,60,1
61,57,54,1
61,57,74,1
61,57,65,1
61,58,48,5
61,58,59,5
61,58,51,3
61,58,60,2
61,58,57,2
61,58,47,1
61,58,52,1
61,58,39,1
61,58,26,1
61,58,62,1
61,58,18,1
61,58,55,1
61,58,73,1
61,58,79,1
61,58,76,1
61,58,70,1
61,58,33,1
61,59,58,1
61,59,38,1
61,59,76,1
61,59,62,1
61,59,84,1
61,59,54,1
61,59,33,1
61,60,22,3
61,60,80,1
61,60,46,1
61,60,75,1
61,60,13,1
61,60,64,1
61,65,46,7
61,65,4,6
61,65,75,4
61,65,48,4
61,65,20,3
61,65,74,3
61,65,18,2
61,65,21,2
61,65,66,2
61,65,83,2
61,65,14,2
61,65,81,2
61,65,84,1
61,65,3,1
61,65,28,1
61,65,45,1
61,65,41,1
61,65,49,1
61,65,79,1
61,65,59,1
61,65,82,1
61,65,72,1
61,65,13,1
61,65,22,1
61,65,15,1
61,65,5,1
61,66,56,2
61,66,58,2
61,66,74,2
61,66,75,1
61,66,4,1
61,66,38,1
61,66,60,1
61,67,45,1
61,67,38,1
61,67,80,1
61,67,47,1
61,67,60,1
61,67,39,1
61,67,75,1
61,68,73,2
61,68,82,2
61,68,4,1
61,68,80,1
61,68,46,1
61,85,46,1
61,88,56,2
61,88,58,1
61,101,36,1
61,101,44,1
61,101,35,1
61,101,38,1
61,102,48,4
61,102,69,3
61,102,73,2
61,102,61,2
61,102,55,2
61,102,47,2
61,102,60,2
61,102,58,2
61,102,4,1
61,102,67,1
61,102,62,1
61,102,79,1
61,102,66,1
61,102,75,1
61,102,53,1
61,102,81,1
61,102,34,1
61,102,85,1
61,102,83,1
61,102,56,1
61,103,35,1
61,103,74,1
61,103,47,1
61,103,34,1
61,103,41,1
61,109,60,1
61,109,81,1
61,110,48,3
61,110,47,3
61,110,59,3
61,110,62,1
61,110,81,1
61,110,41,1
61,110,74,1
61,111,48,6
61,111,47,5
61,111,41,4
61,111,54,4
61,111,69,3
61,111,79,3
61,111,4,1
61,111,53,1
61,111,74,1
61,111,59,1
61,111,51,1
61,111,33,1
61,111,60,1
61,111,58,1
61,111,62,1
61,111,70,1
61,111,55,1
61,112,48,8
61,112,69,4
61,112,66,4
61,112,62,3
61,112,55,3
61,112,61,2
61,112,74,2
61,112,59,2
61,112,79,2
61,112,81,2
61,112,63,2
61,112,57,1
61,112,60,1
61,112,73,1
61,112,51,1
61,112,36,1
61,112,4,1
61,112,33,1
61,112,43,1
61,112,53,1
61,112,37,1
61,112,45,1
61,112,47,1
61,112,52,1
61,113,54,4
61,113,81,1
61,114,65,2
61,114,47,1
61,118,48,2
61,120,43,1
61,121,81,1
61,122,81,2
61,122,47,1
61,123,36,1
61,123,66,1
61,124,81,2
61,124,84,1
61,124,75,1
61,125,81,4
61,125,63,1
61,127,74,2
61,127,65,1
61,127,20,1
61,127,33,1
61,127,38,1
61,127,51,1
61,128,66,3
61,128,58,2
61,128,61,2
61,128,72,1
61,128,84,1
61,128,41,1
61,128,56,1
61,128,60,1
61,128,73,1
61,128,69,1
61,128,79,1
61,128,82,1
61,129,60,5
61,129,63,3
61,129,73,2
61,129,48,2
61,129,81,2
61,129,51,1
61,129,55,1
61,129,36,1
61,129,62,1
61,129,76,1
61,129,66,1
61,130,47,3
61,130,48,2
61,130,66,2
61,130,69,2
61,130,36,1
61,130,76,1
61,130,60,1
61,130,59,1
61,130,84,1
61,131,81,1
61,131,41,1
61,131,76,1
61,132,60,3
61,132,47,2
61,132,53,2
61,132,79,1
61,132,4,1
61,132,76,1
61,132,81,1
61,140,81,1
61,140,38,1
61,140,48,1
61,141,84,2
61,141,74,1
61,141,48,1
61,142,74,1
61,142,65,1
61,142,48,1
61,143,48,2
61,144,82,1
61,144,60,1
61,145,62,2
61,145,81,1
61,147,74,1
61,149,48,1
61,149,54,1
61,149,74,1
61,150,48,1
61,150,81,1
61,150,51,1
61,150,79,1
61,151,41,1
61,159,80,1
61,159,41,1
61,159,81,1
61,159,60,1
61,159,79,1
61,160,82,3
61,160,4,2
61,160,73,1
61,160,60,1
61,160,17,1
61,160,53,1
61,160,84,1
61,160,74,1
61,160,80,1
61,160,36,1
61,160,48,1
61,160,18,1
61,160,41,1
61,170,73,1
61,173,5,1
61,199,74,1
61,199,45,1
62,6,74,1
62,13,60,1
62,15,74,2
62,15,41,1
62,32,47,1
62,39,80,1
62,56,65,1
62,57,48,3
62,57,58,3
62,57,69,2
62,57,41,1
62,57,79,1
62,57,66,1
62,57,53,1
62,57,60,1
62,57,63,1
62,57,75,1
62,57,18,1
62,57,76,1
62,57,56,1
