x,y,category,POI_count
21,154,17,1
21,154,18,1
21,154,76,1
21,155,59,37
21,155,48,7
21,155,81,4
21,155,41,4
21,155,47,4
21,155,62,4
21,155,17,3
21,155,79,3
21,155,75,3
21,155,82,3
21,155,61,2
21,155,5,2
21,155,76,2
21,155,69,2
21,155,60,2
21,155,74,1
21,155,63,1
21,155,70,1
21,155,54,1
21,155,65,1
21,155,58,1
21,155,55,1
21,155,57,1
21,155,85,1
21,155,46,1
21,155,38,1
21,155,66,1
21,155,73,1
21,155,36,1
21,156,59,40
21,156,54,6
21,156,66,4
21,156,60,4
21,156,51,4
21,156,76,4
21,156,36,3
21,156,40,3
21,156,55,3
21,156,67,3
21,156,10,2
21,156,69,2
21,156,5,1
21,156,47,1
21,156,49,1
21,156,52,1
21,156,78,1
21,156,58,1
21,156,62,1
21,156,68,1
21,156,38,1
21,156,14,1
21,156,56,1
21,156,82,1
21,156,48,1
21,156,81,1
21,156,18,1
21,156,37,1
21,156,73,1
21,157,59,42
21,157,47,18
21,157,61,6
21,157,79,6
21,157,62,5
21,157,76,4
21,157,81,4
21,157,60,4
21,157,48,4
21,157,10,3
21,157,51,3
21,157,66,2
21,157,84,2
21,157,70,2
21,157,36,2
21,157,69,2
21,157,4,2
21,157,54,2
21,157,58,2
21,157,74,2
21,157,57,2
21,157,56,2
21,157,21,1
21,157,41,1
21,157,9,1
21,157,39,1
21,157,80,1
21,157,82,1
21,157,55,1
21,157,33,1
21,157,19,1
21,157,22,1
21,157,63,1
21,157,73,1
21,157,17,1
21,157,53,1
21,157,1,1
21,157,67,1
21,158,47,15
21,158,59,12
21,158,82,8
21,158,69,5
21,158,79,5
21,158,43,4
21,158,54,4
21,158,66,4
21,158,18,3
21,158,48,3
21,158,57,3
21,158,51,2
21,158,76,2
21,158,7,1
21,158,55,1
21,158,9,1
21,158,81,1
21,158,56,1
21,158,62,1
21,158,38,1
21,158,53,1
21,158,3,1
21,158,21,1
21,158,73,1
21,158,36,1
21,158,77,1
21,158,63,1
21,159,59,30
21,159,47,17
21,159,79,9
21,159,66,7
21,159,62,6
21,159,48,5
21,159,54,4
21,159,36,4
21,159,76,4
21,159,60,4
21,159,81,4
21,159,21,3
21,159,65,3
21,159,55,3
21,159,75,3
21,159,63,2
21,159,58,2
21,159,34,2
21,159,84,2
21,159,74,2
21,159,4,2
21,159,9,1
21,159,18,1
21,159,40,1
21,159,39,1
21,159,46,1
21,159,38,1
21,159,14,1
21,159,78,1
21,159,61,1
21,159,83,1
21,159,20,1
21,159,45,1
21,159,77,1
21,159,56,1
21,159,41,1
21,159,51,1
21,159,71,1
21,159,10,1
21,159,69,1
21,160,59,38
21,160,69,11
21,160,63,9
21,160,81,9
21,160,66,6
21,160,48,6
21,160,62,6
21,160,79,6
21,160,53,6
21,160,17,4
21,160,4,4
21,160,51,4
21,160,38,4
21,160,75,4
21,160,76,4
21,160,54,3
21,160,84,3
21,160,60,3
21,160,70,3
21,160,82,2
21,160,47,2
21,160,40,2
21,160,21,2
21,160,10,2
21,160,13,2
21,160,55,2
21,160,61,2
21,160,33,2
21,160,46,1
21,160,71,1
21,160,73,1
21,160,41,1
21,160,5,1
21,160,65,1
21,160,36,1
21,160,57,1
21,160,35,1
21,160,67,1
21,160,9,1
21,160,52,1
21,160,18,1
21,160,34,1
21,160,68,1
21,160,37,1
21,160,74,1
21,160,49,1
21,160,1,1
21,160,56,1
21,161,59,28
21,161,81,7
21,161,48,5
21,161,75,5
21,161,79,5
21,161,69,5
21,161,55,4
21,161,47,4
21,161,54,3
21,161,38,3
21,161,40,3
21,161,82,2
21,161,63,2
21,161,76,2
21,161,62,2
21,161,66,2
21,161,58,2
21,161,51,2
21,161,60,2
21,161,49,2
21,161,36,1
21,161,33,1
21,161,52,1
21,161,7,1
21,161,37,1
21,161,57,1
21,161,83,1
21,161,18,1
21,161,13,1
21,161,78,1
21,161,4,1
21,161,85,1
21,161,1,1
21,162,59,41
21,162,79,6
21,162,48,5
21,162,81,5
21,162,76,4
21,162,47,4
21,162,54,4
21,162,63,3
21,162,69,3
21,162,60,2
21,162,5,2
21,162,9,1
21,162,56,1
21,162,62,1
21,162,53,1
21,162,36,1
21,162,34,1
21,162,18,1
21,162,10,1
21,162,31,1
21,162,22,1
21,162,50,1
21,162,21,1
21,162,82,1
21,162,74,1
21,162,4,1
21,162,66,1
21,162,38,1
21,162,75,1
21,163,59,19
21,163,81,8
21,163,54,6
21,163,51,4
21,163,63,4
21,163,48,4
21,163,55,3
21,163,60,3
21,163,76,3
21,163,38,2
21,163,36,2
21,163,13,2
21,163,62,2
21,163,61,2
21,163,33,2
21,163,66,2
21,163,75,2
21,163,79,2
21,163,84,2
21,163,69,1
21,163,67,1
21,163,26,1
21,163,40,1
21,163,57,1
21,163,47,1
21,163,9,1
21,163,43,1
21,164,59,30
21,164,81,4
21,164,66,4
21,164,47,4
21,164,76,3
21,164,22,3
21,164,69,3
21,164,54,3
21,164,60,3
21,164,55,3
21,164,62,3
21,164,36,2
21,164,51,2
21,164,40,2
21,164,11,2
21,164,73,2
21,164,48,2
21,164,83,1
21,164,21,1
21,164,70,1
21,164,75,1
21,164,39,1
21,164,63,1
21,164,56,1
21,164,17,1
21,164,18,1
21,164,10,1
21,164,84,1
21,164,38,1
21,164,58,1
21,164,9,1
21,164,79,1
21,164,1,1
21,164,43,1
21,165,59,54
21,165,69,21
21,165,48,13
21,165,13,12
21,165,66,9
21,165,54,9
21,165,4,8
21,165,62,8
21,165,57,8
21,165,51,8
21,165,55,8
21,165,47,7
21,165,79,7
21,165,22,6
21,165,36,5
21,165,41,5
21,165,38,5
21,165,82,4
21,165,7,4
21,165,21,4
21,165,58,3
21,165,18,3
21,165,77,3
21,165,67,3
21,165,61,3
21,165,17,3
21,165,53,3
21,165,60,2
21,165,68,2
21,165,52,2
21,165,9,2
21,165,81,2
21,165,75,2
21,165,31,2
21,165,34,2
21,165,76,1
21,165,20,1
21,165,65,1
21,165,71,1
21,165,10,1
21,165,33,1
21,165,63,1
21,165,11,1
21,165,50,1
21,165,70,1
21,165,84,1
21,165,45,1
21,165,37,1
21,166,59,33
21,166,48,9
21,166,81,6
21,166,69,6
21,166,76,6
21,166,51,5
21,166,4,5
21,166,38,5
21,166,55,4
21,166,54,4
21,166,13,4
21,166,66,4
21,166,79,4
21,166,36,4
21,166,41,3
21,166,17,3
21,166,60,3
21,166,40,3
21,166,62,3
21,166,22,3
21,166,18,3
21,166,33,2
21,166,61,2
21,166,84,2
21,166,5,2
21,166,31,2
21,166,78,1
21,166,63,1
21,166,57,1
21,166,26,1
21,166,23,1
21,166,20,1
21,166,9,1
21,166,50,1
21,166,11,1
21,166,32,1
21,166,53,1
21,166,75,1
21,166,47,1
21,166,70,1
21,166,19,1
21,166,67,1
21,167,59,17
21,167,48,9
21,167,81,9
21,167,76,9
21,167,63,9
21,167,69,7
21,167,79,7
21,167,62,6
21,167,38,5
21,167,75,3
21,167,51,3
21,167,70,2
21,167,61,2
21,167,55,2
21,167,54,1
21,167,4,1
21,167,53,1
21,167,83,1
21,167,1,1
21,167,14,1
21,167,84,1
21,167,13,1
21,167,7,1
21,167,9,1
21,167,80,1
21,167,33,1
21,167,66,1
21,167,67,1
21,167,60,1
21,167,5,1
21,167,37,1
21,167,65,1
21,167,74,1
21,167,82,1
21,167,47,1
21,168,59,18
21,168,84,9
21,168,81,5
21,168,66,4
21,168,54,4
21,168,61,4
21,168,62,4
21,168,47,3
21,168,36,3
21,168,79,3
21,168,75,2
21,168,69,2
21,168,51,2
21,168,33,2
21,168,48,2
21,168,55,2
21,168,45,2
21,168,60,2
21,168,31,1
21,168,38,1
21,168,63,1
21,168,76,1
21,168,20,1
21,168,21,1
21,168,9,1
21,168,65,1
21,168,74,1
21,169,81,10
21,169,75,8
21,169,63,6
21,169,46,4
21,169,54,4
21,169,47,3
21,169,79,3
21,169,62,3
21,169,76,3
21,169,59,2
21,169,48,2
21,169,83,2
21,169,84,2
21,169,60,2
21,169,66,1
21,169,36,1
21,169,78,1
21,169,85,1
21,169,77,1
21,170,59,11
21,170,81,6
21,170,79,4
21,170,54,4
21,170,48,3
21,170,75,2
21,170,47,2
21,170,76,2
21,170,62,2
21,170,80,2
21,170,19,1
21,170,21,1
21,170,34,1
21,170,77,1
21,170,17,1
21,170,10,1
21,170,14,1
21,170,60,1
21,170,58,1
21,170,65,1
21,170,9,1
21,170,70,1
21,170,50,1
21,170,51,1
21,170,82,1
21,170,84,1
21,171,84,14
21,172,84,22
21,172,75,2
21,172,48,1
21,172,63,1
21,172,76,1
21,173,59,5
21,173,84,4
21,173,81,2
21,173,75,1
21,173,82,1
21,173,63,1
21,173,60,1
21,174,59,4
21,174,84,3
21,174,43,2
21,174,81,2
21,174,60,1
21,174,76,1
21,174,39,1
21,174,35,1
21,174,70,1
21,174,47,1
21,174,48,1
21,174,63,1
21,174,79,1
21,174,75,1
21,175,59,22
21,175,48,8
21,175,79,6
21,175,69,5
21,175,51,4
21,175,36,3
21,175,60,3
21,175,66,3
21,175,53,3
21,175,74,2
21,175,82,2
21,175,62,2
21,175,14,2
21,175,61,2
21,175,54,2
21,175,18,1
21,175,70,1
21,175,83,1
21,175,57,1
21,175,73,1
21,175,75,1
21,175,76,1
21,175,56,1
21,175,4,1
21,175,84,1
21,175,81,1
21,175,52,1
21,175,47,1
21,176,59,36
21,176,69,6
21,176,48,4
21,176,79,4
21,176,5,2
21,176,81,2
21,176,47,2
21,176,61,2
21,176,38,2
21,176,74,2
21,176,51,2
21,176,13,1
21,176,62,1
21,176,58,1
21,176,53,1
21,176,40,1
21,176,67,1
21,176,60,1
21,176,55,1
21,177,48,11
21,177,59,11
21,177,51,8
21,177,69,6
21,177,63,6
21,177,66,5
21,177,55,4
21,177,4,4
21,177,81,4
21,177,54,3
21,177,57,3
21,177,76,3
21,177,5,3
21,177,33,3
21,177,21,2
21,177,36,2
21,177,82,2
21,177,1,2
21,177,52,2
21,177,41,1
21,177,39,1
21,177,75,1
21,177,62,1
21,177,79,1
21,177,43,1
21,177,37,1
21,177,47,1
21,177,58,1
21,177,40,1
21,177,60,1
21,177,7,1
21,177,38,1
21,177,83,1
21,177,46,1
21,177,42,1
21,177,77,1
21,177,74,1
21,177,56,1
21,177,70,1
21,178,51,6
21,178,59,5
21,178,48,4
21,178,76,4
21,178,60,4
21,178,58,3
21,178,69,3
21,178,66,3
21,178,54,3
21,178,57,3
21,178,81,3
21,178,41,2
21,178,75,2
21,178,62,2
21,178,73,1
21,178,9,1
21,178,80,1
21,178,74,1
21,178,84,1
21,178,4,1
21,178,79,1
21,178,14,1
21,178,40,1
21,178,33,1
21,178,82,1
21,178,36,1
21,178,63,1
21,178,61,1
21,179,59,13
21,179,48,4
21,179,69,4
21,179,47,4
21,179,79,4
21,179,62,3
21,179,75,2
21,179,58,2
21,179,61,2
21,179,51,2
21,179,66,2
21,179,84,2
21,179,60,2
21,179,5,1
21,179,65,1
21,179,45,1
21,179,55,1
21,179,34,1
21,179,57,1
21,179,33,1
21,179,20,1
21,179,76,1
21,179,53,1
21,179,54,1
21,179,18,1
21,179,36,1
21,179,56,1
21,179,74,1
21,179,78,1
21,180,48,3
21,180,79,2
21,180,59,2
21,180,43,1
21,180,36,1
21,180,81,1
21,180,54,1
21,180,69,1
21,180,74,1
21,180,55,1
21,180,57,1
21,180,4,1
21,181,47,5
21,181,48,3
21,181,60,2
21,181,69,2
21,181,76,2
21,181,59,2
21,181,57,1
21,181,54,1
21,181,53,1
21,181,81,1
21,181,63,1
21,182,53,3
21,182,48,2
21,182,67,1
21,182,33,1
21,182,59,1
21,182,4,1
21,182,41,1
21,182,57,1
21,182,51,1
21,190,47,1
21,193,48,1
22,28,54,3
22,29,54,1
22,33,80,1
22,46,48,1
22,50,43,1
22,50,47,1
22,50,56,1
22,134,43,1
22,134,48,1
22,134,47,1
22,135,47,3
22,135,59,3
22,135,79,3
22,135,67,1
22,135,53,1
22,135,48,1
22,135,63,1
22,135,76,1
22,135,54,1
22,135,21,1
22,135,57,1
22,135,4,1
22,135,43,1
22,136,47,2
22,136,79,2
22,136,63,1
22,136,54,1
22,137,55,2
22,137,67,1
22,137,21,1
22,137,65,1
22,137,74,1
22,137,81,1
22,138,79,1
22,139,18,1
22,140,4,1
22,141,48,4
22,141,56,2
22,141,59,2
22,141,47,2
22,141,77,2
22,141,62,1
22,141,18,1
22,141,71,1
22,141,54,1
22,141,4,1
22,141,21,1
22,141,76,1
22,141,69,1
22,141,38,1
22,141,58,1
22,142,48,2
22,142,60,2
22,142,5,2
22,142,59,2
22,142,18,2
22,142,76,2
22,142,58,1
22,142,67,1
22,142,56,1
22,142,55,1
22,142,75,1
22,143,47,3
22,143,48,3
22,143,57,1
22,143,5,1
22,143,81,1
22,143,79,1
22,143,55,1
22,143,74,1
22,143,54,1
22,143,76,1
22,144,48,2
22,144,60,2
22,144,18,1
22,144,1,1
22,144,11,1
22,144,82,1
22,144,69,1
22,144,67,1
22,145,76,1
22,146,67,2
22,146,59,2
22,146,79,2
22,146,62,1
22,146,55,1
22,146,74,1
22,146,53,1
22,146,60,1
22,146,22,1
22,147,59,18
22,147,51,7
22,147,21,6
22,147,57,5
22,147,62,5
22,147,48,5
22,147,69,4
22,147,52,4
22,147,18,3
22,147,38,3
22,147,40,3
22,147,5,3
22,147,54,3
22,147,66,3
22,147,58,3
22,147,11,3
22,147,1,2
22,147,53,2
22,147,47,2
22,147,55,2
22,147,81,2
22,147,45,2
22,147,4,2
22,147,67,2
22,147,70,2
22,147,61,2
22,147,76,2
22,147,74,2
22,147,36,2
22,147,79,1
22,147,33,1
22,147,22,1
22,147,7,1
22,147,20,1
22,147,35,1
22,147,84,1
22,147,60,1
22,147,85,1
22,147,32,1
22,147,15,1
22,147,41,1
22,147,63,1
22,147,14,1
22,147,37,1
22,147,10,1
22,147,17,1
22,147,68,1
22,148,59,21
22,148,69,7
22,148,47,5
22,148,57,5
22,148,18,5
22,148,81,5
22,148,60,3
22,148,53,3
22,148,54,3
22,148,51,3
22,148,58,3
22,148,79,3
22,148,66,2
22,148,36,2
22,148,62,2
22,148,48,2
22,148,20,2
22,148,40,2
22,148,4,2
22,148,41,1
22,148,33,1
22,148,34,1
22,148,5,1
22,148,74,1
22,148,52,1
22,148,21,1
22,148,76,1
22,148,55,1
22,149,59,32
22,149,48,7
22,149,57,6
22,149,76,6
22,149,82,5
22,149,51,4
22,149,81,4
22,149,55,3
22,149,4,3
22,149,70,3
22,149,74,2
22,149,53,2
22,149,54,2
22,149,61,2
22,149,60,2
22,149,18,2
22,149,5,2
22,149,9,2
22,149,62,2
22,149,69,2
22,149,79,2
22,149,21,2
22,149,41,1
22,149,13,1
22,149,75,1
22,149,58,1
22,149,38,1
22,149,66,1
22,149,40,1
22,149,47,1
22,149,7,1
22,149,10,1
22,149,67,1
22,149,36,1
22,149,33,1
22,149,56,1
22,150,59,72
22,150,48,26
22,150,76,14
22,150,62,13
22,150,69,10
22,150,79,8
22,150,18,8
22,150,67,6
22,150,53,5
22,150,54,4
22,150,11,4
22,150,55,4
22,150,51,4
22,150,41,4
22,150,74,4
22,150,38,3
22,150,21,3
22,150,81,3
22,150,9,3
22,150,36,3
22,150,13,3
22,150,77,2
22,150,14,2
22,150,75,2
22,150,60,2
22,150,1,2
22,150,7,2
22,150,66,2
22,150,4,2
22,150,78,2
22,150,61,1
22,150,10,1
22,150,84,1
22,150,73,1
22,150,50,1
22,150,40,1
22,150,70,1
22,150,52,1
22,150,5,1
22,150,34,1
22,150,47,1
22,150,57,1
22,151,59,83
22,151,76,13
22,151,81,10
22,151,38,8
22,151,47,8
22,151,62,8
22,151,48,7
22,151,63,6
22,151,79,6
22,151,54,5
22,151,69,4
22,151,75,3
22,151,21,3
22,151,60,3
22,151,18,3
22,151,9,3
22,151,4,3
22,151,70,3
22,151,51,3
22,151,66,2
22,151,36,2
22,151,53,2
22,151,82,2
22,151,67,2
22,151,74,2
22,151,10,2
22,151,40,2
22,151,57,2
22,151,17,1
22,151,13,1
22,151,77,1
22,151,22,1
22,151,52,1
22,151,84,1
22,151,58,1
22,151,71,1
22,151,73,1
22,151,14,1
22,151,55,1
22,151,68,1
22,152,59,83
22,152,47,30
22,152,48,24
22,152,66,12
22,152,69,12
22,152,4,11
22,152,81,9
22,152,51,8
22,152,18,8
22,152,76,8
22,152,38,6
22,152,21,5
22,152,53,5
22,152,67,5
22,152,62,4
22,152,33,4
22,152,36,4
22,152,54,4
22,152,41,3
22,152,70,3
22,152,61,3
22,152,63,3
22,152,9,3
22,152,46,3
22,152,13,3
22,152,11,3
22,152,20,3
22,152,60,3
22,152,78,3
22,152,56,2
22,152,55,2
22,152,75,2
22,152,52,2
22,152,17,1
22,152,73,1
22,152,39,1
22,152,34,1
22,152,82,1
22,152,22,1
22,152,40,1
22,152,14,1
22,152,5,1
22,152,79,1
22,152,74,1
22,152,7,1
22,152,65,1
22,152,77,1
22,153,59,32
22,153,48,21
22,153,47,20
22,153,4,15
22,153,46,15
22,153,69,15
22,153,76,12
22,153,79,9
22,153,36,6
22,153,62,6
22,153,82,5
22,153,66,5
22,153,54,5
22,153,13,5
22,153,5,5
22,153,22,5
22,153,55,4
22,153,51,4
22,153,53,3
22,153,70,3
22,153,64,3
22,153,6,3
22,153,14,2
22,153,61,2
22,153,60,2
22,153,75,2
22,153,74,2
22,153,81,2
22,153,71,2
22,153,84,1
22,153,68,1
22,153,85,1
22,153,45,1
22,153,49,1
22,153,7,1
22,153,78,1
22,153,3,1
22,153,38,1
22,153,41,1
22,153,17,1
22,153,73,1
22,153,21,1
22,153,30,1
22,153,25,1
22,153,83,1
22,153,67,1
22,153,18,1
22,153,52,1
22,154,59,26
22,154,76,15
22,154,46,14
22,154,48,13
22,154,82,12
22,154,47,11
22,154,55,7
22,154,79,6
22,154,18,6
22,154,69,6
22,154,66,5
22,154,4,5
22,154,81,4
22,154,54,4
22,154,6,3
22,154,51,3
22,154,40,3
22,154,22,3
22,154,5,3
22,154,70,2
22,154,38,2
22,154,1,2
22,154,62,2
22,154,36,2
22,154,78,2
22,154,61,1
22,154,9,1
22,154,53,1
22,154,75,1
22,154,7,1
22,154,39,1
22,154,8,1
22,154,71,1
22,154,57,1
22,154,10,1
22,154,41,1
22,154,11,1
22,154,49,1
22,154,77,1
22,155,59,15
22,155,48,5
22,155,85,3
22,155,79,2
22,155,62,2
22,155,81,2
22,155,75,2
22,155,52,1
22,155,36,1
22,155,67,1
22,155,18,1
22,155,82,1
22,155,76,1
22,155,51,1
22,155,55,1
22,155,78,1
22,155,47,1
22,155,56,1
22,155,65,1
22,155,54,1
22,155,63,1
22,156,59,29
22,156,79,9
22,156,66,8
22,156,69,5
22,156,48,5
22,156,60,4
22,156,56,4
22,156,14,3
22,156,55,3
22,156,51,3
22,156,18,3
22,156,62,2
22,156,36,2
22,156,5,2
22,156,47,2
22,156,61,2
22,156,73,2
22,156,63,2
22,156,76,1
22,156,82,1
22,156,84,1
22,156,26,1
22,156,40,1
22,156,9,1
22,156,78,1
22,156,74,1
22,156,53,1
22,156,49,1
22,156,75,1
22,156,54,1
22,156,81,1
22,156,57,1
22,156,31,1
22,156,77,1
22,157,59,38
22,157,48,11
22,157,79,11
22,157,69,10
22,157,51,9
22,157,62,6
22,157,66,6
22,157,41,6
22,157,21,5
22,157,60,5
22,157,33,4
22,157,53,4
22,157,4,4
22,157,34,4
22,157,76,4
22,157,55,4
22,157,11,3
22,157,40,3
22,157,68,3
22,157,70,3
22,157,82,3
22,157,61,3
22,157,20,2
22,157,36,2
22,157,47,2
22,157,81,2
22,157,45,2
22,157,32,2
22,157,9,2
22,157,75,2
22,157,56,2
22,157,78,1
22,157,52,1
22,157,63,1
22,157,38,1
22,157,5,1
22,157,18,1
22,157,65,1
22,157,73,1
22,157,17,1
22,157,54,1
22,157,8,1
22,157,19,1
22,157,13,1
22,157,74,1
22,157,37,1
22,157,7,1
22,157,35,1
22,157,14,1
22,157,49,1
22,157,46,1
22,157,22,1
22,157,57,1
22,158,59,51
22,158,60,9
22,158,48,8
22,158,81,8
22,158,79,8
22,158,69,7
22,158,47,7
22,158,66,7
22,158,51,5
22,158,58,5
22,158,63,4
22,158,76,4
22,158,54,4
22,158,38,4
22,158,53,4
22,158,40,3
22,158,37,3
22,158,75,3
22,158,41,3
22,158,34,3
22,158,11,3
22,158,61,3
22,158,26,2
22,158,13,2
22,158,4,2
22,158,74,2
22,158,55,2
22,158,52,2
22,158,33,1
22,158,32,1
22,158,39,1
22,158,21,1
22,158,77,1
22,158,36,1
22,158,18,1
22,158,65,1
22,158,5,1
22,158,57,1
22,158,82,1
22,158,50,1
22,158,20,1
22,159,59,16
22,159,54,15
22,159,62,7
22,159,61,7
22,159,76,6
22,159,47,6
22,159,48,6
22,159,79,6
22,159,63,5
22,159,69,5
22,159,55,5
22,159,53,4
22,159,33,4
22,159,66,3
22,159,81,3
22,159,38,3
22,159,75,3
22,159,51,2
22,159,78,2
22,159,58,2
22,159,70,2
22,159,82,2
22,159,83,2
22,159,4,2
22,159,36,2
22,159,77,1
22,159,7,1
22,159,21,1
22,159,17,1
22,159,11,1
22,159,45,1
22,159,20,1
22,159,57,1
22,159,80,1
22,159,84,1
22,159,41,1
22,159,60,1
22,159,56,1
22,159,67,1
22,159,73,1
22,159,31,1
22,159,18,1
22,160,59,41
22,160,69,11
22,160,81,9
22,160,75,6
22,160,51,5
22,160,54,5
22,160,79,4
22,160,55,4
22,160,60,4
22,160,48,4
22,160,58,3
22,160,38,3
22,160,62,3
22,160,66,3
22,160,67,3
22,160,77,2
22,160,82,2
22,160,4,2
22,160,53,2
22,160,34,2
22,160,47,2
22,160,33,2
22,160,36,2
22,160,22,2
22,160,17,2
22,160,41,2
22,160,18,2
22,160,19,1
22,160,39,1
22,160,9,1
22,160,63,1
22,160,57,1
22,160,71,1
22,160,76,1
22,160,20,1
22,161,59,64
22,161,69,18
22,161,76,16
22,161,48,11
22,161,79,11
22,161,62,9
22,161,81,9
22,161,4,8
22,161,75,6
22,161,13,6
22,161,53,5
22,161,60,5
22,161,5,5
22,161,57,4
22,161,66,4
22,161,82,3
22,161,21,3
22,161,51,3
22,161,40,3
22,161,55,3
22,161,22,3
22,161,84,3
22,161,54,2
22,161,11,2
22,161,56,2
22,161,58,2
22,161,31,2
22,161,63,2
22,161,38,2
22,161,18,1
22,161,65,1
22,161,23,1
22,161,7,1
22,161,12,1
22,161,33,1
22,161,47,1
22,161,46,1
22,161,41,1
22,161,9,1
22,161,27,1
22,161,77,1
22,161,67,1
22,161,32,1
22,161,14,1
22,162,59,46
22,162,51,21
22,162,66,18
22,162,69,17
22,162,61,15
22,162,48,14
22,162,13,13
22,162,57,11
22,162,55,11
22,162,79,9
22,162,81,8
22,162,76,8
22,162,33,6
22,162,62,6
22,162,54,5
22,162,4,5
22,162,36,5
22,162,70,5
22,162,60,4
22,162,75,4
22,162,7,4
22,162,45,3
22,162,38,3
22,162,53,3
22,162,22,3
22,162,82,3
22,162,73,3
22,162,71,3
22,162,9,2
22,162,50,2
22,162,23,2
22,162,1,2
22,162,46,2
22,162,47,2
22,162,18,2
22,162,58,1
22,162,31,1
22,162,21,1
22,162,11,1
22,162,72,1
22,162,44,1
22,162,83,1
22,162,78,1
22,162,52,1
22,162,5,1
22,162,84,1
22,162,20,1
22,162,39,1
22,162,10,1
22,162,43,1
22,162,27,1
22,163,59,31
22,163,54,6
22,163,79,4
22,163,47,4
22,163,40,3
22,163,76,3
22,163,51,2
22,163,48,2
22,163,62,2
22,163,75,2
22,163,36,1
22,163,22,1
22,163,61,1
22,163,53,1
22,163,43,1
22,163,49,1
22,163,38,1
22,163,41,1
22,163,81,1
22,163,82,1
22,163,78,1
22,163,63,1
22,163,9,1
22,164,59,21
22,164,48,9
22,164,54,8
22,164,81,7
22,164,66,7
22,164,79,7
22,164,76,6
22,164,57,5
22,164,69,4
22,164,61,4
22,164,55,4
22,164,62,3
22,164,51,3
22,164,34,3
22,164,33,3
22,164,58,3
22,164,75,3
22,164,13,3
22,164,36,2
22,164,41,2
22,164,53,2
22,164,9,2
22,164,1,2
22,164,31,2
22,164,47,1
22,164,10,1
22,164,56,1
22,164,60,1
22,164,67,1
22,164,38,1
22,164,70,1
22,164,20,1
22,164,22,1
22,164,21,1
22,164,74,1
22,165,59,13
22,165,81,9
22,165,76,7
22,165,48,5
22,165,47,5
22,165,62,5
22,165,70,4
22,165,63,4
22,165,66,4
22,165,65,3
22,165,53,3
22,165,82,3
22,165,51,3
22,165,34,3
22,165,14,2
22,165,36,2
22,165,21,2
22,165,60,2
22,165,75,2
22,165,33,2
22,165,79,2
22,165,38,2
22,165,45,2
22,165,61,2
22,165,54,2
22,165,84,2
22,165,57,1
22,165,83,1
22,165,58,1
22,165,32,1
22,165,40,1
22,165,74,1
22,165,26,1
22,165,78,1
22,165,7,1
22,165,69,1
22,165,22,1
22,166,59,14
22,166,79,9
22,166,60,6
22,166,81,4
22,166,53,3
22,166,63,3
22,166,62,3
22,166,55,3
22,166,75,3
22,166,76,2
22,166,18,2
22,166,58,2
22,166,1,2
22,166,40,2
22,166,51,2
22,166,61,2
22,166,77,2
22,166,38,2
22,166,48,2
22,166,66,2
22,166,14,1
22,166,4,1
22,166,21,1
22,166,70,1
22,166,84,1
22,166,74,1
22,166,47,1
22,166,39,1
22,166,69,1
22,166,33,1
22,166,71,1
22,166,49,1
22,166,82,1
22,166,54,1
22,166,57,1
22,166,10,1
22,167,79,8
22,167,59,6
22,167,76,4
22,167,60,3
22,167,78,3
22,167,69,3
22,167,56,2
22,167,75,2
22,167,81,2
22,167,53,1
22,167,74,1
22,167,33,1
22,167,84,1
22,167,41,1
22,167,47,1
22,167,18,1
22,167,70,1
22,167,63,1
22,167,54,1
22,167,62,1
22,167,58,1
22,167,51,1
22,167,5,1
22,167,43,1
22,167,65,1
22,168,59,11
22,168,79,8
22,168,81,4
22,168,60,3
22,168,48,3
22,168,84,2
22,168,76,2
22,168,47,2
22,168,75,1
22,168,53,1
22,168,46,1
22,168,58,1
22,168,65,1
22,168,62,1
22,168,63,1
22,168,78,1
22,168,42,1
22,169,59,5
22,169,81,5
22,169,60,4
22,169,63,2
22,169,79,2
22,169,84,2
22,169,54,2
22,169,58,1
22,169,62,1
22,169,47,1
22,169,55,1
22,169,78,1
22,169,53,1
22,169,37,1
22,169,76,1
22,170,79,4
22,170,63,4
22,170,84,4
22,170,48,4
22,170,54,3
22,170,51,2
22,170,13,2
22,170,61,2
22,170,62,2
22,170,57,2
22,170,76,2
22,170,59,2
22,170,82,1
22,170,27,1
22,170,69,1
22,170,49,1
22,170,60,1
22,170,36,1
22,170,81,1
22,170,37,1
22,170,18,1
22,170,67,1
22,170,66,1
22,170,23,1
22,170,58,1
22,170,39,1
22,170,38,1
22,170,4,1
22,171,60,5
22,171,69,5
22,171,13,4
22,171,22,4
22,171,57,4
22,171,59,3
22,171,48,2
22,171,75,2
22,171,37,2
22,171,51,2
22,171,40,2
22,171,63,2
22,171,81,2
22,171,67,2
22,171,79,2
22,171,53,1
22,171,11,1
22,171,38,1
22,171,9,1
22,171,36,1
22,171,17,1
22,171,23,1
22,171,55,1
22,171,18,1
22,171,47,1
22,171,54,1
22,171,1,1
22,171,4,1
22,171,21,1
22,171,74,1
22,171,66,1
22,172,59,5
22,172,61,5
22,172,79,4
22,172,51,4
22,172,48,3
22,172,63,3
22,172,47,3
22,172,66,3
22,172,76,3
22,172,54,3
22,172,69,3
22,172,33,2
22,172,9,2
22,172,5,2
22,172,11,2
22,172,45,1
22,172,52,1
22,172,57,1
22,172,4,1
22,172,53,1
22,172,7,1
22,172,70,1
22,172,41,1
22,172,18,1
22,172,60,1
