x,y,category,POI_count
71,98,33,1
71,98,11,1
71,98,60,1
71,98,21,1
71,98,51,1
71,99,69,2
71,99,34,2
71,99,79,2
71,99,62,2
71,99,41,2
71,99,59,1
71,99,80,1
71,99,54,1
71,99,66,1
71,99,33,1
71,99,48,1
71,99,51,1
71,99,18,1
71,99,21,1
71,99,13,1
71,99,23,1
71,100,69,3
71,100,62,3
71,100,41,3
71,100,33,2
71,100,51,2
71,100,54,1
71,100,59,1
71,100,66,1
71,100,53,1
71,100,71,1
71,100,48,1
71,100,75,1
71,100,8,1
71,100,55,1
71,100,42,1
71,100,57,1
71,100,21,1
71,100,81,1
71,101,81,2
71,101,76,1
71,101,79,1
71,101,18,1
71,101,50,1
71,101,46,1
71,101,48,1
71,101,13,1
71,101,63,1
71,102,81,4
71,102,54,2
71,102,60,1
71,102,59,1
71,102,9,1
71,102,36,1
71,102,83,1
71,102,62,1
71,102,66,1
71,102,51,1
71,102,48,1
71,102,26,1
71,102,82,1
71,102,17,1
71,102,63,1
71,103,53,1
71,103,54,1
71,103,81,1
71,103,58,1
71,104,80,1
71,104,76,1
71,104,63,1
71,104,84,1
71,104,74,1
71,104,79,1
71,105,81,1
71,105,41,1
71,111,48,1
71,111,81,1
71,117,54,1
71,117,65,1
71,117,81,1
71,117,74,1
71,117,47,1
71,118,81,1
71,120,47,1
71,121,79,1
71,121,62,1
71,122,48,7
71,122,4,4
71,122,69,4
71,122,79,3
71,122,18,3
71,122,34,3
71,122,54,3
71,122,62,2
71,122,66,2
71,122,5,2
71,122,41,2
71,122,51,2
71,122,52,2
71,122,74,2
71,122,76,2
71,122,82,2
71,122,73,2
71,122,61,2
71,122,40,1
71,122,37,1
71,122,58,1
71,122,33,1
71,122,17,1
71,122,81,1
71,122,57,1
71,122,60,1
71,122,46,1
71,122,45,1
71,122,38,1
71,123,41,3
71,123,35,2
71,123,82,2
71,123,72,2
71,123,62,2
71,123,51,2
71,123,66,2
71,123,61,1
71,123,38,1
71,123,54,1
71,123,33,1
71,123,63,1
71,123,36,1
71,123,84,1
71,123,79,1
71,123,45,1
71,123,74,1
71,123,39,1
71,123,20,1
71,123,37,1
71,123,19,1
71,123,55,1
71,129,45,1
71,129,18,1
71,130,47,1
71,130,74,1
71,131,61,2
71,131,41,1
71,133,45,1
71,140,74,1
71,154,48,1
71,154,74,1
71,156,48,1
71,158,74,1
71,159,74,1
71,169,74,1
71,192,62,1
71,193,79,2
72,1,74,1
72,2,73,2
72,2,76,1
72,4,74,1
72,5,74,1
72,5,48,1
72,6,74,1
72,7,73,1
72,8,74,1
72,8,56,1
72,9,81,3
72,9,61,2
72,9,45,1
72,9,40,1
72,9,73,1
72,9,48,1
72,9,58,1
72,9,74,1
72,9,82,1
72,10,82,4
72,10,40,4
72,10,81,3
72,10,48,3
72,10,69,3
72,10,62,2
72,10,41,2
72,10,74,2
72,10,39,1
72,10,66,1
72,10,72,1
72,10,73,1
72,10,79,1
72,10,57,1
72,11,38,5
72,11,69,2
72,11,41,2
72,11,62,1
72,11,20,1
72,11,73,1
72,11,11,1
72,11,66,1
72,11,36,1
72,11,48,1
72,11,45,1
72,11,70,1
72,11,14,1
72,11,7,1
72,11,63,1
72,11,40,1
72,12,48,2
72,12,73,1
72,12,65,1
72,12,82,1
72,12,60,1
72,12,41,1
72,13,73,1
72,13,81,1
72,13,79,1
72,13,74,1
72,14,41,1
72,14,80,1
72,14,79,1
72,14,54,1
72,14,63,1
72,15,58,1
72,15,66,1
72,15,73,1
72,15,82,1
72,15,62,1
72,15,79,1
72,16,54,1
72,16,73,1
72,16,81,1
72,16,79,1
72,17,69,1
72,18,81,2
72,18,41,1
72,18,54,1
72,18,58,1
72,18,53,1
72,18,55,1
72,18,74,1
72,18,76,1
72,18,38,1
72,19,74,5
72,19,69,4
72,19,4,4
72,19,81,4
72,19,62,4
72,19,13,3
72,19,41,3
72,19,51,3
72,19,48,3
72,19,63,2
72,19,73,2
72,19,55,2
72,19,5,2
72,19,59,2
72,19,76,2
72,19,47,2
72,19,65,1
72,19,40,1
72,19,53,1
72,19,57,1
72,19,38,1
72,19,21,1
72,19,75,1
72,19,56,1
72,19,18,1
72,19,84,1
72,19,7,1
72,19,50,1
72,19,23,1
72,19,79,1
72,20,81,7
72,20,41,6
72,20,69,4
72,20,62,4
72,20,82,4
72,20,34,3
72,20,66,3
72,20,40,3
72,20,60,3
72,20,76,3
72,20,38,3
72,20,63,2
72,20,58,2
72,20,54,2
72,20,83,2
72,20,57,2
72,20,51,2
72,20,79,2
72,20,45,2
72,20,7,2
72,20,56,2
72,20,61,2
72,20,21,1
72,20,85,1
72,20,84,1
72,20,72,1
72,20,14,1
72,20,59,1
72,20,31,1
72,20,33,1
72,20,48,1
72,20,36,1
72,20,55,1
72,20,13,1
72,20,74,1
72,21,80,1
72,21,54,1
72,21,73,1
72,22,81,2
72,22,40,1
72,22,41,1
72,22,53,1
72,23,79,1
72,23,81,1
72,24,45,1
72,63,60,1
72,63,5,1
72,63,48,1
72,90,80,1
72,91,65,1
72,92,60,1
72,92,74,1
72,93,53,1
72,93,60,1
72,93,81,1
72,94,76,1
72,95,54,6
72,95,69,4
72,95,63,4
72,95,79,3
72,95,81,3
72,95,58,2
72,95,47,2
72,95,22,1
72,95,55,1
72,95,11,1
72,95,53,1
72,95,26,1
72,95,13,1
72,95,59,1
72,95,18,1
72,95,38,1
72,95,21,1
72,95,61,1
72,95,66,1
72,95,70,1
72,95,48,1
72,95,51,1
72,95,46,1
72,96,59,2
72,96,79,1
72,96,35,1
72,96,69,1
72,96,60,1
72,96,19,1
72,96,45,1
72,97,59,5
72,97,69,5
72,97,62,3
72,97,63,3
72,97,76,2
72,97,5,2
72,97,51,2
72,97,55,2
72,97,17,1
72,97,33,1
72,97,12,1
72,97,57,1
72,97,38,1
72,97,83,1
72,97,36,1
72,97,66,1
72,97,60,1
72,97,81,1
72,97,58,1
72,97,82,1
72,98,51,4
72,98,54,4
72,98,59,4
72,98,82,2
72,98,48,2
72,98,69,2
72,98,53,1
72,98,39,1
72,98,26,1
72,98,66,1
72,98,65,1
72,98,11,1
72,98,38,1
72,98,52,1
72,98,81,1
72,98,4,1
72,98,18,1
72,98,22,1
72,98,50,1
72,98,41,1
72,98,56,1
72,98,58,1
72,98,27,1
72,98,9,1
72,99,59,4
72,99,62,3
72,99,67,2
72,99,48,2
72,99,58,2
72,99,81,2
72,99,65,2
72,99,60,2
72,99,41,2
72,99,74,2
72,99,54,2
72,99,76,2
72,99,4,2
72,99,66,1
72,99,38,1
72,99,79,1
72,99,35,1
72,99,71,1
72,99,70,1
72,99,63,1
72,99,23,1
72,99,55,1
72,99,34,1
72,99,75,1
72,99,47,1
72,100,63,2
72,100,66,2
72,100,79,1
72,100,84,1
72,100,41,1
72,100,59,1
72,101,60,2
72,101,81,2
72,101,79,2
72,101,56,1
72,101,58,1
72,101,75,1
72,101,82,1
72,101,59,1
72,101,57,1
72,102,81,4
72,102,79,1
72,102,84,1
72,103,84,1
72,104,84,3
72,104,79,2
72,104,81,1
72,104,63,1
72,104,62,1
72,104,80,1
72,104,60,1
72,111,63,1
72,111,48,1
72,111,74,1
72,112,48,1
72,113,69,1
72,117,82,1
72,118,62,1
72,122,60,3
72,122,48,2
72,122,51,2
72,122,58,2
72,122,63,2
72,122,66,1
72,122,17,1
72,122,9,1
72,122,62,1
72,122,41,1
72,122,73,1
72,122,69,1
72,122,39,1
72,122,79,1
72,122,74,1
72,123,56,3
72,123,69,1
72,123,39,1
72,123,55,1
72,123,4,1
72,123,74,1
72,123,60,1
72,136,74,1
72,142,74,1
72,151,74,2
72,169,74,1
72,172,74,2
72,194,22,1
73,1,74,1
73,5,48,1
73,6,47,1
73,6,81,1
73,7,70,1
73,8,63,1
73,10,74,1
73,11,45,1
73,12,60,2
73,12,63,1
73,15,74,1
73,18,81,1
73,18,60,1
73,18,48,1
73,18,4,1
73,19,76,2
73,19,81,2
73,19,52,1
73,19,48,1
73,19,54,1
73,19,18,1
73,19,47,1
73,20,76,3
73,20,51,2
73,20,70,1
73,20,53,1
73,20,54,1
73,20,32,1
73,20,79,1
73,20,71,1
73,20,63,1
73,20,33,1
73,21,81,9
73,21,69,7
73,21,48,4
73,21,62,3
73,21,53,3
73,21,18,2
73,21,4,2
73,21,54,2
73,21,79,2
73,21,63,2
73,21,84,2
73,21,33,2
73,21,39,1
73,21,38,1
73,21,55,1
73,21,82,1
73,21,50,1
73,21,15,1
73,21,51,1
73,21,60,1
73,21,61,1
73,21,40,1
73,21,76,1
73,21,36,1
73,21,41,1
73,22,66,7
73,22,81,5
73,22,62,4
73,22,40,4
73,22,38,4
73,22,4,3
73,22,55,3
73,22,45,3
73,22,41,2
73,22,82,2
73,22,53,2
73,22,47,2
73,22,21,2
73,22,76,2
73,22,32,2
73,22,65,2
73,22,74,1
73,22,58,1
73,22,11,1
73,22,48,1
73,22,36,1
73,22,44,1
73,22,13,1
73,22,1,1
73,22,34,1
73,22,14,1
73,22,20,1
73,22,73,1
73,22,51,1
73,22,7,1
73,22,39,1
73,22,35,1
73,22,63,1
73,22,18,1
73,23,81,6
73,23,54,3
73,23,51,3
73,23,33,2
73,23,5,2
73,23,62,2
73,23,21,2
73,23,63,2
73,23,66,2
73,23,82,2
73,23,58,2
73,23,75,1
73,23,61,1
73,23,52,1
73,23,56,1
73,23,41,1
73,23,50,1
73,23,73,1
73,23,83,1
73,23,55,1
73,23,4,1
73,23,39,1
73,23,36,1
73,23,48,1
73,24,81,4
73,24,79,2
73,24,62,1
73,24,41,1
73,24,51,1
73,24,13,1
73,24,60,1
73,24,53,1
73,24,70,1
73,24,69,1
73,24,18,1
73,24,23,1
73,25,48,1
73,26,60,1
73,64,48,1
73,64,79,1
73,65,14,2
73,65,49,2
73,65,18,1
73,65,4,1
73,65,66,1
73,65,61,1
73,65,33,1
73,65,74,1
73,68,3,1
73,71,74,1
73,90,74,2
73,91,65,1
73,92,81,1
73,94,74,1
73,95,76,5
73,95,63,5
73,95,61,3
73,95,69,3
73,95,41,2
73,95,81,2
73,95,84,2
73,95,66,1
73,95,36,1
73,95,4,1
73,95,18,1
73,95,34,1
73,95,60,1
73,95,54,1
73,95,48,1
73,95,17,1
73,96,59,1
73,96,41,1
73,96,55,1
73,97,59,2
73,97,82,1
73,97,54,1
73,97,76,1
73,97,79,1
73,97,63,1
73,98,59,6
73,98,81,2
73,98,79,2
73,98,40,1
73,98,76,1
73,98,57,1
73,98,69,1
73,99,81,2
73,99,63,1
73,99,60,1
73,99,82,1
73,99,48,1
73,99,59,1
73,99,79,1
73,100,81,3
73,100,50,2
73,100,41,1
73,100,66,1
73,100,46,1
73,100,63,1
73,100,79,1
73,100,74,1
73,100,84,1
73,100,59,1
73,104,58,1
73,104,54,1
73,112,79,1
73,113,80,1
73,113,74,1
73,113,60,1
73,113,18,1
73,114,74,1
73,119,76,1
73,119,60,1
73,119,74,1
73,120,79,2
73,120,41,1
73,120,82,1
73,120,21,1
73,120,63,1
73,122,10,1
73,122,47,1
73,122,48,1
73,122,63,1
73,122,73,1
73,123,74,1
73,123,47,1
73,141,74,1
73,146,74,1
73,146,67,1
73,151,74,1
73,153,55,1
73,153,58,1
73,154,48,2
73,154,61,2
73,154,73,1
73,154,60,1
73,154,80,1
73,156,74,1
73,175,45,1
74,4,74,1
74,5,48,1
74,5,63,1
74,5,79,1
74,6,82,1
74,10,84,1
74,11,47,1
74,14,74,1
74,17,60,1
74,18,54,1
74,18,59,1
74,18,79,1
74,18,47,1
74,18,81,1
74,18,60,1
74,18,76,1
74,18,75,1
74,18,48,1
74,18,73,1
74,20,81,3
74,20,63,2
74,20,62,2
74,20,60,1
74,20,79,1
74,20,73,1
74,21,81,10
74,21,41,9
74,21,69,7
74,21,79,5
74,21,62,5
74,21,38,4
74,21,82,3
74,21,51,2
74,21,63,2
74,21,74,2
74,21,34,2
74,21,48,2
74,21,61,2
74,21,21,1
74,21,65,1
74,21,78,1
74,21,52,1
74,21,54,1
74,21,7,1
74,21,66,1
74,21,4,1
74,21,56,1
74,21,57,1
74,21,40,1
74,21,76,1
74,21,33,1
74,21,55,1
74,22,81,5
74,22,79,4
74,22,69,3
74,22,54,3
74,22,58,2
74,22,41,2
74,22,59,1
74,22,18,1
74,22,48,1
74,22,67,1
74,22,74,1
74,22,65,1
74,22,4,1
74,22,70,1
74,22,60,1
74,22,38,1
74,22,80,1
74,22,73,1
74,22,72,1
74,22,51,1
74,22,13,1
74,22,76,1
74,22,62,1
74,23,79,1
74,23,67,1
74,23,84,1
74,23,21,1
74,23,58,1
74,24,81,2
74,24,60,1
74,24,76,1
74,24,79,1
74,24,41,1
74,25,79,1
74,25,4,1
74,25,10,1
74,25,73,1
74,26,76,1
74,26,69,1
74,26,60,1
74,26,81,1
74,26,41,1
74,26,48,1
74,26,21,1
74,27,54,3
74,27,82,3
74,27,62,1
74,27,48,1
74,27,79,1
74,27,73,1
74,27,74,1
74,69,53,1
74,69,62,1
74,69,45,1
74,69,79,1
74,69,48,1
74,69,82,1
74,69,84,1
74,69,41,1
74,69,54,1
74,69,74,1
74,69,4,1
74,70,48,2
74,70,76,1
74,70,73,1
74,70,79,1
74,70,51,1
74,70,63,1
74,70,60,1
74,70,18,1
74,71,62,2
74,71,61,2
74,71,73,1
74,71,56,1
74,71,41,1
74,71,69,1
74,71,81,1
74,71,58,1
74,71,82,1
74,71,74,1
74,71,54,1
74,71,66,1
74,72,69,2
74,72,55,1
74,72,79,1
74,72,47,1
74,73,60,1
74,73,74,1
74,73,41,1
74,73,79,1
74,79,74,1
74,80,74,1
74,89,47,1
74,90,82,1
74,90,67,1
74,91,54,2
74,91,85,1
74,92,59,3
74,92,75,2
74,92,38,1
74,92,81,1
74,92,84,1
74,93,59,1
74,94,79,5
74,94,69,3
74,94,70,2
74,94,16,1
74,94,27,1
74,94,59,1
74,94,80,1
74,94,54,1
74,94,81,1
74,94,41,1
74,95,59,4
74,95,81,4
74,95,51,4
74,95,63,3
74,95,48,2
74,95,62,2
74,95,60,2
74,95,74,2
74,95,76,2
74,95,79,2
74,95,54,2
74,95,69,2
74,95,75,1
74,95,21,1
74,95,5,1
74,95,33,1
74,95,61,1
74,95,82,1
74,95,47,1
74,95,57,1
74,95,66,1
74,95,13,1
74,95,58,1
74,95,78,1
74,95,55,1
74,95,84,1
74,96,79,2
74,96,53,1
74,98,63,3
74,98,60,3
74,98,48,2
74,98,62,2
74,98,69,1
74,98,59,1
74,98,83,1
74,98,66,1
74,98,50,1
74,98,80,1
74,98,18,1
74,98,36,1
74,98,1,1
74,99,47,1
74,100,74,2
74,100,79,1
74,100,62,1
74,100,48,1
74,100,60,1
74,101,81,3
74,101,69,2
74,101,41,1
74,101,48,1
74,101,58,1
74,101,75,1
74,101,39,1
74,102,81,2
74,104,54,2
74,104,33,1
74,104,63,1
74,104,81,1
74,104,84,1
74,104,51,1
74,104,4,1
74,105,80,1
74,106,60,2
74,106,79,1
74,107,46,1
74,108,43,1
74,108,5,1
74,112,80,1
74,112,84,1
74,113,76,1
74,114,83,1
74,114,84,1
74,120,48,2
74,121,60,1
74,121,69,1
74,121,81,1
74,121,48,1
74,122,7,1
74,122,13,1
74,122,63,1
74,122,48,1
74,122,74,1
74,123,62,1
74,123,74,1
74,124,55,1
74,124,56,1
74,124,69,1
74,124,60,1
74,139,74,2
74,140,74,1
74,156,48,1
74,157,79,1
74,157,74,1
74,157,48,1
74,157,76,1
74,158,19,2
74,159,74,1
74,159,79,1
75,1,54,3
75,4,48,1
75,8,60,1
75,17,74,1
75,17,48,1
75,18,54,1
75,20,81,3
75,20,60,2
75,20,62,1
75,20,79,1
75,20,69,1
75,20,53,1
75,20,54,1
75,21,81,3
75,21,41,2
75,21,58,2
75,21,47,2
75,21,21,1
75,21,76,1
75,21,48,1
75,21,55,1
75,21,79,1
75,21,63,1
75,21,74,1
75,21,60,1
75,21,78,1
75,21,38,1
75,21,57,1
75,22,74,1
75,22,81,1
75,23,79,1
75,23,63,1
75,23,54,1
75,24,47,1
75,27,81,2
75,27,69,1
75,27,60,1
75,27,79,1
75,27,48,1
75,28,61,2
75,28,48,2
75,28,74,1
75,28,56,1
75,28,82,1
75,28,62,1
75,28,83,1
75,28,69,1
75,28,40,1
75,28,4,1
75,28,80,1
75,28,41,1
75,28,60,1
75,29,63,4
75,29,34,2
75,29,69,2
75,29,79,2
75,29,48,1
75,29,21,1
75,29,60,1
75,29,58,1
75,29,4,1
75,29,51,1
75,30,75,1
75,30,81,1
75,69,74,1
75,70,82,1
75,71,48,2
75,71,60,1
75,71,69,1
75,71,63,1
75,71,43,1
75,71,79,1
75,71,56,1
75,71,53,1
75,72,81,1
75,72,72,1
75,72,73,1
75,72,74,1
75,72,69,1
75,74,74,1
75,79,60,1
75,80,83,1
75,80,60,1
75,80,74,1
75,88,74,1
75,89,74,1
75,90,60,3
75,90,67,1
75,91,54,3
75,91,47,1
75,91,79,1
75,91,80,1
75,92,59,1
75,94,63,7
75,94,59,6
75,94,81,6
75,94,76,3
75,94,48,2
75,94,60,2
75,94,54,2
75,94,40,1
75,94,41,1
75,94,23,1
75,94,84,1
75,94,20,1
75,94,62,1
75,94,18,1
75,94,82,1
75,94,14,1
75,94,38,1
75,94,50,1
75,94,79,1
75,94,4,1
75,94,53,1
75,95,59,7
75,95,70,2
75,95,74,1
75,95,21,1
75,95,84,1
75,95,54,1
75,95,69,1
75,95,63,1
75,95,79,1
75,95,66,1
75,95,53,1
75,95,76,1
75,95,81,1
75,96,59,3
75,96,58,2
75,96,74,2
75,96,70,2
75,96,66,1
75,96,79,1
75,97,60,3
75,97,59,3
75,97,66,1
75,97,63,1
75,97,79,1
75,97,53,1
75,97,69,1
75,97,81,1
75,97,47,1
75,98,62,1
75,98,60,1
75,99,43,1
75,99,45,1
75,102,80,2
75,102,79,1
75,102,76,1
75,102,84,1
75,102,62,1
75,102,68,1
75,102,81,1
75,103,79,2
75,103,18,2
75,103,80,1
75,103,41,1
75,104,81,1
75,104,48,1
75,104,63,1
75,105,43,1
75,105,84,1
75,105,47,1
75,105,82,1
75,105,81,1
75,105,41,1
75,106,60,3
75,106,76,1
75,106,75,1
75,106,79,1
75,106,59,1
75,108,81,1
75,111,60,1
75,111,80,1
75,112,84,1
75,112,76,1
75,112,80,1
75,113,79,1
75,114,80,1
75,118,43,1
75,118,14,1
75,120,76,1
75,120,48,1
75,121,74,1
75,122,55,1
75,122,83,1
75,123,79,3
75,123,81,2
75,123,63,1
75,123,48,1
75,123,53,1
75,123,69,1
75,123,76,1
75,123,18,1
75,123,58,1
75,123,60,1
75,123,80,1
75,124,61,2
75,124,56,1
75,124,47,1
75,124,58,1
75,124,79,1
75,124,60,1
75,126,60,1
75,144,74,1
75,146,61,2
75,146,74,1
75,151,81,1
75,157,48,1
75,157,4,1
75,157,63,1
75,158,47,1
75,161,46,1
75,164,74,1
75,175,54,1
75,176,41,1
75,176,74,1
75,185,47,1
75,192,62,1
75,192,81,1
76,1,48,1
76,2,73,1
76,2,47,1
76,3,48,1
76,3,73,1
76,7,73,1
76,8,60,1
76,9,60,2
76,9,74,1
76,16,61,2
76,16,41,1
76,16,48,1
76,16,74,1
76,17,58,3
76,17,75,2
76,17,79,1
76,17,73,1
76,17,48,1
76,19,41,1
76,20,81,2
76,20,65,1
76,20,79,1
76,21,48,2
76,21,38,1
76,21,63,1
76,21,69,1
76,21,74,1
76,21,53,1
76,22,74,1
76,27,74,1
76,27,63,1
76,28,63,1
76,30,69,3
76,30,62,3
76,30,79,3
76,30,48,2
76,30,81,2
76,30,73,1
76,30,41,1
76,30,74,1
76,30,65,1
76,30,60,1
76,30,54,1
76,31,41,1
76,71,54,2
76,71,48,1
76,73,79,1
76,79,60,1
76,80,60,1
76,80,79,1
76,84,80,1
76,88,74,4
76,88,68,1
76,88,48,1
76,88,49,1
76,88,47,1
76,89,79,1
76,89,47,1
76,89,74,1
76,89,73,1
76,89,81,1
76,90,74,3
76,90,69,2
76,90,61,2
76,90,48,1
76,90,60,1
76,90,3,1
76,90,58,1
76,91,79,2
76,91,47,2
76,91,69,2
76,91,60,1
76,91,65,1
76,91,54,1
76,92,76,2
76,92,70,2
76,92,57,1
76,92,55,1
76,92,69,1
76,93,69,4
76,93,76,4
76,93,60,3
76,93,81,3
76,93,57,3
76,93,59,2
76,93,66,2
76,93,75,2
76,93,47,1
76,93,36,1
76,93,51,1
76,93,62,1
76,93,48,1
76,93,54,1
76,93,79,1
76,94,66,3
76,94,63,3
76,94,76,1
76,94,4,1
76,94,60,1
76,94,48,1
76,94,81,1
76,95,69,5
76,95,66,4
76,95,59,2
76,95,62,2
76,95,81,2
76,95,75,1
76,95,37,1
76,95,36,1
76,95,48,1
76,95,53,1
76,95,70,1
76,95,73,1
76,95,65,1
76,95,40,1
76,96,59,7
76,96,69,4
76,96,58,1
76,96,36,1
76,96,55,1
76,96,75,1
76,96,4,1
76,96,63,1
76,97,59,3
76,97,73,3
76,97,61,2
76,97,53,1
76,97,60,1
76,97,56,1
76,97,58,1
76,97,51,1
76,97,54,1
76,97,62,1
76,98,74,1
76,98,79,1
76,98,60,1
76,99,62,2
76,99,45,2
76,99,74,1
76,99,9,1
76,99,54,1
76,99,82,1
76,99,63,1
76,99,79,1
76,99,38,1
76,100,79,2
76,100,58,2
76,100,9,1
76,100,38,1
76,100,81,1
76,101,81,3
76,101,53,1
76,101,67,1
76,101,63,1
76,101,60,1
76,102,79,1
76,102,84,1
76,104,4,1
76,104,38,1
76,104,76,1
76,104,48,1
76,105,63,1
76,105,81,1
76,105,60,1
76,105,48,1
76,105,76,1
76,107,81,1
76,108,79,1
76,108,60,1
76,108,63,1
76,110,60,1
76,110,81,1
76,110,76,1
76,110,84,1
76,111,81,3
76,111,84,3
76,111,63,1
76,111,83,1
76,111,76,1
76,112,83,2
76,112,48,1
76,112,74,1
76,112,79,1
76,112,73,1
76,112,80,1
76,118,76,1
76,119,80,1
76,120,60,2
76,120,74,2
76,120,48,1
76,120,76,1
76,120,84,1
76,122,48,1
76,122,36,1
76,122,66,1
76,123,18,2
76,123,60,2
76,123,58,1
76,123,4,1
76,123,65,1
76,123,79,1
76,124,74,2
76,124,81,2
76,125,69,2
76,125,54,2
76,125,60,2
76,125,17,1
76,125,76,1
76,138,41,1
76,143,79,1
76,143,74,1
76,156,53,1
76,156,65,1
76,156,82,1
76,156,79,1
76,156,80,1
76,156,35,1
76,157,60,3
76,157,63,2
76,157,48,2
76,157,79,2
76,157,76,1
76,158,71,1
76,159,74,2
76,159,79,2
76,159,82,1
76,161,76,1
76,163,48,1
76,164,58,1
76,165,71,1
76,165,58,1
76,166,79,1
76,167,81,1
76,167,48,1
76,168,60,2
76,168,61,2
76,168,4,1
76,168,69,1
76,168,74,1
76,168,48,1
76,173,65,1
76,173,60,1
76,175,54,1
76,175,74,1
76,176,74,1
76,184,54,1
76,188,81,1
76,191,74,2
76,192,81,2
76,192,69,1
76,192,41,1
76,198,47,1
76,200,81,1
76,200,60,1
77,1,73,1
77,1,48,1
77,2,60,1
77,12,47,1
77,15,48,1
77,15,47,1
77,16,60,1
77,17,76,1
77,17,73,1
77,17,53,1
77,18,74,1
77,20,63,1
77,22,81,1
77,22,79,1
77,22,48,1
77,22,75,1
77,25,54,2
77,25,60,1
77,25,81,1
77,26,40,1
77,26,82,1
77,29,58,1
77,30,54,1
77,30,81,1
77,30,41,1
77,30,69,1
77,30,79,1
77,31,81,2
77,31,60,2
77,31,79,1
77,31,78,1
77,31,36,1
77,31,38,1
77,31,48,1
77,31,34,1
77,31,18,1
77,71,73,1
77,71,45,1
77,88,47,2
77,88,81,2
77,88,80,1
77,88,76,1
77,89,80,2
77,89,74,1
77,89,60,1
77,90,65,1
77,90,53,1
77,91,59,4
77,91,56,3
77,91,69,2
77,91,62,1
77,91,19,1
77,91,82,1
77,91,84,1
77,91,58,1
77,92,41,8
77,92,74,8
77,92,69,7
77,92,59,6
77,92,81,5
77,92,55,4
77,92,62,4
77,92,40,4
77,92,82,3
77,92,54,3
77,92,4,3
77,92,76,3
77,92,51,3
77,92,21,3
77,92,60,2
77,92,58,2
77,92,33,2
77,92,13,2
77,92,48,2
77,92,17,2
77,92,53,1
77,92,11,1
77,92,78,1
77,92,19,1
77,92,57,1
77,92,38,1
77,93,69,6
77,93,51,5
77,93,57,5
77,93,82,4
77,93,62,4
77,93,13,4
77,93,81,3
77,93,70,3
77,93,74,3
77,93,55,3
77,93,17,2
77,93,54,2
77,93,65,2
77,93,76,2
77,93,59,2
77,93,66,2
77,93,46,2
77,93,67,2
77,93,47,2
77,93,56,1
77,93,4,1
77,93,34,1
77,93,77,1
77,93,43,1
77,93,80,1
77,93,5,1
77,93,52,1
77,93,14,1
77,93,60,1
77,93,32,1
77,93,37,1
77,93,7,1
77,93,58,1
77,93,63,1
77,93,73,1
77,93,45,1
77,93,21,1
77,93,41,1
77,93,75,1
77,94,40,11
77,94,21,7
77,94,38,7
77,94,36,6
77,94,62,5
77,94,66,4
77,94,55,4
77,94,69,4
77,94,13,4
77,94,34,3
77,94,45,3
77,94,18,3
77,94,65,2
77,94,84,2
77,94,75,2
77,94,5,2
77,94,35,2
77,94,17,1
77,94,9,1
77,94,44,1
77,94,20,1
77,94,4,1
77,94,39,1
77,94,10,1
77,94,47,1
77,94,61,1
77,94,81,1
77,94,58,1
77,94,48,1
77,94,26,1
77,94,67,1
77,94,32,1
77,94,33,1
77,94,80,1
77,94,41,1
77,94,37,1
77,94,82,1
77,94,51,1
77,94,43,1
77,95,35,6
77,95,67,1
77,95,4,1
77,95,48,1
77,95,69,1
77,95,44,1
77,95,12,1
77,95,60,1
77,95,59,1
77,95,62,1
77,96,79,1
77,97,69,2
77,97,79,2
77,97,13,1
77,97,46,1
77,97,62,1
77,97,21,1
77,97,75,1
77,97,60,1
77,97,82,1
77,97,51,1
77,97,5,1
77,98,55,1
77,98,62,1
77,98,79,1
77,99,79,1
77,99,63,1
77,99,54,1
77,99,81,1
77,99,69,1
77,99,60,1
77,100,79,2
77,100,60,1
77,100,59,1
77,100,54,1
77,100,81,1
77,100,74,1
77,100,84,1
77,102,4,1
77,102,43,1
77,105,54,1
77,105,38,1
77,106,53,1
77,106,63,1
77,106,4,1
77,106,69,1
77,106,48,1
77,108,81,1
77,109,54,5
77,109,60,1
77,111,48,1
77,111,84,1
77,111,70,1
77,112,61,2
77,112,58,2
77,112,79,1
77,112,63,1
77,112,48,1
77,112,74,1
77,112,33,1
77,115,60,1
77,115,79,1
77,116,74,1
77,117,56,1
77,117,69,1
77,117,48,1
77,118,48,1
77,118,54,1
77,119,81,2
77,119,63,1
77,122,34,1
77,122,81,1
77,122,38,1
77,122,74,1
77,123,74,2
77,124,4,1
77,124,55,1
77,125,74,1
77,131,60,1
77,148,41,1
77,156,82,5
77,156,81,3
77,156,63,2
77,156,38,1
77,156,79,1
77,156,26,1
77,156,62,1
77,157,69,4
77,157,62,3
77,157,76,3
77,157,41,3
77,157,74,3
77,157,48,3
77,157,73,2
77,157,51,2
77,157,60,2
77,157,79,2
77,157,81,2
77,157,57,1
77,157,13,1
77,157,63,1
77,157,40,1
77,157,33,1
77,157,54,1
77,157,56,1
77,157,55,1
77,157,70,1
77,157,67,1
77,157,38,1
77,157,53,1
77,158,69,11
77,158,4,7
77,158,62,7
77,158,48,6
77,158,51,5
77,158,76,5
77,158,13,4
77,158,38,4
77,158,54,4
77,158,40,4
77,158,74,4
77,158,66,4
77,158,18,3
77,158,45,3
77,158,46,3
77,158,61,3
77,158,34,3
77,158,60,3
77,158,82,3
77,158,79,3
77,158,41,3
77,158,23,2
77,158,81,2
77,158,22,2
77,158,53,1
77,158,80,1
77,158,52,1
77,158,84,1
