Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Robbing Mussolini,tt14270848,2022,"Action, Comedy, Crime","Director:, Renato De Maria, | ,     Stars:, Pietro Castellitto, , Matilda De Angelis, , Tommaso Ragno, , Isabella Ferrari",A Milanese wartime entrepreneur forms a band of misfits and rogues to stage an elaborate heist of a legendary treasure belonging to Benito Mussolini.,5.4,90 min,TV-MA,2214,
'Tis the Season to be Merry,tt15739902,2021 TV Movie,"Comedy, Romance","Director:, Gary Yates, | ,     Stars:, Rachael Leigh Cook, , Travis Van Winkle, , Karen Malina White, , Amy Groening","Looking for a fresh angle on her new book on relationships, Merry heads to snow covered Vermont. She finds a new perspective and Christmas cheer with charismatic aid worker Chris.",6.9,84 min,TV-G,1358,
Boston Public,tt0247081,2000–2004,"Comedy, Drama","Stars:, Loretta Devine, , Anthony Heald, , Fyvush Finkel, , Chi McBride","The lives of 10 faculty members at a high school in Boston weave in and out of dealing with trouble-makers, having a personal life, and keeping sanity.",7.3,60 min,,6094,
A Christmas Carol,tt1067106,2009,"Animation, Adventure, Comedy","Director:, Robert Zemeckis, | ,     Stars:, Jim Carrey, , Gary Oldman, , Colin Firth, , Steve Valentine","An animated retelling of Charles Dickens' classic novel about a Victorian-era miser taken on a journey of self-redemption, courtesy of several mysterious Christmas apparitions.",6.8,96 min,PG,122413,"137,855,863"
Celebrity,tt0120533,1998,"Comedy, Drama","Director:, Woody Allen, | ,     Stars:, Kenneth Branagh, , Judy Davis, , Leonardo DiCaprio, , Greg Mottola",The fortunes of a husband and wife differ drastically after they divorce.,6.3,113 min,R,27693,"5,032,496"
Back to Life,tt8594510,2019– ,"Comedy, Drama","Stars:, Daisy Haggard, , Geraldine James, , Richard Durden, , Adeel Akhtar","After 18 years behind bars, Miri Matteson returns home and stumbles back into adult life in the claustrophobic coastal town she once knew in this half-hour comedy series.",7.5,30 min,TV-MA,5985,
Game Changer,tt11011104,II) (2019– ,Comedy,"Stars:, Sam Reich, , Grant O'Brien, , Ashley Kron, , Lily Du","In this game show, the game changes every show. Players begin each round without knowing the rules and must figure them out while competing to win.",9.1,,,467,
Mr. Corman,tt10971064,2021,"Comedy, Drama","Stars:, Joseph Gordon-Levitt, , Arturo Castro, , Aracely Padilla, , Jordan Galindo",A deep cut into the days and nights of a public schoolteacher in the San Fernando Valley.,6.5,285 min,TV-MA,5733,
Christmas with the Campbells,tt17542540,2022,"Comedy, Romance","Director:, Clare Niederpruem, | ,     Stars:, Brittany Snow, , Justin Long, , Alex Moffat, , Julia Duffy","Jess gets dumped by her boyfriend right before Christmas but his parents still want to celebrate Christmas with her while their son is away. Then she meets his cousin, but once he returns, Christmas gets a lot more complicated.",5.3,88 min,,954,
That '80s Show,tt0305472,2002,Comedy,"Stars:, Glenn Howerton, , Tinsley Grimes, , Chyler Leigh, , Eddie Shin",That '80s Show is a half-hour ensemble comedy focusing on a group of twenty-somethings finding their way through the '80s in San Diego.,4.7,30 min,TV-PG,2387,
'Til Death,tt0759475,2006–2010,"Comedy, Romance","Stars:, Brad Garrett, , Joely Fisher, , Kat Foster, , Eddie Kaye Thomas",A pair of newlyweds move in next door to a veteran married couple of 25 years.,6.5,21 min,TV-PG,6484,
Unhuman,tt17221298,2022,"Comedy, Horror, Thriller","Director:, Marcus Dunstan, | ,     Stars:, Brianne Tju, , Benjamin Wadsworth, , Uriah Shelton, , Ali Gallo",A group of high school students whose school bus crashes on a field trip. Relationships are tested once they realize they are being stalked by an attacker who intends to drive them out and straight into a horrifying fight to survive.,4.4,91 min,TV-MA,2512,
Malibu's Most Wanted,tt0328099,2003,"Comedy, Crime","Director:, John Whitesell, | ,     Stars:, Jamie Kennedy, , Ryan O'Neal, , Blair Underwood, , Taye Diggs","A senator arranges for his son, a rich white kid who fancies himself black, to be kidnapped by a couple of black actors pretending to be murderers to try and shock him out of his plans to become a rapper.",5.2,86 min,PG-13,20338,"34,308,901"
Oklahoma!,tt0048445,1955,"Comedy, Drama, Musical","Director:, Fred Zinnemann, | ,     Stars:, Gordon MacRae, , Gloria Grahame, , Gene Nelson, , Charlotte Greenwood","In Oklahoma, several farmers, cowboys and a traveling salesman compete for the romantic favors of various local ladies.",7.0,145 min,G,13421,
18 Again,tt12846096,2020,"Comedy, Drama, Fantasy","Stars:, Ha-neul Kim, , Yoon Sang-Hyun, , Lee Do-Hyun, , No Jeong-ee",A 37-year-old man on the verge of being divorced from his wife suddenly finds himself inside his 18-year-old body. He starts living a new life under a new name to get closer to his children and protect them.,8.2,70 min,,2379,
Under the Vines,tt13612448,2021– ,Comedy,"Stars:, Rebecca Gibney, , Charles Edwards, , Trae Te Wiki, , Simon Mead",Rebecca Gibney and Charles Edwards star as two city slickers who inherit a failing vineyard in rural New Zealand.. the only problems are that neither of them has ever done a hard days' work- and they despise one another.,7.3,60 min,,1038,
Amazon Women on the Moon,tt0092546,1987,"Comedy, Sci-Fi","Directors:, Joe Dante, , Carl Gottlieb, , Peter Horton, , John Landis, , Robert K. Weiss, | ,     Stars:, Rosanna Arquette, , Michelle Pfeiffer, , Arsenio Hall, , Donald F. Muhich","A spoof of low budget 1950s science-fiction movies, interspersed with various comedy sketches and fake commercials making fun of late-night television.",6.2,85 min,R,12242,"548,696"
Cherry 2000,tt0092746,1987,"Action, Adventure, Comedy","Director:, Steve De Jarnatt, | ,     Stars:, Melanie Griffith, , David Andrews, , Pamela Gidley, , Jennifer Balgobin","In 2017, a successful businessman travels to the ends of the earth to find that the perfect woman is always under his nose. He hires a sexy renegade tracker to find an exact duplicate of his android wife.",5.5,99 min,PG-13,10199,"14,000"
The Honeymoon,tt14781026,2022,Comedy,"Director:, Dean Craig, | ,     Stars:, Pico Alexander, , Asim Chaudhry, , Flynn Allen, , Kai Portman","Adam and his bride, Sarah are about to embark on the romantic honeymoon of a lifetime in Venice. But when the trip is gatecrashed by Adam's best friend, Ed, it inadvertently turns their perfect lovers' holiday into a complete disaster.",4.1,97 min,R,727,
The Perils of Gwendoline in the Land of the Yik Yak,tt0087903,1984,"Action, Adventure, Comedy","Director:, Just Jaeckin, | ,     Stars:, Tawny Kitaen, , Brent Huff, , Zabou Breitman, , Bernadette Lafont","Gwendoline, a runaway nun, arrives in Hong Kong on a mission to find her father, who was last seen in the legendary Land of the Yik Yak searching for a rare butterfly. She's guided on her perilous journey by the selfish mercenary Willard.",5.2,87 min,R,3143,"1,337,274"
The Lion King 1½,tt0318403,2004 Video,"Animation, Adventure, Comedy","Director:, Bradley Raymond, | ,     Stars:, Nathan Lane, , Ernie Sabella, , Julie Kavner, , Jerry Stiller",Timon the meerkat and Pumbaa the warthog retell the story of The Lion King (1994) from their own perspective.,6.5,77 min,G,43602,
Barbershop,tt0303714,2002,"Comedy, Drama","Director:, Tim Story, | ,     Stars:, Ice Cube, , Cedric the Entertainer, , Eve, , Anthony Anderson",A day in the life of a South Side Chicago barbershop.,6.3,102 min,PG-13,32461,"75,782,105"
Danny Phantom,tt0366005,2003–2007,"Animation, Action, Adventure","Stars:, David Kaufman, , Grey Griffin, , Rickey D'Shon Collins, , Rob Paulsen",A 14-year-old receives ghost powers and uses them to save the world.,7.2,30 min,TV-Y7-FV,19399,
Smart House,tt0192618,1999 TV Movie,"Comedy, Drama, Family","Director:, LeVar Burton, | ,     Stars:, Katey Sagal, , Ryan Merriman, , Katie Volding, , Kevin Kilner","A teenager wins a fully-automated dream house in a competition, but soon the computer controlling it begins to take over and everything gets out of control. Then teenage Ben must calm the computer named PAT.",6.1,82 min,TV-G,7848,
Uncle Drew,tt7334528,2018,"Comedy, Drama, Sport","Director:, Charles Stone III, | ,     Stars:, Kyrie Irving, , Lil Rel Howery, , Shaquille O'Neal, , Chris Webber",An anti-ageist comedy about a man's dream to win the Rucker Classic street ball tournament in Harlem.,5.8,103 min,PG-13,15135,"42,469,946"
The Seed,tt12449586,II) (2021,"Comedy, Horror, Sci-Fi","Director:, Sam Walker, | ,     Stars:, Lucy Martin, , Chelsea Edge, , Sophie Vavasseur, , Jamie Wittebrood","What starts out as girls weekend away in the Mojave desert becomes a tale of horror, death and alien invasion.",4.8,91 min,,1738,
Private Life,tt5536610,2018,"Comedy, Drama","Director:, Tamara Jenkins, | ,     Stars:, Kathryn Hahn, , Paul Giamatti, , Gabrielle Reid, , Amy Russ","An author is undergoing multiple fertility therapies to get pregnant, putting her relationship with her husband on edge.",7.2,123 min,R,20830,
Screwballs II,tt0089501,1985,Comedy,"Director:, Rafal Zielinski, | ,     Stars:, Bryan Genesse, , Lance Van Der Kolk, , Alan Deveau, , Jason Warren","In the original tradition of ""Screwballs,"" four horny teens try to get a shot at the sexy new French teacher.",4.4,92 min,R,1442,
Life After Beth,tt2581244,2014,"Comedy, Fantasy, Horror","Director:, Jeff Baena, | ,     Stars:, Aubrey Plaza, , Dane DeHaan, , John C. Reilly, , Molly Shannon","A young man's recently deceased girlfriend mysteriously returns from the dead, but he slowly realizes she is not the way he remembered her.",5.6,89 min,R,22714,"80,315"
Good Kids,tt2170427,I) (2016,"Comedy, Drama","Director:, Chris McCoy, | ,     Stars:, Nicholas Braun, , Zoey Deutch, , Mateo Arias, , Israel Broussard",Four high school students look to redefine themselves after graduation.,6.1,86 min,R,10617,
A Mighty Wind,tt0310281,2003,"Comedy, Music","Director:, Christopher Guest, | ,     Stars:, Christopher Guest, , Eugene Levy, , Michael McKean, , Harry Shearer",Mockumentary captures the reunion of 1960s folk trio the Folksmen as they prepare for a show at The Town Hall to memorialize a recently deceased concert promoter.,7.2,91 min,PG-13,28809,"17,508,936"
State of the Union,tt8708280,2019–2022,"Short, Comedy, Drama","Stars:, Brendan Gleeson, , Patricia Clarkson, , Chris O'Dowd, , Rosamund Pike","Louise and Tom who meet in a pub immediately before their weekly marital therapy session. Each episode pieces together how their lives were, what drew them together, and what has started to pull them apart.",7.7,10 min,TV-MA,6089,
The Real McCoys,tt0050053,1957–1963,"Comedy, Family","Stars:, Walter Brennan, , Richard Crenna, , Kathleen Nolan, , Tony Martinez","From the hills of West Virginia, Amos McCoy moves his family to an inherited farm in California. Grandpa Amos is quick to give advice to his three grandchildren and wonders how his neighbors ever managed without him around.",7.6,30 min,TV-14,1213,
I'm Dying Up Here,tt4938700,2017–2018,"Comedy, Drama","Stars:, Melissa Leo, , Ari Graynor, , Michael Angarano, , Clark Duke",The series is based on William Knoedelseder's book of the same name.,7.5,60 min,TV-MA,3854,
Love Me If You Dare,tt0364517,2003,"Comedy, Drama, Romance","Director:, Yann Samuell, | ,     Stars:, Guillaume Canet, , Marion Cotillard, , Thibault Verhaeghe, , Joséphine Lebas-Joly","As adults, best friends Julien and Sophie continue the odd game they started as children -- a fearless competition to outdo one another with daring and outrageous stunts. While they often act out to relieve one another's pain, their game might be a way to avoid the fact that they are truly meant for one another.",7.5,93 min,R,71371,"548,707"
The Grim Adventures of Billy & Mandy,tt0292800,2001–2007,"Animation, Adventure, Comedy","Stars:, Greg Eagles, , Richard Steven Horvitz, , Grey Griffin, , Vanessa Marshall",The ill-tempered Grim Reaper gets into a wager that forces him to become the life-long companions of two scheming youngsters after he loses.,7.7,30 min,TV-Y7-FV,25010,
Frankie and Johnny,tt0101912,1991,"Comedy, Drama, Romance","Director:, Garry Marshall, | ,     Stars:, Al Pacino, , Michelle Pfeiffer, , Hector Elizondo, , Nathan Lane","Johnny has just been released from prison, and gets a job in a café beside waitress Frankie. Frankie is a bit of a loner, but Johnny is determined their romance will blossom.",6.7,118 min,R,32987,"22,773,535"
Avengers Assemble,tt2455546,2012–2019,"Animation, Action, Adventure","Stars:, Roger Craig Smith, , Troy Baker, , Fred Tatasciore, , Travis Willingham",The further adventures of the Marvel Universe's mightiest general membership superhero team.,7.0,23 min,TV-Y7,8001,
A Boy and His Dog,tt0072730,1975,"Comedy, Drama, Sci-Fi","Director:, L.Q. Jones, | ,     Stars:, Don Johnson, , Jason Robards, , Susanne Benton, , Tim McIntire",A young man and his telepathic dog wander a post-apocalyptic wasteland.,6.4,91 min,R,18448,"6,900,000"
Z-O-M-B-I-E-S 2,tt9766166,2020 TV Movie,"Comedy, Family, Fantasy","Director:, Paul Hoen, | ,     Stars:, Milo Manheim, , Meg Donnelly, , Trevor Tordjman, , Kylee Russell","The continuing adventures of Seabrook High students Addison and Zed, whose budding romance is threatened by the arrival of werewolves.",5.7,84 min,TV-G,3217,
The Thin Man,tt0025878,1934,"Comedy, Crime, Mystery","Director:, W.S. Van Dyke, | ,     Stars:, William Powell, , Myrna Loy, , Maureen O'Sullivan, , Nat Pendleton","Former detective Nick Charles and his wealthy wife Nora investigate a murder case, mostly for the fun of it.",7.9,91 min,TV-PG,31316,
A Korean Odyssey,tt7099334,2017–2018,"Comedy, Fantasy, Horror","Stars:, Lee Seung-gi, , Seung-Won Cha, , Yeon-Seo Oh, , Hong-ki Lee","In 2017, Son Oh Gong and Ma Wang are in conflict with each other and they look for a true light in a dark world where evils exists everywhere.",8.0,75 min,,5503,
If Only,tt0332136,2004,"Comedy, Drama, Fantasy","Director:, Gil Junger, | ,     Stars:, Jennifer Love Hewitt, , Paul Nicholls, , Tom Wilkinson, , Diana Hardcastle",It takes a tragedy to teach the young businessman Ian to put love ahead of work and open up to his musician girlfriend Samantha.,7.0,92 min,PG-13,33135,
Nobody's Fool,tt0110684,1994,"Comedy, Drama","Director:, Robert Benton, | ,     Stars:, Paul Newman, , Bruce Willis, , Jessica Tandy, , Melanie Griffith",A stubborn man past his prime reflects on his life of strict independence and seeks more from himself.,7.3,110 min,R,21660,"39,487,686"
An Evening with Beverly Luff Linn,tt6518270,2018,"Comedy, Crime","Director:, Jim Hosking, | ,     Stars:, Aubrey Plaza, , Emile Hirsch, , Jemaine Clement, , Matt Berry","Lulu Danger's unsatisfying marriage takes a turn for the worst when a mysterious man from her past comes to town to perform an event called ""An Evening With Beverly Luff Linn; For One Magical Night Only.""",5.8,108 min,R,6350,"5,212"
Dead Island 2,tt3807580,2023 Video Game,"Action, Comedy, Horror","Director:, Bernd Diemer, | ,     Stars:, Skye Bennett, , Jay Rincon, , Carolina Ravassa, , Michelle Fox","Several months after the events on Banoi, California is put under full quarantine, becoming a bloody paradise and an action-packed playground for renegades who seek adventure and glory.",7.8,,M,357,
The Love Guru,tt0811138,2008,"Comedy, Romance, Sport","Director:, Marco Schnabel, | ,     Stars:, Mike Myers, , Jessica Alba, , Romany Malco, , Jessica Simpson","Pitka, an American raised outside of his country by gurus, returns to the States in order to break into the self-help business. His first challenge is to settle the romantic troubles and subsequent professional skid of a star hockey player whose wife left him for a rival athlete.",3.8,87 min,PG-13,53893,"32,235,793"
B.J. and the Bear,tt0078564,1978–1981,"Adventure, Comedy","Stars:, Greg Evigan, , Eric Server, , Linda McCullough, , Candi Brough","A trucker and his pet chimpanzee travel the highways of America, getting into various adventures and misadventures along the way.",6.4,60 min,,1858,
Tremors: Shrieker Island,tt8322060,2020 Video,"Action, Adventure, Comedy","Director:, Don Michael Paul, | ,     Stars:, Michael Gross, , Jon Heder, , Richard Brake, , Caroline Langrishe","When a group of hunters genetically modify Graboid eggs, they face an all-out war against the larger, terrifyingly intelligent Graboids, and the swiftly multiplying Shriekers.",5.4,103 min,PG-13,4837,
Little Britain,tt0358856,2003–2006,Comedy,"Stars:, Matt Lucas, , David Walliams, , Tom Baker, , Paul Putner","Matt Lucas and David Walliams, the creators of this character-comedy sketch show, delight in all that is mad, bad, quirky and generally bonkers about the people and places of Britain.",7.7,29 min,TV-MA,25152,
Sweet on You,tt23785162,2023 TV Movie,"Comedy, Drama, Romance","Director:, Marla Sokoloff, | ,     Stars:, Haylie Duff, , Rob Mayes, , Chelsea Alden, , Rudy Martinez","Kate owner of the town's famous pie shoppe has always lived a sweet, simple life. She recently lost her mother and has been trying to pick up the pieces of her life, then she meets Drew who is in town to claim land that he inherited.",6.3,85 min,,119,
777 Charlie,tt7466810,2022,"Adventure, Comedy, Drama","Director:, Kiranraj K, | ,     Stars:, Rakshit Shetty, , Charlie, , Sangeetha Sringeri, , Raj B. Shetty",Dharma is stuck in a rut with his negative and lonely lifestyle and spends each day in the comfort of his loneliness. A pup named Charlie enters his life and gives him a new perspective towards it.,8.8,164 min,,34901,
She's Funny That Way,tt1767372,2014,"Comedy, Drama","Director:, Peter Bogdanovich, | ,     Stars:, Imogen Poots, , Owen Wilson, , Jennifer Aniston, , Kathryn Hahn","On the set of a playwright's new project, a love triangle forms between his wife, her ex-lover and the call-girl-turned-actress cast in the production.",6.1,93 min,R,27890,"88,460"
Sex Appeal,tt11203022,2022,"Comedy, Drama, Romance","Director:, Talia Osteen, | ,     Stars:, Mika Abdalla, , Jake Short, , Fortune Feimster, , Margaret Cho","Avery, a teenager with a tendency towards perfectionism, enlists her friend Larson to help her prepare for her first time with her long-distance boyfriend.",5.3,90 min,TV-MA,2636,
Superstar,tt0167427,1999,"Comedy, Romance","Director:, Bruce McCulloch, | ,     Stars:, Molly Shannon, , Will Ferrell, , Elaine Hendrix, , Harland Williams","A nerdy Catholic schoolgirl, Mary Katherine Gallagher, dreams of superstardom.",5.2,81 min,PG-13,19853,"30,628,981"
The Man Who Knew Too Little,tt0120483,1997,"Comedy, Crime, Drama","Director:, Jon Amiel, | ,     Stars:, Bill Murray, , Joanne Whalley, , Peter Gallagher, , Richard Wilson",Wallace Ritchie is mistaken for a spy and must stop a plot to assassinate international leaders at a banquet.,6.6,94 min,PG,33419,"13,801,755"
Jackass: The Movie,tt0322802,2002,"Documentary, Action, Comedy","Director:, Jeff Tremaine, | ,     Stars:, Johnny Knoxville, , Bam Margera, , Chris Pontius, , Steve-O",Johnny Knoxville and his band of maniacs perform a variety of stunts and gross-out gags on the big screen for the first time.,6.6,85 min,R,98763,"64,255,312"
The Chair,tt11834150,2021,"Comedy, Drama","Stars:, Sandra Oh, , Jay Duplass, , Bob Balaban, , Nana Mensah","At a major university, the first woman of color to become chair tries to meet the dizzying demands and high expectations of a failing English department.",7.2,30 min,TV-MA,17911,
Villains,tt6378710,I) (2019,"Comedy, Drama, Horror","Directors:, Dan Berk, , Robert Olsen, | ,     Stars:, Bill Skarsgård, , Maika Monroe, , Blake Baumgartner, , Jeffrey Donovan","After a pair of amateur criminals break into a suburban home, they stumble upon a dark secret that two sadistic homeowners will do anything to keep from getting out.",6.2,90 min,R,15495,
We Are Lady Parts,tt10846104,2021– ,"Comedy, Music","Stars:, Anjana Vasan, , Sarah Kameela Impey, , Faith Omole, , Lucie Shorthouse","A look at the highs and lows of the band members that make up a Muslim female punk band, Lady Parts, as seen through the eyes of Amina Hussein, a geeky PhD student who is recruited to be their unlikely lead guitarist.",8.2,24 min,TV-MA,4555,
The Second Wife,tt0122701,1998,"Comedy, Romance","Director:, Ugo Chiti, | ,     Stars:, Maria Grazia Cucinotta, , Lazar Ristovski, , Giorgio Noè, , Jessica Auriemma","In the early 1960s, a Sicilian single mother marries an older, crass widowed truck driver. When he is arrested trying to smuggle an antique, she ends up falling in love with her handsome stepson.",6.0,122 min,,695,
Tour de Pharmacy,tt5886510,2017 TV Movie,"Adventure, Comedy, Sport","Director:, Jake Szymanski, | ,     Stars:, Andy Samberg, , Orlando Bloom, , Freddie Highmore, , Joe Buck",A mockumentary that chronicles the prevalence of doping in the world of professional cycling.,7.1,41 min,TV-MA,11626,
Straight Talk,tt0105481,1992,"Comedy, Drama, Romance","Director:, Barnet Kellman, | ,     Stars:, Dolly Parton, , James Woods, , Griffin Dunne, , Michael Madsen","A woman ditches her small-town life for big-city Chicago, where she becomes a sensation as a radio-show host.",5.7,91 min,PG,3867,"21,202,099"
The Kid,tt0012349,1921,"Comedy, Drama, Family","Director:, Charles Chaplin, | ,     Stars:, Charles Chaplin, , Edna Purviance, , Jackie Coogan, , Carl Miller","The Tramp cares for an abandoned child, but events put their relationship in jeopardy.",8.3,68 min,Passed,129411,"5,450,000"
Casual,tt4577466,2015–2018,"Comedy, Drama","Stars:, Michaela Watkins, , Tommy Dewey, , Tara Lynne Barr, , Nyasha Hatendi","A comedy series about a bachelor brother and his newly divorced sister living under one roof again. Together, they coach each other through the crazy world of dating while raising her teenage daughter.",7.5,25 min,TV-MA,9155,
My Stepmother Is an Alien,tt0095687,1988,"Comedy, Sci-Fi","Director:, Richard Benjamin, | ,     Stars:, Dan Aykroyd, , Kim Basinger, , Jon Lovitz, , Alyson Hannigan",A creature from another planet tries to seduce a shy Earth physicist to gain control over his researches. The result of this important mission much exceeded her expectations.,5.4,105 min,PG-13,27101,"13,854,000"
Gullak,tt10530900,2019– ,"Comedy, Drama, Family","Stars:, Jameel Khan, , Geetanjali Kulkarni, , Vaibhav Raj Gupta, , Harsh Mayar","Set in quaint by-lanes in the heart of India, Gullak is a collection of disarming and relatable tales of the Mishra family.",9.1,24 min,,18787,
Dennis the Menace,tt0052461,1959–1963,"Comedy, Family","Stars:, Herbert Anderson, , Jay North, , Gloria Henry, , Billy Booth",Television episodes built around the same sorts of incidents found in Hank Ketcham's long-running comic strip.,7.0,30 min,TV-G,2386,
Grudge Match,tt1661382,2013,"Comedy, Drama, Sport","Director:, Peter Segal, | ,     Stars:, Robert De Niro, , Sylvester Stallone, , Kim Basinger, , Alan Arkin","A pair of aging boxing rivals are coaxed out of retirement to fight one final bout, thirty years after their last match.",6.4,113 min,PG-13,61743,"29,807,260"
Another Cinderella Story,tt1071358,2008 Video,"Comedy, Family, Music","Director:, Damon Santostefano, | ,     Stars:, Selena Gomez, , Drew Seeley, , Jane Lynch, , Katharine Isabelle","Mary lives with her evil stepmom/sisters and slaves for them. At the high school masquerade ball, she gets to dance with her pop idol, Joey. Running home before midnight, she drops her Zune. Joey tries to find the girl who fits the Zune.",5.7,90 min,PG,30029,
America: The Motion Picture,tt6733874,2021,"Animation, Action, Adventure","Director:, Matt Thompson, | ,     Stars:, Channing Tatum, , Jason Mantzoukas, , Olivia Munn, , Bobby Moynihan",A chainsaw-wielding George Washington teams with beer-loving bro Sam Adams to take down the Brits in a tongue-in-cheek riff on the American Revolution.,5.6,98 min,TV-MA,6953,
Red Dog,tt0803061,2011,"Biography, Comedy, Drama","Director:, Kriv Stenders, | ,     Stars:, Josh Lucas, , Rachael Taylor, , Rohan Nichol, , Luke Ford",Based on the legendary true story of the Red Dog who united a disparate local community while roaming the Australian outback in search of his long lost master.,7.3,92 min,PG,18678,
Troll,tt0092115,1986,"Comedy, Fantasy, Horror","Director:, John Carl Buechler, | ,     Stars:, Michael Moriarty, , Shelley Hack, , Noah Hathaway, , Jenny Beck",A wicked troll king in search of a mystical ring that will transform him to human form invades a San Francisco apartment complex where a powerful witch lives.,4.6,82 min,PG-13,10942,"5,450,815"
The Gold Rush,tt0015864,1925,"Adventure, Comedy, Drama","Director:, Charles Chaplin, | ,     Stars:, Charles Chaplin, , Mack Swain, , Tom Murray, , Henry Bergman","A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall.",8.1,95 min,Passed,113979,"5,450,000"
Animaniacs,tt6951546,2020–2023,"Animation, Short, Adventure","Stars:, Jess Harnell, , Tress MacNeille, , Rob Paulsen, , Maurice LaMarche",An updated version of the 1990s animated series featuring a trio of wacky characters causing mayhem on the Warner Bros. studio lot.,7.8,21 min,TV-PG,3572,
Paint Your Wagon,tt0064782,1969,"Comedy, Drama, Musical","Director:, Joshua Logan, | ,     Stars:, Lee Marvin, , Clint Eastwood, , Jean Seberg, , Harve Presnell",Two unlikely prospector partners share the same wife in a California gold rush mining town.,6.6,164 min,PG-13,14258,"31,678,778"
The Women,tt0032143,1939,"Comedy, Drama","Director:, George Cukor, | ,     Stars:, Norma Shearer, , Joan Crawford, , Rosalind Russell, , Mary Boland",A study of the lives and romantic entanglements of various interconnected women.,7.7,133 min,Not Rated,14403,"2,270,000"
Two Pints of Lager and a Packet of Crisps,tt0278251,2001–2011,Comedy,"Stars:, Will Mellor, , Natalie Casey, , Sheridan Smith, , Kathryn Drysdale",The lives and loves of five friends in the Northern town of Runcorn.,7.1,26 min,,4637,
Romance & Cigarettes,tt0368222,2005,"Comedy, Musical, Romance","Director:, John Turturro, | ,     Stars:, James Gandolfini, , Susan Sarandon, , Kate Winslet, , Steve Buscemi",This down-and-dirty musical set in the world of working-class New York tells the story of a husband's journey into infidelity and redemption when he must choose between his seductive mistress and his beleaguered wife.,6.2,105 min,R,12568,"540,085"
Pørni,tt12567072,2021– ,"Comedy, Drama","Stars:, Henriette Steenstrup, , Nils Ole Oftebro, , Vivild Falk Berg, , Ebba Jacobsen Öberg","Single mother Pørni is responsible for three children, her elderly father, and all the children she meets in her job at the child welfare service.",8.1,,,2345,
"Men, Women & Children",tt3179568,2014,"Comedy, Drama","Director:, Jason Reitman, | ,     Stars:, Kaitlyn Dever, , Rosemarie DeWitt, , Ansel Elgort, , Jennifer Garner","A group of high school teenagers and their parents attempt to navigate the many ways the Internet has changed their relationships, their communications, their self-images, and their love lives.",6.6,119 min,R,33011,"461,162"
Romancham,tt20249418,2023,"Comedy, Horror","Director:, Jithu Madhavan, | ,     Stars:, Soubin Shahir, , Arjun Ashokan, , Chemban Vinod Jose, , Sajin Gopu",A game of Ouija board goes hilariously wrong when seven bachelors unexpectedly invite a spirit and try to make the best out of the situation.,7.6,130 min,,4627,
Another 48 Hrs.,tt0099044,1990,"Action, Comedy, Crime","Director:, Walter Hill, | ,     Stars:, Eddie Murphy, , Nick Nolte, , Brion James, , Kevin Tighe","Jack Cates once again enlists the aid of ex-con Reggie Hammond - this time to take down The Iceman, a ruthless drug lord operating in the San Francisco bay area.",5.9,95 min,R,43122,"80,818,974"
Night School,tt6781982,2018,Comedy,"Director:, Malcolm D. Lee, | ,     Stars:, Kevin Hart, , Tiffany Haddish, , Rob Riggle, , Romany Malco",A group of high school dropouts is forced to attend night school in hopes that they will pass the GED exam to finish high school.,5.6,111 min,PG-13,42332,"77,339,130"
Monster Trucks,tt3095734,2016,"Action, Adventure, Comedy","Director:, Chris Wedge, | ,     Stars:, Lucas Till, , Jane Levy, , Thomas Lennon, , Barry Pepper",A young man working at a small town junkyard discovers and befriends a creature which feeds on oil being sought by a fracking company.,5.7,104 min,PG,17956,"33,370,166"
Skin Deep,tt0098343,1989,"Comedy, Drama, Romance","Director:, Blake Edwards, | ,     Stars:, John Ritter, , Vincent Gardenia, , Alyson Reed, , Joel Brooks","A womanizing alcoholic writer, whose life seems to be falling apart at the seams, repeatedly finds himself in trouble of one sort or another with the law, ex-girlfriends, and jealous boyfriends.",6.1,101 min,R,4862,"19,674,852"
Happy-Go-Lucky,tt1045670,2008,"Comedy, Drama, Romance","Director:, Mike Leigh, | ,     Stars:, Sally Hawkins, , Alexis Zegerman, , Samuel Roukin, , Elliot Cowan","A look at a few chapters in the life of Poppy, a cheery, colorful, North London schoolteacher whose optimism tends to exasperate those around her.",7.0,118 min,R,40371,"3,494,485"
Deconstructing Harry,tt0118954,1997,Comedy,"Director:, Woody Allen, | ,     Stars:, Woody Allen, , Judy Davis, , Julia Louis-Dreyfus, , Stephanie Roth Haberle","Suffering from writer's block and eagerly awaiting his writing award, Harry Block remembers events from his past and scenes from his best-selling books as characters, real and fictional, come back to haunt him.",7.3,96 min,R,46399,"10,686,841"
Middle School: The Worst Years of My Life,tt4981636,2016,"Animation, Comedy, Family","Director:, Steve Carr, | ,     Stars:, Griffin Gluck, , Lauren Graham, , Alexa Nisenson, , Andy Daly","After his principal (Andy Daly) destroys his sketchbook, Rafe (Griffin Gluck) and his best friend Leo (Thomas Barbusca) decide to ""destroy his book"" and break every rule in the school's Code of Conduct.",6.1,92 min,PG,9526,"19,985,196"
