Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Greatest Tank Battles,tt1973370,2010– ,"Documentary, History, War","Stars:, Robin Ward, , Ralf Raths, , Kenneth Pollack, , Fritz Langanke",The history of the most notable armored fighting vehicle engagements is told.,7.4,,,189,
Japoteurs,tt0034913,1942,"Animation, Short, Action","Directors:, Seymour Kneitel, , Dave Fleischer, , Myron Waldman, | ,     Stars:, Joan Alexander, , Jackson Beck, , Jack Mercer, , Sam Parker",Superman vs. Japanese spies hijacking a new super-bomber.,6.3,9 min,Approved,773,
Desert Commandos,tt0061693,1967,"Drama, War","Director:, Umberto Lenzi, | ,     Stars:, Ken Clark, , Horst Frank, , Jeanne Valérie, , Carlo Hintermann",German commandos are dropped behind enemy lines in the Sahara Desert tasked with getting to Casablanca in an assassination attempt on allied leaders.,5.0,96 min,PG,407,
Homecoming,tt0040446,1948,"Drama, Music, Mystery","Director:, Mervyn LeRoy, | ,     Stars:, Clark Gable, , Lana Turner, , Anne Baxter, , John Hodiak","At the end of WW2, aboard a repatriation ship, an Army doctor reminisces about his war years while being interviewed by a reporter.",6.8,113 min,Approved,976,
Beau Geste,tt0016634,1926,"Action, Adventure, Drama","Director:, Herbert Brenon, | ,     Stars:, Ronald Colman, , Neil Hamilton, , Ralph Forbes, , Alice Joyce","Michael ""Beau"" Geste leaves England in disgrace and joins the infamous French Foreign Legion. He is reunited with his two brothers in North Africa, where they face greater danger from their...                See full summary »",7.1,101 min,,431,"1,708,926"
Upkar,tt0146335,1967,"Drama, Romance, War","Director:, Manoj Kumar, | ,     Stars:, Asha Parekh, , Manoj Kumar, , Prem Chopra, , Kanhaiyalal Chaturvedi",Cult classic highlighting the contrast between Indian and Western values in the newly independent state.,7.6,175 min,,602,
Yukikaze,tt0378730,2002– ,"Animation, Action, Adventure","Stars:, Yôko Asagami, , Takaya Hashi, , Noriaki Sugiyama, , Takuya Kirimoto","Thirty-three years ago, an alien force known as the ""JAM"" invaded Earth through a dimensional portal over Antarctica. Earth's forces managed to drive the JAM away to a distant planet ...                See full summary »",7.2,47 min,,348,
La escondida,tt0048045,1956,"Drama, Western, War","Director:, Roberto Gavaldón, | ,     Stars:, María Félix, , Pedro Armendáriz, , Andrés Soler, , Arturo Martínez",A dramatic story which tells the love between a beautiful woman named Gabriela and a revolutionary man. All framed by violent and exciting battles.,6.9,100 min,,116,
Command & Conquer: Generals - Zero Hour,tt0386384,2003 Video Game,"Action, War","Director:, John Salwitz, | ,     Stars:, Julian Stone, , Catherine Dao, , Mike Saad, , Ivan Allen",Expansion pack for Command & Conquer: Generals (2003).,8.2,,T,909,
5 Broken Cameras,tt2125423,2011,"Documentary, War","Directors:, Emad Burnat, , Guy Davidi, | ,     Stars:, Emad Burnat, , Soraya Burnat, , Mohammed Burnat, , Yasin Burnat",A documentary on a Palestinian farmer's chronicle of his nonviolent resistance to the actions of the Israeli army.,7.9,94 min,Not Rated,6138,"109,983"
...and the Fifth Horseman Is Fear,tt0123368,1965,"Drama, War","Director:, Zbynek Brynych, | ,     Stars:, Miroslav Machácek, , Olga Scheinpflugová, , Zdenka Procházková, , Jirí Adamíra",A Jewish doctor in Nazi occupied Czech Republic (then Bohemia and Moravia) risks his life and attempts to regain his identity by assisting a wounded political fugitive.,7.2,100 min,TV-MA,604,
Farming Simulator 22,tt19387812,2021 Video Game,"Action, Adventure, War","Stars:, Dominic Gould, , Anaïs Parello",Take on the role of a modern farmer and creatively build your farm in three diverse American and European environments.,6.7,,E,29,
Fury of Achilles,tt0056104,1962,"Adventure, Drama, History","Director:, Marino Girolami, | ,     Stars:, Gordon Mitchell, , Jacques Bergerac, , Cristina Gaioni, , Ennio Girolami","In the tenth year of the Trojan War, tensions between Achilles and Agamemnon divide the Greek camp while giving hope to the Trojans.",5.7,118 min,,323,
Love It Was Not,tt13032926,2020,"Documentary, Biography, Drama","Director:, Maya Sarfaty, | ,     Stars:, Helena Citron, , Roza Citron, , Frank Wunsch","The tragic love story of Helena Citron, a young Jewish prisoner in Auschwitz, and Austrian SS officer Franz Wunsch.",7.6,86 min,,166,
Somewhere I'll Find You,tt0035356,1942,"Drama, Music, Mystery","Director:, Wesley Ruggles, | ,     Stars:, Clark Gable, , Lana Turner, , Robert Sterling, , Patricia Dane","Two brother, rival correspondents, find themselves fighting their conservative editor over stories and each other of over the affections of a pretty blonde journalist.",6.1,108 min,Passed,916,
Sisters Apart,tt5571814,2020,"Drama, War","Director:, Daphne Charizani, | ,     Stars:, Almila Bagriacik, , Zübeyde Bulut, , Maryam Boubani, , Christoph Letkowski","Rojda, a German soldier and native Kurd, volunteers for a mission to train female Kurdish soldiers in Iraq to fight ISIS. No one must know that she is actually looking for her missing sister.",5.8,93 min,,301,
Mobile Suit Gundam: The Origin - Advent of the Red Comet,tt12899130,2019,"Animation, Action, Drama","Stars:, Kirk Thornton, , Tom Wayland, , David Vincent, , Jake Paque","The tragic story of Char Aznable, the ace pilot known as the Red Comet, and his sister Sayla Mass unfolds against the backdrop of the events leading to the One Year War. The Zabi family's ...                See full summary »",7.9,,,117,
Archangel,tt0099053,1990,"Comedy, Drama, Romance","Director:, Guy Maddin, | ,     Stars:, Michael Gottli, , David Falkenberg, , Michael O'Sullivan, , Margaret Anne MacLeod","An amnesiac soldier, seeking his lost love, arrives in Archangel in northern Russia to help the townsfolk in their fight against the Bolsheviks, all quite unaware that the Great War ended three months ago.",6.4,90 min,Not Rated,1526,"33,308"
Our Miss Fred,tt0069054,1972,"Comedy, War","Director:, Bob Kellett, | ,     Stars:, Danny La Rue, , Alfred Marks, , Lance Percival, , Lally Bowers","Shakespearian actor Fred Wimbush's drafted during WWII. While entertaining the troops with his drag act one day, the Germans capture them. Thinking he's a girl, they let him go. He mustn't break his character until he reaches safety.",5.4,96 min,PG,185,
The Russian Woodpecker,tt4082596,2015,"Documentary, War","Director:, Chad Gracia, | ,     Stars:, Andrei Alexandrovich, , Fedor Alexandrovich, , Igor Alexandrovich, , Natalia Barabovskaya","As his country is gripped by revolution and war, a Ukrainian victim of the Chernobyl nuclear disaster discovers a dark secret and must decide whether to risk his life and play his part in the revolution by revealing it.",6.8,80 min,Not Rated,1465,
The McConnell Story,tt0048364,1955,"Drama, Romance, War","Director:, Gordon Douglas, | ,     Stars:, Alan Ladd, , June Allyson, , James Whitmore, , Frank Faylen",A Korean War fighter pilot hero returns home to test fly the new Sabre jets despite his wife's uneasiness regarding his job.,6.3,106 min,Approved,554,
Women in the Night,tt0040003,1948,"Action, Drama, Thriller","Director:, William Rowland, | ,     Stars:, Tala Birell, , William Henry, , Richard Loo, , Virginia Christine","As World War II nears its end, beautiful women forced to serve as sex slaves in a German officer's club, do what they can to destroy the plans of a cosmic death ray.",4.7,98 min,Approved,199,
"The Adventures of Young Indiana Jones: Oganga, the Giver and Taker of Life",tt0275899,1999 Video,"Adventure, War","Director:, Simon Wincer, | ,     Stars:, Sean Patrick Flanery, , Ronny Coutteure, , Bryan Pringle, , Michel Duchaussoy","Africa, December 1916. Despite disobeying orders, Indy is promoted to Captain after capturing a German machine gun. He is then ordered to cross the jungle with Remy and Major Boucher to ...                See full summary »",7.1,88 min,,505,
I See a Dark Stranger,tt0038289,1946,"Drama, Thriller, War","Director:, Frank Launder, | ,     Stars:, Deborah Kerr, , Trevor Howard, , Raymond Huntley, , Michael Howard",A young Irish woman hates England so much she becomes a Nazi spy.,7.0,98 min,Approved,1648,
Dogfights,tt0906873,2005– ,"Documentary, History, War","Stars:, Phil Crowley, , Frederick Blesse, , Robinson Risner, , Barrett Tillman","Using modern computer animation, great aerial and modern naval battles are recreated. In the process, you learn about the history of military transportation technology, the tactics created and the people using them.",8.4,,,588,
Colonel Chabert,tt0109454,1994,"Drama, History, Romance","Director:, Yves Angelo, | ,     Stars:, Gérard Depardieu, , Fanny Ardant, , Fabrice Luchini, , André Dussollier",Colonel Chabert has been severely wounded in the French-Russian Napoleonic war to the point that the medical examiner has signed his death certificate. When he regains his health and memory...                See full summary »,6.9,110 min,,2032,"734,406"
Mehmetçik Kut'ül Amare,tt7440366,2018–2019,"Action, Adventure, Drama","Stars:, Ismail Hakki Ürün, , Ismail Ege Sasmaz, , Semih Ertürk, , Yigit Ucan","The legendary story of Mehmet and his friends in the Ottoman state prepared for the First World War, the only dream is the resurrection and liberation of the state, and there is nothing ...                See full summary »",6.6,140 min,,1765,
Only Old Men Are Going to Battle,tt0070861,1974,"Comedy, Drama, War","Director:, Leonid Bykov, | ,     Stars:, Leonid Bykov, , Sergey Podgornyy, , Sergei Ivanov, , Rustam Sagdullaev","During World War II, a Soviet veteran pilot teaches to newcomers that war is transient, and music is eternal.",8.3,92 min,,5491,
World War Three,tt0180657,1998 TV Movie,"Drama, War","Director:, Robert Stone, | ,     Stars:, Boris Sichkin, , Christoph Gutknecht, , Boris Lyoskin, , Hans Sievers","This mock documentary uses archival footage, interviews and reports taken out of context and staged interviews to highlight a possible escalation into a nuclear war. In this feature, ...                See full summary »",7.2,94 min,,283,
L'assedio di Siracusa,tt0055762,1960,"Drama, History, Romance","Director:, Pietro Francisci, | ,     Stars:, Rossano Brazzi, , Tina Louise, , Sylva Koscina, , Enrico Maria Salerno",During the Second Punic War between 214 and 212 B.C. occurred this history of the Roman siege in Greek city of Syracuse. The Romans were preparing for their invasion while Archimedes ...                See full summary »,5.2,97 min,,151,
Stulecie Winnych,tt9040760,2019–2023,"Drama, History, Romance","Stars:, Arkadiusz Janiczek, , Weronika Humaj, , Jan Wieczorkowski, , Patryk Szwichtenberg",Add a Plot,7.9,45 min,,83,
The Rape,tt0058903,1963,"Adventure, Drama, Romance","Director:, Dinos Dimopoulos, | ,     Stars:, Floretta Zana, , Lefteris Vournas, , Anna Veneti, , Takis Emmanuel","After escaping from a juvenile correctional institution, nine women find refuge in a deserted island, where seven men, led by an ex-Nazi, are searching for a buried treasure. Can they survive when there's nowhere to hide?",6.4,85 min,,106,
Operation Silver A,tt1014680,2007 TV Movie,"Drama, History, War","Director:, Jirí Strach, | ,     Stars:, Klára Issová, , Tatiana Dyková, , Jirí Dvorák, , Ivan Trojan",Add a Plot,7.5,149 min,,91,
StarCraft II: Heart of the Swarm,tt2288037,2013 Video Game,"Action, Adventure, Sci-Fi","Stars:, Tricia Helfer, , Robert Clotworthy, , James Harper, , Steve Blum","After the events of StarCraft II: Wings of Liberty (2010), Sarah Kerrigan works to reunite the Zerg swarm in order to take revenge on Arcturus Mengsk.",8.7,,T,1611,
The Red Danube,tt0041788,1949,"Drama, Romance, War","Director:, George Sidney, | ,     Stars:, Walter Pidgeon, , Ethel Barrymore, , Peter Lawford, , Angela Lansbury","Shortly after the end of World War II, British Colonel Michael S. ""Hooky"" Nicobar (Walter Pidgeon) is assigned to a unit in the British Zone of Vienna. His duty is to aid the Soviet ...                See full summary »",6.4,119 min,Passed,645,
We Live Again,tt0025964,1934,"Drama, Romance, War","Director:, Rouben Mamoulian, | ,     Stars:, Anna Sten, , Fredric March, , Jane Baxter, , C. Aubrey Smith","Nekhlyudov, a Russian nobleman serving on a jury, discovers that the young girl on trial, Katusha, is someone he once seduced and abandoned and that he himself bears responsibility for ...                See full summary »",6.3,85 min,Approved,494,
Leto 1941 goda,tt19770590,2022,"Action, War","Director:, Bekbolat Shekerov, | ,     Stars:, Aleksandr Brukhatskiy, , Valentina Gartsueva, , Makpal Kasenova, , Alikhan Lepesbaev","Beginning of the Great Patriotic War. Lieutenant Adi Sharipov, together with his platoon, cover the retreat of the regimental headquarters and remain surrounded, behind enemy lines. The ...                See full summary »",6.5,112 min,,74,
Sverige åt svenskarna,tt0081579,1980,"Comedy, History, War","Director:, Per Oscarsson, | ,     Stars:, Per Oscarsson, , Ernst Günther, , Georg Adelly, , John Ahlgren",This farce cocerns Sweden's King Gustav (Per Oscarsson who plays all the lead roles). The royal monarchs of three major European countries are patiently or not-so-patiently hovering on the ...                See full summary »,3.8,111 min,,151,
Battle of the Commandos,tt0064580,1969,"Action, War","Director:, Umberto Lenzi, | ,     Stars:, Jack Palance, , Thomas Hunter, , Robert Hundar, , Wolfgang Preiss","Irish Colonel Charlie McPhearson has just had his platoon of 28 slaughtered by German troops. Angered at his superiors for this suicide mission, he takes convicts on his next one, along ...                See full summary »",5.0,94 min,Not Rated,281,
Friends for Life,tt1111231,I) (2008,"Drama, War","Director:, Michael Spence, | ,     Stars:, Michael Flynn, , Jimmy Chunga, , Tayva Patch, , David Nibley",A man with a broken heart...4 orphaned wolves... and the act of kindness that saved them all.,6.3,92 min,R,122,
For the Moment,tt0109823,1993,"Romance, War, Drama","Director:, Aaron Kim Johnston, | ,     Stars:, Russell Crowe, , Christianne Hirt, , Wanda Cannon, , Scott Kraft","The story of airmen training in rural Manitoba in the summer of 1942 to go overseas and become bomber pilots in World War II, as well as the romantic entanglements which overcome them while they contemplate life and love in a world at war.",6.0,120 min,PG-13,971,"121,548"
The Challenge,tt0065534,1970 TV Movie,"Action, Drama, Thriller","Director:, George McCowan, | ,     Stars:, Darren McGavin, , Broderick Crawford, , James Whitmore, , Skip Homeier","Gallery, a U.S. commando, and Yuro, an enemy commando, are sent to a no man's Pacific jungle island to capture a crashed U.S. space satellite. Whoever survives, wins. Their nations have agreed to this to avoid war, but they cheat.",6.9,74 min,,236,
Lucie Aubrac,tt0119586,1997,"Biography, Drama, War","Director:, Claude Berri, | ,     Stars:, Carole Bouquet, , Daniel Auteuil, , Patrice Chéreau, , Eric Boucher","A love story or a tale of the resistance, this poignant movie tells both the haunting story of a French resistance cell in Lyon but also the love of Lucie Aubrac for her husband, and the ...                See full summary »",6.6,115 min,R,1298,"458,557"
Charlemagne,tt0126737,1993– ,"Action, Adventure, Biography","Stars:, Christian Brendel, , Anny Duperey, , Lino Capolicchio, , Gilles Gaston-Dreyfus",Young Charlemagns is placed on the Frankish throne in the middle of the 8th Century A.D. Despite having many powerful enemies he slowly unites the nations of Western Europe and rebuilds civilization on the ruins of the Roman Empire.,6.8,90 min,,230,
Fort Ti,tt0045784,1953,"Adventure, War, Western","Director:, William Castle, | ,     Stars:, George Montgomery, , Joan Vohs, , Irving Bacon, , James Seay","Set against the backdrop of the French and Indian war in colonial America, the British soldiers attempt to root out the French Army from Fort Ticonderoga.",5.1,73 min,Passed,266,
Witness in the War Zone,tt0092844,1987,"Action, Drama, Mystery","Director:, Nathaniel Gutman, | ,     Stars:, Christopher Walken, , Hywel Bennett, , Marita Marschall, , Arnon Zadok",An American journalist is set up and fed false information after the Lebanon war.,5.4,100 min,R,534,"141,211"
War Paint,tt0046533,1953,"Adventure, War, Western","Director:, Lesley Selander, | ,     Stars:, Robert Stack, , Joan Taylor, , Charles McGraw, , Keith Larsen",An Indian and his beautiful sister attempt to destroy a cavalry patrol trying to deliver a peace treaty to their chief.,5.7,89 min,Approved,484,
Genocide,tt0082443,1982,"Documentary, Drama, History","Director:, Arnold Schwartzman, | ,     Stars:, Elizabeth Taylor, , Orson Welles, , Simon Wiesenthal, , Neville Chamberlain","Orson Welles and Elizabeth Taylor compassionately narrate this harrowing documentary about Jewish persecution in Nazi Germany, which soon turned into a notoriously industrious plan to wipe them from existence.",7.3,90 min,PG,630,
Death of a Soldier,tt0092858,1986,"Crime, Drama, War","Director:, Philippe Mora, | ,     Stars:, James Coburn, , Bill Hunter, , Reb Brown, , Maurie Fields","Based on a true story, James Coburn portrays a military lawyer assigned to defend a confessed psychotic killer. Set in the context of WWII and the uneasy US-Australian military alliance. ...                See full summary »",5.7,93 min,R,256,
Arsenal,tt0019649,1929,"Drama, War","Director:, Aleksandr Dovzhenko, | ,     Stars:, Semyon Svashenko, , Georgi Khorkov, , Amvrosi Buchma, , Dmitri Erdman",A soldier returns to Kyiv after surviving a train crash and encounters clashes between nationalists and collectivists.,7.2,70 min,Not Rated,2238,
Kalabaliken i Bender,tt0085770,1983,"Comedy, Drama, War","Director:, Mats Arehn, | ,     Stars:, Gösta Ekman, , Lasse Åberg, , Brasse Brännström, , Ayse Emel Mesci Kuray",The famous Swedish Karoliner army has suffered its biggest defeat ever at Poltava in 1709. The Swedish king Karl XII is waiting in the small village of Bender for the Turkish sulton to help...                See full summary »,2.9,97 min,,521,
Babette Goes to War,tt0052595,1959,"Comedy, War","Director:, Christian-Jaque, | ,     Stars:, Brigitte Bardot, , Jacques Charrier, , Ronald Howard, , Michael Cramer",Comedy about a naive French country girl in London who helps the war effort by parachuting into German-occupied France to help kidnap an important German general. She bungles through to a heroic finish of plot and counter-plot.,6.1,106 min,,428,
A Rumor of War,tt0081443,1980,"Biography, Drama, War","Stars:, Brad Davis, , Keith Carradine, , Michael O'Keefe, , Richard Bradford",The memories of a US Marine lieutenant in Vietnam who slowly gets disillusioned as the war progresses.,6.7,114 min,,339,
Frankie Starlight,tt0113107,1995,"Drama, Romance, War","Director:, Michael Lindsay-Hogg, | ,     Stars:, Matt Dillon, , Anne Parillaud, , Gabriel Byrne, , Corban Walker","A writer with dwarfism shares the story of his unconventional, though not altogether bad, upbringing as his mother struggled to raise him in the mid-20th century with help from a surrogate father.",6.5,101 min,R,917,"78,168"
Spies,tt3994956,2013,"Drama, War","Stars:, Svetlana Ivanova, , Svetlana Ustinova, , Vladimir Vdovichenkov, , Evgeniy Pronin","In 1941 Russia, Arina and Zoya are hired by NKVD to become secrets agents and infiltrate enemy lines. They have to fight adversaries and enemies but also their own fear and convictions.",7.1,46 min,,166,
Girls for Mercenaries,tt0064195,1970,"Adventure, War","Director:, Pascual Cervera, | ,     Stars:, Antonio Cintado, , Mónica Sun de Sander Ramsés, , María Elena Flores, , Claudia Gravy","Four mercenaries, employed by an African country, negotiate a purchase of arms. They seize the sum planned for the negotiations and three of them flee to Spain after having abandoned the fourth in the bush.",3.9,124 min,,25,
D-Day 6.6.1944,tt0412617,2004 TV Movie,"Action, Drama, History","Directors:, Richard Dale, , Kim Bour, , Pamela Gordon, , Sally Weale, | ,     Stars:, Ian Holm, , André Heintz, , Raimund Steiner, , Eddie McCann","Dramatised documentary, based on the experiences of the soldiers who invaded France in the D-Day Normandy Landings on 6 June 1944 which were instrumental in ending World War II.",7.1,120 min,Not Rated,362,
Arch of Triumph,tt0088734,1984 TV Movie,"Drama, Romance, War","Director:, Waris Hussein, | ,     Stars:, Anthony Hopkins, , Lesley-Anne Down, , Donald Pleasence, , Frank Finlay","In Paris, before the Nazis penetrate into the city, an Austrian refugee doctor falls in love with a mysterious woman.",5.5,93 min,Not Rated,594,
The DioField Chronicle,tt18560956,2022 Video Game,"Action, Adventure, Fantasy","Directors:, Hirofumi Fukui, , Takahiro Kumagai, | ,     Stars:, Nobuhiko Okamoto, , Jun'ichi Suwabe, , Jun Fukuyama, , Inori Minase","As the era of myths changes to an era of turmoil and war between the Trovelt-Schoevian Empire and Rowetale Alliance breaks out, the Blue Foxes, a group from the Kingdom of Alletain, set out to intervene and change the course of legacy.",6.8,,T,20,
The Wind Cannot Read,tt0052396,1958,"Drama, Romance, War","Director:, Ralph Thomas, | ,     Stars:, Dirk Bogarde, , Yôko Tani, , Ronald Lewis, , John Fraser","During World War II, Flight Lieutenant Michael Quinn (Sir Dirk Bogarde), a British officer stationed in Asia, is recruited by Army Intelligence, is tasked with learning Japanese to interrogate Japanese P.O.W.s and he falls in love with his pretty Japanese teacher ""Sabby"" (Suzuki San) (Yôko Tani).",6.1,115 min,,372,
See You in the Next War,tt0174058,1980,"Drama, Romance, War","Director:, Zivojin Pavlovic, | ,     Stars:, Metod Pevec, , Boris Juh, , Hans Christian Blech, , Milan Puzic","The two enemies from war, Slovenian partisan Berk and German soldier Bitter, meet each other during holidays in Spain. Recalling the war through conversation, Berk remembers Anton, his fellow comrade he had spend the most time with.",7.0,118 min,,157,
We the Living,tt0035130,1942,"Adventure, Drama, Romance","Director:, Goffredo Alessandrini, | ,     Stars:, Fosco Giachetti, , Alida Valli, , Rossano Brazzi, , Giovanni Grasso","The time is the Russian Revolution. The place is a country burdened with fear - the midnight knock at the door, the bread hidden against famine, the haunted eyes of the fleeing, the ...                See full summary »",7.2,170 min,Not Rated,395,
Windom's Way,tt0052398,1957,"Adventure, Drama, War","Director:, Ronald Neame, | ,     Stars:, Peter Finch, , Mary Ure, , Natasha Parry, , Robert Flemyng",A doctor's sophisticated wife joins him at his remote Asian practice to try and patch up their marriage. Increasingly violent friction between local rubber plantation workers and the authorities force both parties to make decisions.,5.9,108 min,Not Rated,264,
Winter Soldier,tt0204058,1972,"Documentary, History, War","Director:, Winterfilm Collective, | ,     Stars:, Rusty Sachs, , Joe Bangert, , Scott Shimabukuro, , Kenneth Campbell","For three days in 1971, former US soldiers who were in Vietnam testify in Detroit about their war experiences. Nearly 30 speak, describing atrocities personally committed or witnessed, ...                See full summary »",8.2,96 min,Not Rated,1047,
Bonnie Prince Charlie,tt0040183,1948,"Biography, Drama, History","Directors:, Anthony Kimmins, , Alexander Korda, | ,     Stars:, David Niven, , Margaret Leighton, , Morland Graham, , John Laurie","In the Jacobite Rising of 1745, the Young Pretender Bonnie Prince Charlie leads an insurrection to overthrow the Protestant House of Hanover and restore his family, the Catholic branch of the House of Stuart, to the British throne.",5.2,98 min,Passed,320,
Ushiro no shoumen daare,tt1740055,1991,"Animation, Drama, War","Director:, Seiji Arihara, | ,     Stars:, Yuri Amano, , Kobuhei Hayashiya, , Masato Hirano, , Masako Ikeda",A young Japanese girl witnesses the horrors of World War II as she struggles to survive after her family is torn apart.,7.9,90 min,,357,
Korczak,tt0099949,1990,"Biography, Drama, War","Director:, Andrzej Wajda, | ,     Stars:, Wojciech Pszoniak, , Ewa Dalkowska, , Teresa Budzisz-Krzyzanowska, , Marzena Trybala","Account of the last days of life of the legendary Polish pedagogue Janusz Korczak and his heroic dedication to protecting Jewish orphans during the war. Jewish doctor Henryk Goldszmit, ...                See full summary »",7.4,118 min,Unrated,1523,
Black Mercedes,tt9823170,2019,"Crime, Drama, Mystery","Director:, Janusz Majewski, | ,     Stars:, Maria Debska, , Aleksandar Milicevic, , Artur Zmijewski, , Andrzej Zielinski","The story of the investigation to unravel the mysterious death of a beautiful young woman in Nazi-occupied Warsaw. She is not Krystyna Holzer, as stated in her kennkarte (German-issued ...                See full summary »",5.5,110 min,,684,
The Great War,tt0846011,2007 TV Movie,"Biography, History, War","Director:, Brian McKenna, | ,     Stars:, Brian McKenna, , Justin Trudeau, , Michael Rudder, , Maxime Cournoyer","A historical recreation of Canada's role in World War I, cast by descendants of the people who participated in it.",6.4,240 min,,46,
On the Double,tt0055253,1961,"Adventure, Comedy, War","Director:, Melville Shavelson, | ,     Stars:, Danny Kaye, , Dana Wynter, , Wilfrid Hyde-White, , Margaret Rutherford","At the time of the Invasion of Normandy, an American soldier is asked to impersonate a British General in order to confuse the Nazi spies and assassins in London.",6.4,92 min,Approved,822,
Special Forces: Ultimate Hell Week,tt4970276,2015–2017,"Documentary, Action, War","Stars:, Danny Bent, , Andrew Flintoff, , Reggie Yates, , Andy Gatenby",Civilian recruits compete to win a gruelling selection process designed by veterans from six international special forces units.,7.3,60 min,,198,
Stalingrad,tt0174240,1990,"Drama, War","Director:, Yuriy Ozerov, | ,     Stars:, Powers Boothe, , Liubomiras Laucevicius, , Sergey Nikonenko, , Fernando Allende",The WWII pivotal battle of Stalingrad is shown through the eyes of the soldiers and officers on both sides of the war.,6.9,196 min,,452,
Summer Solstice,tt3526924,2015,"Drama, War","Director:, Michal Rogalski, | ,     Stars:, Jonas Nay, , Filip Piotrowicz, , Gerdy Zint, , Steffen Scheumann","Romek is a Polish railway worker and Guido is a German soldier. They are both 17, in love with jazz and the same pretty girl. But it's 1943 somewhere in Nazi-occupied Poland, and their lives are bound to change soon.",6.2,96 min,,413,
Four Sons,tt0018909,1928,"Drama, War","Director:, John Ford, | ,     Stars:, James Hall, , Margaret Mann, , Charles Morton, , Francis X. Bushman Jr.","A family saga in which three sons of a Bavarian widow go to war for Germany and the fourth goes to America, Germany's eventual opponent.",7.2,100 min,Passed,852,
The Last Grenade,tt0065967,1970,"Drama, War","Director:, Gordon Flemyng, | ,     Stars:, Stanley Baker, , Alex Cord, , Honor Blackman, , Richard Attenborough","Two soldiers of fortune, Harry Grigsby and Kip Thompson, used to be the best of friends when they fought side by side in the Congo. But now Kip has changed sides and Grigsby does not ...                See full summary »",5.4,94 min,M,222,"38,000"
La France,tt0877621,2007,"Drama, Musical, Romance","Director:, Serge Bozon, | ,     Stars:, Sylvie Testud, , Pascal Greggory, , Guillaume Verdier, , François Négret",In France in the darkest days of the Great War Camille receives an alarming letter from her soldier boyfriend. Disguising herself as a man she sets off to try and find him. As she lives ...                See full summary »,6.4,102 min,Unrated,568,
To Hell with Hitler,tt0032699,1940,"Comedy, Musical, War","Director:, Marcel Varnel, | ,     Stars:, George Formby, , Phyllis Calvert, , Garry Marsh, , Romney Brent","Shortly after the start of World War II, a ukulele player (George) takes the wrong boat and finds himself in (still uninvaded) Norway. He is mistaken for a fellow British intelligence agent...                See full summary »",6.4,82 min,Passed,354,
The American Revolution,tt0246421,1994,"Documentary, History, War","Stars:, William Daniels, , Charles Durning, , Kelsey Grammer, , Michael Learned",Thorough documentary of how the American Colonies rebelled against England and the personalities involved in the creation of a new nation.,8.2,50 min,,102,
Battery Number One,tt4196010,2015,"Drama, War","Director:, Kirill Belevich, | ,     Stars:, Stanislav Callas, , Valeriya Dmitrieva, , Ilya Korobko, , Andrey Merzlikin","It's August, 1944. The Soviet Troops continue the offensive in Eastern Poland. The lieutenant Egorov' subdivision gets the task to hold the bridge to be crossed by the Soviet Army units. On...                See full summary »",5.9,110 min,,453,
Een vrouw tussen hond en wolf,tt0080110,1979,"Drama, Romance, War","Director:, André Delvaux, | ,     Stars:, Marie-Christine Barrault, , Rutger Hauer, , Roger Van Hool, , Senne Rouffaer","The story of a woman's love for two young men. Antwerp, Belgium, 1940. Lieve (Marie-Christine Barrault) marries Adriaan (Rutger Hauer), a Flemish idealist, who is drawn towards Germany by ...                See full summary »",6.3,111 min,,289,
1971: Beyond Borders,tt6363436,2017,"Action, War","Director:, Major Ravi, | ,     Stars:, Mohanlal, , Allu Sirish, , Arunoday Singh, , Renji Panicker",The story of the 1971 war between India and Pakistan is told from the perspective of a soldier.,5.1,135 min,Not Rated,2905,
Paratrooper,tt0046161,1953,"Drama, War","Director:, Terence Young, | ,     Stars:, Alan Ladd, , Leo Genn, , Susan Stephen, , Harry Andrews","In 1940, an American claiming to be Canadian volunteers for the British Army's paratroop school.",5.9,88 min,Approved,755,"5,190,000"
Escape to Mindanao,tt0062939,1968 TV Movie,"Drama, War","Director:, Don McDougall, | ,     Stars:, George Maharis, , Nehemiah Persoff, , James Shigeta, , Ronald Remy","Two American soldiers escape from a Japanese prison camp, in order to reach Mindanao and hand over to the Allied Forces a top secret coding device.",4.7,100 min,,21,
Winter Begonia,tt12003266,2020– ,"Drama, History, Music","Stars:, Xiaoming Huang, , Zheng Yin, , Charmaine Sheh, , Merxat",The story sets in 30s which was a period of chaotic time for China. It mainly focuses on the relationship between the patriotic businessman Cheng Fengtai and Shang Xirui who was a Peking Opera actor.,8.7,45 min,,120,
"Tomorrow, the World!",tt0037386,1944,"Drama, War","Director:, Leslie Fenton, | ,     Stars:, Fredric March, , Betty Field, , Agnes Moorehead, , Joan Carroll",German boy Emil comes to live with his American uncle who tries to teach the former Hitler Youth to reject Nazism.,6.6,86 min,Approved,718,
Chain of Command,tt7428770,2018– ,"Documentary, Drama, War","Stars:, Chris Evans, , Mark Zwirgzdas",An intimate portrait of the war against violent extremism and the men and women devoting their lives to it. Records the fight against radical threats all over the world as it unfolds over one full year.,7.7,60 min,,167,
