Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
"Rebels of Oz: Germaine, Clive, Barry & Bob",tt3919736,2014,Documentary,"Stars:, Howard Jacobson, , Rachel Griffiths, , Barry Humphries, , Eric Idle","Booker Prize winner Howard Jacobson traces the footsteps of Germaine Greer, Barry Humphries, Clive James and Robert Hughes arguing these Australian giants didn't just join the cultural revolution in the 60s, they led it.",7.3,,,10,
Mea Maxima Culpa: Silence in the House of God,tt2111478,2012,Documentary,"Director:, Alex Gibney, | ,     Stars:, Alex Gibney, , Terry Kohut, , Gary Smith, , Pat Kuehn","Alex Gibney explores the charged issue of pedophilia in the Catholic Church, following a trail from the first known protest against clerical sexual abuse in the United States and all the way to the Vatican.",8.0,106 min,TV-14,3979,
Bad Vegan: Fame. Fraud. Fugitives.,tt18260538,2022,"Documentary, Crime","Stars:, Sarma Melngailis, , Allen Salkin, , Ilze Melngailis, , Bonnie Crocker","After marrying a mysterious man who claimed he could make her dog immortal, a celebrated vegan restaurateur finds her life veering off the rails.",5.9,209 min,TV-MA,7670,
This Is Zodiac,tt1098227,2007 Video,"Documentary, Short","Stars:, David Fincher, , George Bawart, , Robert Graysmith, , Jake Gyllenhaal",Behind-the-scenes of Zodiac (2007).,7.6,27 min,,20114,
Studio 54,tt5773986,2018,"Documentary, History, Music","Director:, Matt Tyrnauer, | ,     Stars:, Ian Schrager, , Steve Rubell, , Donald Rubell, , Neil Schlesinger",The story of the notorious 1970s New York City nightclub.,7.0,98 min,TV-MA,3244,"199,767"
Europe from Above,tt11003514,2019– ,Documentary,"Stars:, Julian Barratt, , Dan Nachtrab, , Daniel Verbaan, , Angelika Rainer","Using the very latest in drone and aerial photographic technology, tour across countries and their seasons, getting a unique view from above.",8.1,,,526,
The Deepest Breath,tt24132732,2023,"Documentary, Adventure","Director:, Laura McGann, | ,     Stars:, Stephen Keenan, , Alessia Zecchini",Champion and expert safety diver seemed destined for one another despite different paths they took to meet at pinnacle of the free-diving world. The thrilling rewards and inescapable risks of chasing dreams through the depths of the ocean.,8.1,108 min,PG,36,
Becoming Ian Brady,tt27513174,2023,"Documentary, Crime",,The Moors Murders shocked Britain in the 1960s. Five children murdered at the hands of Myra Hindley and Ian Brady. This series turns the lens on Brady to take a unique look at what made him into arguably the UK's worst ever serial killer.,6.8,,,73,
The Truffle Hunters,tt11394318,2020,Documentary,"Directors:, Michael Dweck, , Gregory Kershaw, | ,     Stars:, Piero Botto, , Sergio Cauda, , Maria Cicciù, , Aurelio Conterno","Deep in the forests of Piedmont, Italy, a handful of men, seventy or eighty years old, hunt for the rare and expensive white Alba truffle-which to date has resisted all of modern science's efforts at cultivation.",7.3,84 min,PG-13,3253,
"Gold, Lies & Videotape",tt26342053,2023– ,Documentary,"Stars:, Alex Alonso, , Terry Delonas","One family has been fighting for over 70 years to recover what they say is rightfully theirs - a $28 billion treasure buried deep inside a mountain. Some believe the U.S. Government stole the 16,000 gold bars and priceless artifacts.",7.6,,TV-14,141,
Affirmation Generation,tt26761422,2023,Documentary,"Director:, L.E. Dawes, | ,     Stars:, Michelle Alleva, , David Arthur, , Sasha Ayad, , Laura Becker","Six young people discuss the ""gender affirming"" medical care they received for gender dysphoria and how they subsequently realised this was the wrong treatment.",8.3,91 min,,86,
Rocco,tt5788462,2016,Documentary,"Directors:, Thierry Demaizière, , Alban Teurlai, | ,     Stars:, Rocco Siffredi, , Anikka Albrite, , Veronica Avluv, , Eva Berger",A behind-the-scene account of the porn world and its stars as they've never been seen before - and the no-holds-barred portrait of a true giant.,5.7,105 min,TV-MA,4201,
When Truth Isn't Truth the Rudy Giuliani Story,tt26314866,2023,Documentary,"Director:, Rebecca Gitlitz, | ,     Stars:, Ivan Boesky, , Robert M. Freeman, , Robert M. Friedman, , Michael Milken","Provides unprecedented access, including interviews with Giuliani's own son Andrew, and explores the former prosecutor and mayor's rise to power, fall from grace, and how little he changed in between.",8.4,,,37,
Padre Pio,tt14572544,I) (2022,Documentary,"Director:, Anthony Sarracco, | ,     Stars:, Alessandro Cremona, , Michelangelo Dalisi, , Carla De Girolamo, , Martina Gatti","This documentary examines the controversial life of the iconic Italian Saint, Padre Pio.",8.6,60 min,,27,
Medal of Honor,tt7440274,2018,"Documentary, War","Stars:, Josh Charles, , Daniel Ray Rodriguez, , David Petraeus, , Jake Abel",A hybrid docu/live-action anthology series that portrays stories of personal sacrifice that resulted in the highest military distinction: the Medal of Honor.,8.3,60 min,TV-MA,1825,
Barbarians Rising,tt5807292,2016,"Documentary, Action, Drama","Stars:, Michael Ealy, , Barry Strauss, , Richard Riddell, , Julian Kostov",Rome. The greatest empire the world has ever known. This docudrama tells the story of Rome through the eyes of the empire's many adversaries who battled to see its destruction.,7.7,120 min,TV-14,2183,
For Sama,tt9617456,2019,"Documentary, Biography, War","Directors:, Waad Al-Kateab, , Edward Watts, | ,     Stars:, Waad Al-Kateab, , Sama Al-Khateab, , Hamza Al-Khateab, , Afra",FOR SAMA is both an intimate and epic journey into the female experience of war.,8.5,100 min,TV-PG,12220,"25,522"
Wahl Street,tt11945774,2021– ,"Documentary, Biography","Stars:, Archie Gips, , Janice Bryant Howroyd, , Daymond John, , James Lee Hernandez",An intimate day-to-day look at how Mark Wahlberg manages his growing business ventures against his rigorous film schedule.,6.1,25 min,TV-MA,571,
The Mole: Undercover in North Korea,tt13243898,2020,"Documentary, Thriller","Director:, Mads Brügger, | ,     Stars:, Ulrich Løvenskjold Larsen, , Mads Brügger, , Alejandro Cao de Benos de Les y Pérez, , Jim Latrache-Qvortrup",A real-life undercover thriller about two ordinary men who embark on an outrageously dangerous ten-year mission to penetrate the world's most secretive and brutal dictatorship: North Korea.,8.3,123 min,,4914,
Downfall: The Case Against Boeing,tt11893274,2022,Documentary,"Director:, Rory Kennedy, | ,     Stars:, Donald Trump, , Kevin Carney, , Maria Bartiromo, , Lester Holt","Examining the months since the tragedies, which caused global panic in March 2019 after two new aircrafts crashed within five months, killing 346 people.",7.4,89 min,PG-13,12484,
Sunderland 'Til I Die,tt8914684,2018–2020,"Documentary, Sport","Stars:, Aiden McGeady, , Nick Barnes, , George Honeyman, , Peter Farrer","Highlights the unfailing passion Sunderland residents have for their beloved football club, taking viewers through the highs and lows of SAFC's 2017-18 season in the Championship following its relegation the previous year.",8.1,39 min,TV-MA,8750,
Evil Lives Here: Shadows of Death,tt13440300,2020– ,"Documentary, Crime","Stars:, Connor Holden, , Robbie Berson, , Maggie Seymour, , Pam Schultz",This true-crime documentary examines how the emotional impact of a homicide resonates with the victim's loved ones long after the crime is committed.,7.6,,,148,
Once Were Brothers,tt10334456,2019,"Documentary, Biography, History","Director:, Daniel Roher, | ,     Stars:, The Band, , Robbie Robertson, , Bruce Springsteen, , Rick Danko","A confessional, cautionary, and occasionally humorous tale of Robbie Robertson's young life and the creation of one of the most enduring groups in the history of popular music, The Band.",7.3,100 min,R,1838,
The Battle of Midway,tt0034498,1942,"Documentary, Short, War","Director:, John Ford, | ,     Stars:, Henry Fonda, , Jane Darwell, , Logan Ramsey, , James Roosevelt","The Japanese attack on Midway in June 1942, filmed as it happened.",6.1,18 min,TV-PG,2191,
Kokomo City,tt22528178,2023,Documentary,"Director:, D. Smith, | ,     Stars:, Daniella Carter, , Koko Da Doll, , Liyah Mitchell, , Dominique Silver",A raw depiction of the lives of four black trans sex workers as they confront the dichotomy between the black community and themselves.,7.4,73 min,,134,
World's Most Evil Killers,tt8888656,2017– ,"Documentary, Crime","Stars:, Elizabeth Yardley, , Geoffrey Wansell, , Fred Dinenage, , Stuart Hamilton","An in-depth look at the lives and crimes of some of the World's most evil killers including Jeffrey Dahmer, Richard Ramirez, Cary Stayner, Leonard Lake, Dorothea Puente and more.",7.2,60 min,,256,
Inside the Factory,tt4903514,2015– ,"Documentary, History","Stars:, Gregg Wallace, , Cherry Healey, , Ruth Goodman, , Alex Hutchinson","How our favorite foods and products are made? Cherry Healey and Gregg Wallace go into the factories to figure out, while Ruth Goodman tell us about the historical development of the manufacturing process of these products.",7.9,,,275,
Mike Judge Presents: Tales from the Tour Bus,tt7212136,2017–2018,"Documentary, Animation, Biography","Stars:, Mike Judge, , Kinky Friedman, , Shooter Jennings, , Don Adams","The raucous adventures of musicians such as Johnny Paycheck, Jerry Lee Lewis, George Jones and Tammy Wynette, as told by those who knew them best. Season 2 covers the legends of funk.",8.6,30 min,TV-MA,1388,
Tony Hawk: Until the Wheels Fall Off,tt16118722,2022,"Documentary, Biography, Sport","Director:, Sam Jones, | ,     Stars:, Stacy Peralta, , Tony Hawk, , Rodney Mullen, , Rob Roy Fitzgerald","Follows famous skater Tony Hawk's personal life, career and relationship with skateboarding, including never-before-seen footage and unprecedented access to Hawk, along with interviews with figures from the skateboarding world.",8.0,135 min,TV-MA,4139,
What the #$*! Do We (K)now!?,tt0399877,2004,"Documentary, Comedy, Drama","Directors:, William Arntz, , Betsy Chasse, , Mark Vicente, | ,     Stars:, Marlee Matlin, , Elaine Hendrix, , John Ross Bowie, , Robert Bailey Jr.",A fictional photographer's quest to spiritually rediscover herself is interspersed with documentary footage of scientists and theologians discussing the philosophical aspects of quantum physics.,5.2,109 min,Not Rated,13714,"10,941,801"
The Pharmacist,tt11600174,2020,"Documentary, Crime","Stars:, Dan Schneider, , Jack Stephens, , Annie Schneider, , Anna Lembke","Dan Schneider, a small-town pharmacist in Louisiana, makes effort to identify his son's killer, which leads to his gathering of evidence against a prolific ""pill mill"" doctor in New Orleans.",7.7,217 min,TV-MA,7914,
Plastic Earth,tt14730998,2023,Documentary,"Directors:, Janice Overbeck, , Jack Winch, | ,     Stars:, Rob Riggle, , Janice Overbeck, , Clay Pearson, , Cole Gibbs",The plastic crisis is met head-on with tackling the solutions to deal with the over production of single-use plastics.,6.2,100 min,,21,
Untouchable,tt9358228,I) (2019,"Documentary, Biography, Crime","Director:, Ursula Macfarlane, | ,     Stars:, Harvey Weinstein, , Benjamin Brafman, , Hope Exiner D'Amore, , Mickey Osterreicher",A look at the rise and fall of disgraced Hollywood producer Harvey Weinstein featuring interviews with former colleagues and those who accused him of sexual misconduct.,6.7,98 min,Not Rated,3059,
Chop & Steele,tt18328030,2022,Documentary,"Directors:, Berndt Mader, , Ben Steinbauer, | ,     Stars:, Joe Pickett, , Nick Prueher, , Scott Bass, , Andy Bichlbaum","When childhood friends Nick Prueher and Joe Pickett start booking their gag strongman routine on unsuspecting morning news shows, their pranks end up going viral, landing them in federal court with a vengeful media conglomerate.",7.9,81 min,,111,
Neat: The Story of Bourbon,tt7109844,2018,Documentary,"Director:, David Altrogge, | ,     Stars:, Freddie Johnson, , Marianne Barnes, , Jimmy Russell, , Denny Potter","NEAT dives into the rich and storied world of bourbon. Exploring its colorful history, charismatic characters, and uniquely American process, the film is a celebration of the artistry that makes America’s only native spirit.",7.5,75 min,Not Rated,754,
Biography,tt0092322,1987– ,"Documentary, Biography, History","Stars:, Jack Perkins, , Peter Graves, , Harry Smith, , Robert J. Thompson",The life stories of various historical figures and celebrities are told.,7.7,60 min,TV-14,2036,
I Shouldn't Be Alive,tt0492429,2005–2012,"Documentary, Biography, Drama","Stars:, Eric Meyers, , Paul McGann, , Zam Baring, , Ian Porter","Re-enactments of real-life tales of human survival against the savage elements, dangerous climates and physical hazards.",8.1,60 min,TV-PG,2242,
The Endurance,tt0264578,2000,"Documentary, History","Director:, George Butler, | ,     Stars:, Liam Neeson, , Julian Ayer, , John Blackborow, , David Cale","A retelling of Sir Ernest Shackleton 's ill-fated expedition to Antarctica in 1914-1916, featuring new footage of the actual locations and interviews with surviving relatives of key ...                See full summary »",7.8,97 min,G,2092,"2,452,566"
Still Missing Morgan,tt11595808,2023– ,Documentary,"Stars:, Lauren Sweetser, , Jeremy Sande, , Greg Campbell, , Patty Wetterling","Follows a re-examination of the kidnapping of Morgan, a young girl, near her family home almost three decades ago.",6.7,,Not Rated,383,
Nostalgia for the Light,tt1556190,2010,Documentary,"Director:, Patricio Guzmán, | ,     Stars:, Gaspar Galaz, , Lautaro Núñez, , Luís Henríquez, , Miguel Lawner","A documentary about two different searches conducted in the Chilean Atacama Desert: one by astronomers looking for answers about the history of the cosmos, and one by women looking for the remains of loved ones killed by Pinochet's regime.",7.6,90 min,Not Rated,5801,
FBI True,tt21340132,2023– ,"Documentary, Drama","Star:, Brianna Acevedo","It follows FBI agents' world with surveillance video, interrogations with hostage takers and terrorists, and photos from the agents' collections.",7.0,30 min,TV-14,81,
Johnny vs Amber,tt18094728,2021,Documentary,"Stars:, Sasha Wass, , Minnie Stephenson, , Dylan Howard, , Jenny Afia","Two-part documentary series with explosive evidence, intimate personal archive and in-depth interviews from both legal teams explores the UK High Court libel case and the important and complex issue of domestic abuse.",4.1,96 min,TV-MA,876,
Once Upon a Time in Iraq,tt12747876,2020,"Documentary, History, War","Star:, Andy Serkis","With unique personal archive from civilians and soldiers from both sides of the conflict, this series takes viewers closer to the realities of war and life under ISIS than they have ever been before.",9.0,60 min,,1169,
Minding the Gap,tt7476236,2018,"Documentary, Sport","Director:, Bing Liu, | ,     Stars:, Kent Abernathy, , Mengyue Bolen, , Nina Bowgren, , Keire Johnson",Filmmaker Bing Liu searches for correlations between his skateboarder friends' turbulent upbringings and the complexities of modern masculinity.,8.0,93 min,Not Rated,10052,"11,998"
Shot in the Dark,tt7644680,2017,"Documentary, Reality-TV","Stars:, Zak Holman, , Howard Raishbrook, , Austin Raishbrook, , Scott Lane","Three rival freelance stringers scour the streets at night to film crime scenes, fires, accidents - and anything else they can sell to news outlets.",7.9,37 min,TV-MA,1974,
Seven Worlds One Planet,tt9805708,2019,Documentary,"Stars:, David Attenborough, , Peter Drost, , Goetz Bielefeldt, , Chadden Hunter","Millions of years ago incredible forces ripped apart the Earth's crust creating our seven continents - each with its own distinct climate, its own distinct terrain and its own unique animal...                See full summary »",9.3,407 min,TV-PG,5719,
West of Memphis,tt2130321,2012,"Documentary, Crime","Director:, Amy Berg, | ,     Stars:, Jason Baldwin, , Damien Wayne Echols, , Jessie Misskelley, , Michael Baden",An examination of a failure of justice in the case against the West Memphis Three.,7.9,147 min,R,10654,"309,864"
Deliver Us from Evil,tt0814075,2006,"Documentary, Crime","Director:, Amy Berg, | ,     Stars:, Oliver O'Grady, , Thomas Doyle, , Adam, , Jeff Anderson","Documentary about Father Oliver O'Grady, a Catholic priest who was relocated to various parishes around the United States during the 1970s in an attempt by the Catholic Church to cover up his rape of dozens of children.",7.9,101 min,Not Rated,10605,"30,577,122"
Yellowstone: One-Fifty,tt18360602,2022– ,Documentary,"Star:, Kevin Costner",Follows history and wildlife of Yellowstone National Park.,8.5,60 min,,157,
Great Canal Journeys,tt3578112,2014– ,Documentary,"Stars:, Timothy West, , Prunella Scales, , Sheila Hancock, , Gyles Brandreth",Timothy West and Prunella Scales travel across canals in both Britain and Europe.,8.8,,,380,
Get Smart with Money,tt21654704,2022,Documentary,"Director:, Stephanie Soechtig, | ,     Stars:, Pete Adeney, , Tiffany Aliche, , Lindsey Beeman, , Ross MacDonald",Economical advisers give out their tips on how to get smart with money and take control over your economy.,5.7,93 min,TV-PG,1179,
"Hallelujah: Leonard Cohen, a Journey, a Song",tt7600742,2021,"Documentary, Biography, Music","Directors:, Daniel Geller, , Dayna Goldfine, | ,     Stars:, Leonard Cohen, , Nancy Bacal, , Steve Berkowitz, , Jeff Buckley","This feature-length documentary explores the life of singer-songwriter Leonard Cohen as seen through the prism of his internationally renowned hymn, Hallelujah.",7.6,118 min,PG-13,1044,"1,062,603"
"Libby, Are You Home Yet?",tt25381880,2022,Documentary,,"Libby and friends are out for a night club visit, but being drunk Libby are not allowed to enter. Her friends send her home alone in a taxi. She then went missing and a police investigation is started.",7.3,,,85,
Amanda Knox,tt5952332,2016,"Documentary, Crime","Directors:, Rod Blackhurst, , Brian McGinn, | ,     Stars:, Amanda Knox, , Meredith Kercher, , Raffaele Sollecito, , Giuliano Mignini",American exchange student Amanda Knox is convicted and eventually acquitted for the 2007 death of another student in Italy.,6.9,92 min,TV-MA,25455,
Ghosts of the Abyss,tt0297144,2003,"Documentary, Family","Director:, James Cameron, | ,     Stars:, Bill Paxton, , Lori Johnston, , Lewis Abernathy, , John Broadwater","James Cameron and Bill Paxton, director and actor of the 1997 film Titanic, travel to the final undersea resting place of the ill-fated ship of dreams.",6.8,61 min,G,5749,"17,093,668"
Nature,tt0083452,1982– ,"Documentary, Family","Stars:, F. Murray Abraham, , George Page, , Chris Morgan, , David Attenborough",Documentary series exploring various global wildlife issues and subjects.,8.9,60 min,TV-PG,766,
The Kardashians: Billion Dollar Dynasty,tt21084308,2023– ,Documentary,"Stars:, Barbara Flynn, , Dax Holt",Two-part documentary looking at how perhaps the most influential family of the 21st century have defied their critics to build a family brand that has changed the face of social media and earned them stratospheric wealth.,3.7,60 min,,92,
Nanook of the North,tt0013427,1922,Documentary,"Director:, Robert J. Flaherty, | ,     Stars:, Allakariallak, , Alice Nevalinga, , Cunayou, , Allegoo","In this silent predecessor to the modern documentary, film-maker Robert J. Flaherty spends one year following the lives of Nanook and his family, Inuits living in the Arctic Circle.",7.6,78 min,Passed,12923,
Kingsman: The Secret Service Revealed,tt5026378,2015 Video,Documentary,"Stars:, Geoff Bell, , Sofia Boutella, , Michael Caine, , David Cheesman",A documentary on Kingsman: The Secret Service.,7.7,88 min,,1236,
Gay Sex in the 70s,tt0455953,2005,Documentary,"Director:, Joseph F. Lovett, | ,     Stars:, Robert Alvarez, , Alvin Baltrop, , Barton Benes, , Tom Bianchi","A chronicle of gay culture in New York during the post-Stonewall, pre-AIDs era.",7.0,67 min,Not Rated,875,"249,565"
Onyx: Kings of the Grail,tt7628846,2018,"Documentary, History","Director:, Roberto Girault, | ,     Stars:, Jim Caviezel, , Maria de Medeiros, , Anthony Howell, , Maarten Dannenberg",The fortuitous discovery of an Egyptian document from the 11th century provides the definitive key in locating the chalice from the last supper with Christ. An intense investigation leads ...                See full summary »,6.2,81 min,,194,
I Am a Stalker,tt15553888,2022– ,"Documentary, Crime","Stars:, Deketrice Jackson, , Steve Long, , Jaclyn Faegin, , James Corpus","Convicted stalkers tell the programme, in their own chilling words, how love turned into a deadly obsession in face first, captivating in-depth interviews.",6.4,50 min,TV-MA,564,
The Mystery of Marilyn Monroe: The Unheard Tapes,tt19034332,2022,"Documentary, Biography","Director:, Emma Cooper, | ,     Stars:, Lauren Bacall, , Gladys Baker, , Ray Bull, , James Croft",Explores the mystery surrounding the death of movie icon Marilyn Monroe through previously unheard interviews with her inner circle.,6.2,101 min,TV-14,5273,
On the Adamant,tt26448811,2023,Documentary,"Director:, Nicolas Philibert, | ,     Stars:, Mamadi Barri, , Walid Benziane, , Sabine Berlière, , Romain Bernardin",Follows patients and caregivers at a psychiatric centre with a unique floating structure located in the middle of the Seine river in central Paris.,6.9,109 min,,218,
Religulous,tt0815241,2008,"Documentary, Comedy, War","Director:, Larry Charles, | ,     Stars:, Bill Maher, , Tal Bachman, , Jonathan Boulden, , Steven Burg",Bill Maher's take on the current state of world religion.,7.6,101 min,R,59715,"12,995,673"
Hellier,tt9640354,2019,Documentary,"Stars:, Dana Newkirk, , Greg Newkirk, , Karl Pfeiffer, , Connor Randall","A small crew of paranormal researchers find themselves in a dying coal town, where a series of strange coincidences leads them to a decades-old mystery with far-reaching implications.",5.9,50 min,,992,
The Deep End,tt19387554,2022,Documentary,"Stars:, Teal Swan, , Molly Monahan",An arresting and provocative exploration inside the world of one of today's most controversial spiritual teachers and her dedicated followers.,6.9,44 min,TV-14,1016,
Dark Side of the '90s,tt13885280,2021– ,"Documentary, Biography, History","Stars:, Mark McGrath, , Jason Marik, , Dallas Peplow, , Scott David Ellis Johnson",Spinoff of Vice's Dark Side of the Ring that looks at '90s pop culture,7.3,,,658,
The Ceremony,tt3589290,I) (2014,Documentary,"Director:, Lina Mannheimer, | ,     Stars:, Catherine Robbe-Grillet, , Beverly Charpentier, , Dominique Corringer, , Claude Helleu","The most famous dominatrix in France creates sadomasochist ""Ceremonies"" in her chateau. Catherine Robbe-Grillet, age 84, defies the relations between power and submission, sensuality and physical pain.",5.7,78 min,Not Rated,224,
Audrey,tt10731386,I) (2020,"Documentary, Biography, History","Director:, Helena Coan, | ,     Stars:, Audrey Hepburn, , Alessandra Ferri, , Francesca Hayward, , Keira Moore","Filmmaker Helena Coan examines the remarkable life and career of actress, fashion icon and humanitarian Audrey Hepburn.",7.1,100 min,TV-14,2282,
Bottom,tt1828954,I) (2012,"Documentary, Biography","Director:, Todd Verow, | ,     Star:, Anonymous Anonymous",A cinema verite documentary about a man living in New York City determined to have raw sex with as many men as possible in a year and meticulously keeping count of the number of 'loads' he takes.,3.5,85 min,Unrated,128,
The F.B.I. Files,tt0309152,1998–2009,"Documentary, Biography, Crime","Stars:, James Kallstrom, , Anthony D. Call, , Bob Featherer, , Susan Rae",Real FBI cases are recounted through reenactments and interviews with law enforcement and forensic scientists.,8.0,60 min,TV-PG,1254,
Retrograde,tt21959422,III) (2022,"Documentary, History, War","Director:, Matthew Heineman",Tells the story of the last months of the 20-year war in Afghanistan through the intimate relationship between American Green Berets and the Afghan officers they trained.,7.4,94 min,R,838,
Trixie Mattel: Moving Parts,tt10011508,2019,Documentary,"Director:, Nicholas Zeig-Owens, | ,     Stars:, Trixie Mattel, , Benjamin Putnam, , Caldwell Tidicue, , Jaymes Mansfield",Trixie charmed audiences and judges as winner of RuPaul's Drag Race All Stars. But the grind of performing and the pressure of the title proves that heavy is the head that wears the tiara.,7.3,91 min,,2122,
The Ripper,tt13492374,2020,"Documentary, Crime","Stars:, Alan Whitehouse, , Keith Hellawell, , Andrew Laptew, , Christa Ackroyd",Investigators and witnesses recall how a modern-day Jack the Ripper terrorized the north of England during the late 1970s.,7.1,195 min,TV-MA,10244,
Let It Be,tt0065976,1970,"Documentary, Music","Director:, Michael Lindsay-Hogg, | ,     Stars:, John Lennon, , Paul McCartney, , George Harrison, , Ringo Starr","The filmed account of The Beatles' attempt to recapture their old group spirit by making a back to basics album, which instead drove them further apart.",7.7,81 min,G,6397,"1,061,569"
Streetwise,tt0088196,1984,"Documentary, Drama","Director:, Martin Bell, | ,     Stars:, Annie, , Eddie, , Antoine, , Erica",Gritty documentary that looks at the lives of teenagers living on the streets of Seattle.,8.2,91 min,,2658,"8,304"
I'm a Pornstar: Gay4Pay,tt5532254,2016,Documentary,"Director:, Charlie David, | ,     Stars:, Justin Bryant Adams, , Solomon Aspen, , Vadim Black, , Will Braun","Welcome to the curious, surprising and always outspoken world of straight men who go Gay4Pay.",6.5,53 min,TV-14,157,
The Murders at Starved Rock,tt16304360,2021,"Documentary, Crime, Mystery","Stars:, Johnny Cannizzaro, , Crystal Lujan, , Geoffrey Dean Mallard, , Rod Thorson","Follows the brutal murders of three women at Starved Rock State Park in LaSalle, Illinois and the decades of questions and doubts left in their wake.",6.6,174 min,TV-14,1296,
Life Below Zero: First Alaskans,tt15257940,2022– ,Documentary,"Stars:, Jody Potts-Joseph, , Daniel Apassingok, , Jamey Joseph, , Marvin Agnot","Follows Alaskan Natives who are focusing on their right to preserve their threatened ways of life, to ensure its survival for the next thousand years.",8.0,,TV-14,104,
Everybody's Everything,tt9617716,2019,"Documentary, Music","Directors:, Sebastian Jones, , Ramez Silyan, | ,     Stars:, Rob Cavallo, , Ghostemane, , Horse Head, , Ilovemakonnen",A look at the life of genre-blending artist and style icon Lil Peep.,7.5,116 min,TV-MA,3758,
Midsomer Murders - 25 Years of Mayhem,tt22035506,2022 TV Special,Documentary,"Director:, Stephen McGinn, | ,     Stars:, John Nettles, , Neil Dudgeon, , Daniel Casey, , Jason Hughes",ITV marks 25 years of 'Midsomer Murders' with a landmark documentary celebrating over two decades of one of Britain's best loved and most enduring crime dramas. 'Midsomer Murders - 25 Years...                See full summary »,8.0,60 min,,41,
Villeneuve Pironi,tt16306090,2022,Documentary,"Director:, Torquil Jones, | ,     Stars:, Joann Villeneuve, , Mélanie Villeneuve, , Jacques Villeneuve, , Catherine Goux","Villeneuve Pironi tells the astonishing story of Canadian Formula 1 legend Gilles Villeneuve and French star Didier Pironi, two fearless Ferrari Formula 1 drivers, forever torn apart by a historic and hugely controversial moment in time.",7.6,98 min,,234,
Painted with Words,tt1632679,2010 TV Movie,"Documentary, Biography","Director:, Andrew Hutton, | ,     Stars:, Benedict Cumberbatch, , Jamie Parker, , Aidan McArdle, , Christopher Good","The story of Vincent Van Gogh, with dialogue sourced from his own words.",7.9,80 min,,2589,
United States vs. Reality Winner,tt12821446,2021,Documentary,"Director:, Sonia Kennebeck, | ,     Stars:, Reality Winner, , Billie Winner-Davis, , Gary Davis, , Brittany Winner",A state of secrets and a ruthless hunt for whistleblowers - this is the story of 25-year-old NSA contractor Reality Winner.,6.9,93 min,,33,
Edge of the Unknown with Jimmy Chin,tt19238142,2022– ,Documentary,"Stars:, Jimmy Chin, , Alex Honnold, , Conrad Anker, , Travis Rice","Take a look inside the minds of elite adventure athletes through transformative stories about facing fear, personal loss, and Mother Nature.",7.8,23 min,TV-14,289,
Is That Black Enough for You?!?,tt21438352,2022,"Documentary, History","Director:, Elvis Mitchell, | ,     Stars:, Elvis Mitchell, , Margaret Avery, , Harry Belafonte, , Charles Burnett","Tracks the history of Black cinema, focused mainly on the '70s, with archival and new interviews with many of the key players from the era.",7.3,135 min,R,1192,
Westworld: The Story So Far,tt8214226,2018 TV Movie,Documentary,"Director:, Colin Burgess",Lauren Laverne and celebrity superfans recap season one of Westworld.,8.6,,,35,
The Sons of Sam: A Descent into Darkness,tt13156316,2021,"Documentary, Crime, History","Stars:, Paul Giamatti, , Charlie Ott, , Phil Amicone, , Michael Zuckerman","The Son of Sam case grew into a lifelong obsession for journalist Maury Terry, who became convinced that the murders were linked to a satanic cult.",7.0,239 min,TV-MA,9573,
My Voyage to Italy,tt0173772,1999,Documentary,"Director:, Martin Scorsese, | ,     Star:, Martin Scorsese",World-renowned director Martin Scorsese narrates this journey through his favorites in Italian cinema.,8.2,246 min,PG-13,3401,"8,527"
This Changes Everything,tt5795282,2018,Documentary,"Director:, Tom Donahue, | ,     Stars:, Reese Witherspoon, , Mira Nair, , Shonda Rhimes, , Tracee Ellis Ross","An investigative look and analysis of gender disparity in Hollywood, featuring accounts from well-known actors, executives and artists in the Industry.",7.7,96 min,TV-PG,1825,
Rick Steves' Europe,tt1243815,2000–2021,"Documentary, Reality-TV","Stars:, Rick Steves, , Concepción Delgado de los Reyes, , Andreas Clemens, , Alfio Di Mauro",American travel authority Rick Steves guides viewers through his favorite European cities.,8.6,26 min,TV-G,600,
Into the Inferno,tt4846318,2016,Documentary,"Director:, Werner Herzog, | ,     Stars:, Werner Herzog, , Katia Krafft, , Maurice Krafft, , Clive Oppenheimer",An exploration of active volcanoes around the world.,7.2,104 min,,9426,
Surviving Death,tt13649692,2021– ,"Documentary, Reality-TV","Stars:, Mary Neal, , Kimberly Clark Sharp, , Dannet Cramer, , Stephanie Arnold","Explores questions that have been contemplated throughout time: What does it mean to die, and is death the end of our existence? Weaving together innovative new research with firsthand accounts from those who’ve been close to death.",6.2,50 min,TV-MA,2250,
Maradona: Blessed Dream,tt8431322,2021– ,"Documentary, Biography, Drama","Stars:, Juan Palomino, , Julieta Cardinali, , Mercedes Morán, , Rita Cortese",A look at the early life and prolific career of Argentinean football legend Diego Maradona.,7.1,614 min,Not Rated,2108,
WWII in HD,tt1489097,2009,"Documentary, History, War","Stars:, Gary Sinise, , Charles Scheffel, , Rob Lowe, , Justin Bartha","Follow the lives of soldiers who lived World War II, through previously unseen color footage.",8.7,60 min,TV-PG,2326,
