Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Escape from Pretoria,tt5797184,2020,"Biography, Crime, Mystery","Director:, Francis Annan, | ,     Stars:, Daniel Radcliffe, , Daniel Webber, , Ian Hart, , Mark Leonard Winter","Based on the real-life prison break of two political captives, Escape From Pretoria is a race-against-time thriller set in the tumultuous apartheid days of South Africa.",6.8,106 min,PG-13,40096,
Only the River Flows,tt27590147,2023,"Crime, Drama, Mystery","Director:, Shujun Wei, | ,     Stars:, Yilong Zhu, , Chloe Maayan, , Tianlai Hou, , Tong Lin Kai","Chief police investigates a series of murders in a riverside town in rural China in the 1990s. An arrest is made quickly, clues push the policeman to dive deeper into the hidden behaviour of the locals",7.9,101 min,,542,
Young Sherlock Holmes,tt0090357,1985,"Adventure, Fantasy, Mystery","Director:, Barry Levinson, | ,     Stars:, Nicholas Rowe, , Alan Cox, , Sophie Ward, , Anthony Higgins","When assorted people start having inexplicable delusions that lead to their deaths, a teenage Sherlock Holmes decides to investigate.",6.8,109 min,PG-13,22459,"19,739,000"
The Baby,tt12879632,2022,"Comedy, Horror, Mystery","Stars:, Albie Hills, , Arthur Hills, , Michelle de Swarte, , Amira Ghazalla","38-year-old Natasha is furious that her closest friends are all having babies. When she suddenly finds herself with a baby of her own, her life dramatically implodes and twists itself into a bizarre horror show.",6.3,226 min,TV-MA,3464,
Regression,tt3319920,I) (2015,"Adventure, Crime, Drama","Director:, Alejandro Amenábar, | ,     Stars:, Ethan Hawke, , David Thewlis, , Emma Watson, , Dale Dickey",A detective and a psychoanalyst uncover evidence of a satanic cult while investigating a young woman's terrifying past.,5.6,106 min,R,41476,"54,734"
High Anxiety,tt0076141,1977,"Comedy, Mystery, Thriller","Director:, Mel Brooks, | ,     Stars:, Mel Brooks, , Madeline Kahn, , Cloris Leachman, , Harvey Korman","A psychiatrist with intense acrophobia (fear of heights) goes to work for a mental institution run by doctors who appear to be crazier than their patients, and have secrets that they are willing to commit murder to keep.",6.6,94 min,PG,23055,"31,063,038"
Wellington Paranormal,tt6109562,2018–2022,"Comedy, Crime, Fantasy","Stars:, Mike Minogue, , Karen O'Leary, , Maaka Pohatu, , Thomas Sainsbury","Sergeant Maaka, and Officers Minogue and O'Leary, are members of the Wellington, New Zealand, police. Their job is to investigate paranormal phenomena.",7.6,30 min,TV-14,6825,
Project Almanac,tt2436386,2015,"Drama, Mystery, Sci-Fi","Director:, Dean Israelite, | ,     Stars:, Amy Landecker, , Sofia Black-D'Elia, , Virginia Gardner, , Jonny Weston","A group of teens discovers secret plans for a time machine, and construct one. However, things start to get out of control.",6.3,106 min,PG-13,82040,"22,348,241"
Simon & Simon,tt0081930,1981–1989,"Action, Crime, Drama","Stars:, Jameson Parker, , Gerald McRaney, , Mary Carver, , Tim Reid",Two brothers of disparate tastes and manners run a private detective agency.,7.0,60 min,TV-PG,5739,
Grimcutty,tt17196124,2022,"Drama, Horror, Mystery","Director:, John Ross, | ,     Stars:, Shannyn Sossamon, , Sara Wolfkind, , Usman Ally, , Callan Farris",A suburban teen girl and her little brother must stop a terrifying internet meme brought to life by the hysteria of their parents.,4.3,101 min,TV-MA,6512,
Submission,tt5625066,2016,"Drama, Mystery, Romance","Stars:, Ashlynn Yennie, , Justin Berti, , Raylin Joy, , Victoria Levine",An obsession with a book about sexual submission leads Ashley to the door of its mysterious author and opens her eyes to the possibilities of BDSM. All is not as it seems for Ashley and her friends in this tale of erotic awakening.,5.4,24 min,TV-MA,1961,
Wolf,tt10698174,II) (2021,"Drama, Mystery, Thriller","Director:, Nathalie Biancheri, | ,     Stars:, George MacKay, , Stuart Graham, , Helen Behan, , Lily-Rose Depp",A high-concept arthouse drama about a boy who believes he is a wolf.,5.2,99 min,R,12184,
The Rite,tt1161864,2011,"Drama, Horror, Mystery","Director:, Mikael Håfström, | ,     Stars:, Colin O'Donoghue, , Anthony Hopkins, , Ciarán Hinds, , Alice Braga",American seminary student Michael Kovak travels to Italy to take an exorcism course.,6.0,114 min,PG-13,100472,"33,047,633"
Sea of Love,tt0098273,1989,"Crime, Drama, Mystery","Director:, Harold Becker, | ,     Stars:, Al Pacino, , Ellen Barkin, , John Goodman, , Michael Rooker",A detective investigating a series of murders becomes involved with a woman who may be the culprit.,6.8,113 min,R,42209,"58,571,513"
#BringBackAlice,tt26732848,2023– ,"Drama, Mystery, Thriller","Stars:, Helena Englert, , Sebastian Dela, , Bartlomiej Deklewa, , Katarzyna Galazka","The Tri-City community is shocked by the disappearance of two girls, the popular influencer: Alicja Stec appears, raising more questions than answers.",5.7,,,451,
Everybody Knows,tt4964788,2018,"Crime, Drama, Mystery","Director:, Asghar Farhadi, | ,     Stars:, Penélope Cruz, , Javier Bardem, , Ricardo Darín, , Eduard Fernández","Laura, a Spanish woman living in Buenos Aires, returns to her hometown outside Madrid with her two children to attend her sister's wedding. However, the trip is upset by unexpected events that bring secrets into the open.",6.9,133 min,R,36479,"2,660,165"
Junji Ito Maniac: Japanese Tales of the Macabre,tt21856734,2023– ,"Animation, Drama, Horror","Stars:, Bill Millsap, , Dorah Fine, , Mike McFarland, , Amber Lee Connors","From the mind of horror manga maestro Junji Ito comes a spine-tingling selection of some of his most bizarre, disturbing and terrifying tales.",6.0,24 min,TV-MA,2722,
Rings,tt0498381,2017,"Drama, Horror, Mystery","Director:, F. Javier Gutiérrez, | ,     Stars:, Matilda Anna Ingrid Lutz, , Alex Roe, , Johnny Galecki, , Vincent D'Onofrio",A young woman finds herself on the receiving end of a terrifying curse that threatens to take her life in 7 days.,4.5,102 min,PG-13,41946,"27,793,018"
Keeping Faith,tt6658720,2017–2021,"Drama, Mystery, Thriller","Stars:, Eve Myles, , Bradley Freegard, , Mark Lewis Jones, , Hannah Daniel","Faith, a small-town Welsh lawyer, is forced to cut short her extended maternity leave when her husband and business partner, Evan, goes missing. As the truth of his actions surface, Faith must fight to protect her family and her sanity.",7.1,60 min,Not Rated,5506,
Red Lights,tt1748179,2012,"Drama, Fantasy, Mystery","Director:, Rodrigo Cortés, | ,     Stars:, Sigourney Weaver, , Robert De Niro, , Cillian Murphy, , Elizabeth Olsen","Psychologist Margaret Matheson and her assistant study paranormal activity, which leads them to investigate a world-renowned psychic who has resurfaced years after his toughest critic mysteriously passed away.",6.2,114 min,R,63472,"52,624"
The White Ribbon,tt1149362,2009,"Drama, Mystery, Thriller","Director:, Michael Haneke, | ,     Stars:, Christian Friedel, , Ernst Jacobi, , Leonie Benesch, , Ulrich Tukur","Strange events happen in a small village in the north of Germany during the years before World War I, which seem to be ritual punishment. Who is responsible?",7.8,144 min,R,75490,"2,222,647"
The Witcher 3: Wild Hunt,tt2993508,2015 Video Game,"Action, Adventure, Drama","Director:, Konrad Tomaszkiewicz, | ,     Stars:, Doug Cockle, , Denise Gough, , Jo Wyatt, , Jaimi Barbakoff","A monster slayer must find his adoptive daughter, a living weapon that can bring the world to an end.",9.7,,M,29842,
The Valhalla Murders,tt9100822,2019–2020,"Crime, Drama, Mystery","Stars:, Aldís Amah Hamilton, , Nína Dögg Filippusdóttir, , Björn Thors, , Arndís Hrönn Egilsdóttir",Police profiler Arnar is sent back home from Oslo to his native Iceland to investigate the country's first serial killer case. He teams up with the local senior cop Kata.,7.1,50 min,TV-MA,15304,
Veronica Mars,tt2771372,2014,"Crime, Drama, Mystery","Director:, Rob Thomas, | ,     Stars:, Kristen Bell, , Jason Dohring, , Enrico Colantoni, , Christopher Lowell","Years after walking away from her past as a young private eye, Veronica Mars gets pulled back to her hometown, just in time for her high school reunion, in order to help her old flame Logan Echolls, who's embroiled in a murder mystery.",6.7,107 min,PG-13,53693,"3,319,109"
Wonderland,tt0335563,2003,"Crime, Drama, Mystery","Director:, James Cox, | ,     Stars:, Val Kilmer, , Lisa Kudrow, , Kate Bosworth, , Christina Applegate","In the police investigation of a brutal crime scene, one man was at the center of it all: legendary porn star John Holmes.",6.5,104 min,R,22793,"1,056,102"
Bloody New Year,tt0092676,1987,"Comedy, Horror, Mystery","Director:, Norman J. Warren, | ,     Stars:, Suzy Aitchison, , Nikki Brooks, , Colin Heywood, , Mark Powley","A group of friends take refuge in an island hotel that is decorated for New Years. The problem is, it's early summer, and soon enough, even the walls themselves are striking out against them.",4.5,90 min,R,2021,
Crossroads,tt0090888,1986,"Drama, Music, Mystery","Director:, Walter Hill, | ,     Stars:, Ralph Macchio, , Joe Seneca, , Jami Gertz, , Joe Morton",A wannabe blues-guitar virtuoso seeks a long-lost song by legendary musician Roberto Johnson.,7.1,99 min,R,16884,"5,839,031"
Moloch,tt14412446,2022,"Horror, Mystery","Director:, Nico van den Brink, | ,     Stars:, Sallie Harmsen, , Alexandre Willaume, , Anneke Blok, , Fred Goessens","Betriek lives on the edge of a bog in the Netherlands. When she and her family are attacked by a stranger one night, Betriek sets out to find an explanation. She discovers that something is chasing her.",6.0,99 min,,5544,
Blair Witch,tt1540011,2016,"Horror, Mystery, Thriller","Director:, Adam Wingard, | ,     Stars:, James Allen McCune, , Callie Hernandez, , Corbin Reid, , Brandon Scott","After discovering a video showing what he believes to be his vanished sister Heather, James and a group of friends head to the forest believed to be inhabited by the Blair Witch.",5.0,89 min,R,47838,"20,777,061"
7 Women and a Murder,tt15206378,2021,"Comedy, Crime, Mystery","Director:, Alessandro Genovesi, | ,     Stars:, Margherita Buy, , Diana Del Bufalo, , Sabrina Impacciatore, , Benedetta Porcaroli",7 women find themselves dealing with a mystery killing. Who's the killer and what are the motives of the murder?,5.4,82 min,TV-MA,4906,
Winter's Tale,tt1837709,2014,"Drama, Fantasy, Mystery","Director:, Akiva Goldsman, | ,     Stars:, Colin Farrell, , Jessica Brown Findlay, , Russell Crowe, , Jennifer Connelly","A burglar falls for an heiress as she dies in his arms. When he learns that he has the gift of reincarnation, he sets out to save her.",6.1,118 min,PG-13,55692,"22,451"
The Omen,tt0466909,2006,"Drama, Fantasy, Horror","Director:, John Moore, | ,     Stars:, Liev Schreiber, , Julia Stiles, , Seamus Davey-Fitzpatrick, , David Thewlis",An American official realizes that his young son may literally be the Devil incarnate.,5.5,110 min,R,60721,"54,607,383"
Sue Thomas: F.B.Eye,tt0329934,2002–2005,"Crime, Drama, Mystery","Stars:, Deanne Bray, , Yannick Bisson, , Rick Peters, , Marc Gomes","Sue Thomas is a deaf woman who works for the FBI in Washington, DC. Using her ability to read lips and with the help of her dog, Levi, she solves tough crimes that her hearing colleagues and listening devices can't crack.",7.4,60 min,TV-PG,2514,
The Little Girl Who Lives Down the Lane,tt0074806,1976,"Drama, Horror, Mystery","Director:, Nicolas Gessner, | ,     Stars:, Jodie Foster, , Martin Sheen, , Alexis Smith, , Mort Shuman","A thirteen-year-old girl, who lives with her absentee father, befriends a disabled teenage amateur magician and invites him, gradually, into her tenuous struggle against a predatory local neighbor.",7.0,91 min,PG,17038,
Family Dinner,tt15502356,I) (2022,"Drama, Horror, Mystery","Director:, Peter Hengl, | ,     Stars:, Pia Hierzegger, , Michael Pink, , Nina Katlein, , Alexander Sladek","An overweight teenager spends the holidays at her aunt's farm in the hope of getting help to lose weight, but soon after her arrival, she begins to suspect that something is very wrong at this place.",5.8,97 min,,664,
"Murder, She Wrote: The Last Free Man",tt0284330,2001 TV Movie,"Crime, Drama, Mystery","Director:, Anthony Pullen Shaw, | ,     Stars:, Angela Lansbury, , Phylicia Rashad, , Michael Jace, , David Ogden Stiers",A disturbing link is made between Jessica Fletcher's (Dame Angela Lansbury's) family history and the death of a slave in the 1860s.,7.0,105 min,Not Rated,790,
Midnight Special,tt2649554,2016,"Drama, Mystery, Sci-Fi","Director:, Jeff Nichols, | ,     Stars:, Michael Shannon, , Joel Edgerton, , Kirsten Dunst, , Adam Driver","A father and son go on the run, pursued by the government and a cult drawn to the child's special powers.",6.6,112 min,PG-13,82394,"3,707,794"
Dota: Dragon's Blood,tt14069590,2021– ,"Animation, Action, Adventure","Stars:, Yuri Lowenthal, , Lara Pulver, , Troy Baker, , Freya Tingley","After encounters with a dragon and a princess on her own mission, a Dragon Knight becomes embroiled in events larger than he could have ever imagined.",7.8,25 min,TV-MA,20509,
Chup,tt15654262,2022,"Crime, Drama, Mystery","Director:, R. Balki, | ,     Stars:, Dulquer Salmaan, , Shreya Dhanwanthary, , Sunny Deol, , Pooja Bhatt","A psychopath killer, targeting film critics. The film is a fast-paced thriller that raises many questions of the ethics of criticism.",7.6,135 min,,23229,
Stay Alive,tt0441796,2006,"Fantasy, Horror, Mystery","Director:, William Brent Bell, | ,     Stars:, Jon Foster, , Samaire Armstrong, , Frankie Muniz, , Jimmi Simpson","For a group of teens, the answer to the mysterious death of their old friend lies within the world of an online video game based on the true story of an ancient noblewoman known as the Blood Countess.",5.0,85 min,PG-13,33216,"23,086,480"
Gran Hotel,tt2006421,2011–2013,"Crime, Drama, History","Stars:, Adriana Ozores, , Amaia Salamanca, , Yon González, , Eloy Azorín","A family-owned hotel in the fictional coastal Spanish town of Cantaloa in 1905: love, blackmail, jealousies, crime, comedy, and plots and counter-plots all involving the hotel's owners, guests, detectives, and residential employees.",8.3,60 min,TV-14,10762,
"Alice, Sweet Alice",tt0076150,1976,"Crime, Drama, Horror","Director:, Alfred Sole, | ,     Stars:, Linda Miller, , Mildred Clinton, , Paula E. Sheppard, , Niles McMaster","In 1961, a divorced Catholic couple's life is turned upside-down when one of their two adolescent daughters is suspected of her younger sister's brutal murder during her First Holy Communion and a series of subsequent stabbings.",6.4,107 min,R,12221,
The Beach House,tt10843306,II) (2019,"Drama, Horror, Mystery","Director:, Jeffrey A. Brown, | ,     Stars:, Liana Liberato, , Noah Le Gros, , Jake Weber, , Maryann Nagel",A romantic getaway for two troubled college sweethearts turns into a struggle for survival when unexpected guests - and the surrounding environment - exhibit signs of a mysterious infection.,5.3,88 min,Not Rated,7708,
Censor,tt10329614,2021,"Horror, Mystery","Director:, Prano Bailey-Bond, | ,     Stars:, Niamh Algar, , Michael Smiley, , Nicholas Burns, , Vincent Franklin","After viewing a strangely familiar video nasty, Enid, a film censor, sets out to solve the past mystery of her sister's disappearance, embarking on a quest that dissolves the line between fiction and reality.",6.0,84 min,,17704,
Tenebrae,tt0084777,1982,"Drama, Horror, Mystery","Director:, Dario Argento, | ,     Stars:, Anthony Franciosa, , Giuliano Gemma, , John Saxon, , Daria Nicolodi",An American writer in Rome is stalked and harassed by a serial killer who is murdering everyone associated with his work on his latest book.,7.0,101 min,R,25648,
Beyond Belief: Fact or Fiction,tt0138956,1997–2022,"Mystery, Thriller, Fantasy","Stars:, Jonathan Frakes, , Don LaFontaine, , Campbell Lane, , James Brolin","Within the course of one hour 5 stories are shown. None of these stories have any logical explanation, and some of them actually occurred. You are left to decide which of these stories, if ...                See full summary »",7.9,60 min,TV-PG,5079,
The Ward,tt1369706,2010,"Horror, Mystery, Thriller","Director:, John Carpenter, | ,     Stars:, Amber Heard, , Mamie Gummer, , Danielle Panabaker, , Laura-Leigh",An institutionalized young woman becomes terrorized by a ghost.,5.5,89 min,R,43628,
Night Moves,tt0073453,1975,"Crime, Drama, Mystery","Director:, Arthur Penn, | ,     Stars:, Gene Hackman, , Jennifer Warren, , Edward Binns, , Harris Yulin","Los Angeles private investigator Harry Moseby is hired by a client to find her runaway teenage daughter. Moseby tracks the daughter down, only to stumble upon something much more intriguing and sinister.",7.1,100 min,R,16283,
Lone Star,tt0116905,1996,"Drama, Mystery, Western","Director:, John Sayles, | ,     Stars:, Chris Cooper, , Elizabeth Peña, , Stephen Mendillo, , Stephen J. Lang","When the skeleton of his murdered predecessor is found, Sheriff Sam Deeds unearths many other long-buried secrets in his Texas border town.",7.4,135 min,R,30735,"13,269,963"
A Dark Song,tt4805316,2016,"Drama, Fantasy, Horror","Director:, Liam Gavin, | ,     Stars:, Steve Oram, , Catherine Walker, , Susan Loughnane, , Mark Huberman",A determined young woman and a damaged occultist risk their lives and souls to perform a dangerous ritual that will grant them what they want.,6.2,100 min,Unrated,19453,
Miss Fisher & the Crypt of Tears,tt9010738,2020,"Adventure, Drama, Mystery","Director:, Tony Tilse, | ,     Stars:, Essie Davis, , Nathan Page, , Rupert Penry-Jones, , Miriam Margolyes","After freeing a young girl from her unjust imprisonment in Jerusalem, Phryne Fisher begins to unravel a mystery concerning priceless emeralds, ancient curses and the truth behind the suspicious disappearance of Shirin's forgotten tribe.",6.0,101 min,TV-14,4505,
New Nightmare,tt0111686,1994,"Fantasy, Horror, Mystery","Director:, Wes Craven, | ,     Stars:, Heather Langenkamp, , Robert Englund, , Jf Davis, , Miko Hughes",A demonic force has chosen Freddy Krueger as its portal to the real world. Can Heather Langenkamp play the part of Nancy one last time and trap the evil trying to enter our world?,6.4,112 min,R,61112,"18,090,181"
"Good Morning, Verônica",tt12987918,2020– ,"Crime, Drama, Mystery","Stars:, Tainá Müller, , Silvio Guindane, , Elisa Volpatto, , Adriano Garib","After witnessing a suicide, an unobtrusive police clerk decides to investigate two neglected cases on her own, both involving abused women.",7.5,49 min,TV-MA,5144,
Separation,tt9173154,I) (2021,"Drama, Horror, Mystery","Director:, William Brent Bell, | ,     Stars:, Rupert Friend, , Violet McGraw, , Madeline Brewer, , Mamie Gummer",A young girl finds solace in her artist father and the ghost of her dead mother.,4.7,107 min,R,4679,
Risen,tt3231054,2016,"Action, Drama, History","Director:, Kevin Reynolds, | ,     Stars:, Joseph Fiennes, , Tom Felton, , Peter Firth, , Cliff Curtis","In 33 AD, a Roman Tribune in Judea is tasked to find the missing body of Jesus Christ, who rose from the dead.",6.3,107 min,PG-13,29571,"36,874,745"
When Marnie Was There,tt3398268,2014,"Animation, Drama, Family","Director:, Hiromasa Yonebayashi, | ,     Stars:, Sara Takatsuki, , Kasumi Arimura, , Nanako Matsushima, , Susumu Terajima","Due to 12 y.o. Anna's asthma, she's sent to stay with relatives of her guardian in the Japanese countryside. She likes to be alone, sketching. She befriends Marnie. Who is the mysterious, blonde Marnie.",7.7,103 min,PG,43709,"765,127"
The Firm,tt1949012,2012,"Action, Crime, Drama","Stars:, Josh Lucas, , Callum Keith Rennie, , Molly Parker, , Juliette Lewis",Defense Attorney Mitch McDeere is targeted for execution by the Chicago Mob in retaliation for bringing down a profitable Mob-operated Memphis law firm ten years earlier.,7.0,60 min,TV-14,5782,
The Ancient Magus' Bride,tt7326322,2017– ,"Animation, Drama, Fantasy","Stars:, Dani Chambers, , Atsumi Tanezaki, , Brian Mathis, , Ryôta Takeuchi","Hatori Chise, 15 years old. Lost, without hope and without family - she sells herself to a non-human mage known as Elias Ainsworth. Hesitant, she starts a new life with him as his new apprentice.",7.7,25 min,TV-14,3431,
Shutter,tt0482599,I) (2008,"Horror, Mystery, Thriller","Director:, Masayuki Ochiai, | ,     Stars:, Joshua Jackson, , Rachael Taylor, , James Kyson, , Megumi Okina","A newly married couple discovers disturbing, ghostly images in photographs they develop after a tragic accident. Fearing the manifestations may be connected, they investigate and learn that some mysteries are better left unsolved.",5.2,85 min,PG-13,36177,"25,926,543"
The Golden Child,tt0091129,1986,"Action, Adventure, Comedy","Director:, Michael Ritchie, | ,     Stars:, Eddie Murphy, , J.L. Reate, , Charles Dance, , Charlotte Lewis",A private detective specializing in missing children is charged with the task of finding a special child whom dark forces want to eliminate.,5.9,94 min,PG-13,57693,"79,817,937"
The House with a Clock in Its Walls,tt2119543,2018,"Comedy, Family, Fantasy","Director:, Eli Roth, | ,     Stars:, Jack Black, , Cate Blanchett, , Owen Vaccaro, , Kyle MacLachlan",A young orphan named Lewis Barnavelt aids his magical uncle in locating a clock with the power to bring about the end of the world.,6.1,105 min,PG,53508,"68,549,695"
Raatchasan,tt7060344,2018,"Action, Crime, Drama","Director:, Ram Kumar, | ,     Stars:, Vishnu Vishal, , Amala Paul, , Radha Ravi, , Sangili Murugan",A sub-inspector sets out in pursuit of a mysterious serial killer who targets teen school girls and murders them brutally.,8.3,170 min,Not Rated,46997,
Unfriended: Dark Web,tt4761916,2018,"Horror, Mystery, Thriller","Director:, Stephen Susco, | ,     Stars:, Colin Woodell, , Stephanie Nogueras, , Betty Gabriel, , Rebecca Rittenhouse",A teen comes into possession of a new laptop and soon discovers that the previous owner is not only watching him but will also do anything to get it back.,6.0,92 min,R,35159,"8,783,985"
Willow Creek,tt2885364,2013,"Horror, Mystery, Thriller","Director:, Bobcat Goldthwait, | ,     Stars:, Alexie Gilmore, , Bryce Johnson, , Laura Montagna, , Bucky Sinister",A man and his girlfriend camp in the woods to capture firsthand evidence of Bigfoot.,5.1,80 min,Not Rated,12132,
Metal Gear Solid V: The Phantom Pain,tt2370518,2015 Video Game,"Action, Adventure, Drama","Directors:, Hideo Kojima, , Junji Tago, | ,     Stars:, Kiefer Sutherland, , Robin Atkin Downes, , Troy Baker, , Stefanie Joosten","After awakening from a nine year coma, Big Boss forms a new mercenary group called, Diamond Dogs, and teams up with his former rival, Ocelot, to track down the men responsible for the destruction of MSF.",8.8,,M,8004,
ParaNorman,tt1623288,2012,"Animation, Adventure, Comedy","Directors:, Chris Butler, , Sam Fell, | ,     Stars:, Kodi Smit-McPhee, , Anna Kendrick, , Christopher Mintz-Plasse, , Tucker Albrizzi","A misunderstood boy takes on ghosts, zombies and grown-ups to save his town from a centuries-old curse.",7.0,92 min,PG,105924,"56,003,051"
Premonition,tt0477071,I) (2007,"Drama, Fantasy, Mystery","Director:, Mennan Yapo, | ,     Stars:, Sandra Bullock, , Julian McMahon, , Amber Valletta, , Shyann McClure","A depressed woman learns that her husband was killed in a car accident the previous day, then awakens the next morning to find him alive and well at home; then awakens the day after that to find that he's dead.",5.9,96 min,PG-13,80126,"47,852,604"
The Postcard Killings,tt4106514,2020,"Crime, Drama, Mystery","Director:, Danis Tanovic, | ,     Stars:, Jeffrey Dean Morgan, , Famke Janssen, , Cush Jumbo, , Joachim Król",A New York detective investigates the death of his daughter who was murdered while on her honeymoon in London; he recruits the help of a Scandinavian journalist when other couples throughout Europe suffer a similar fate.,5.7,104 min,Not Rated,12575,
Ms Fisher's Modern Murder Mysteries,tt9224216,2019–2021,"Crime, Drama, Mystery","Stars:, Geraldine Hakewill, , Joel Jackson, , Catherine McClements, , Louisa Mignone","In swinging 60's Melbourne, gorgeously reckless Peregrine Fisher inherits a windfall when the famous aunt she never knew goes missing over the highlands of New Guinea.",7.2,86 min,Not Rated,2627,
Psych 3: This Is Gus,tt14641648,2021 TV Movie,"Comedy, Crime, Mystery","Director:, Steve Franks, | ,     Stars:, James Roday Rodriguez, , Dulé Hill, , Timothy Omundson, , Maggie Lawson","In preparation for a shotgun wedding before the birth of Baby Guster, Shawn and Groomzilla Gus go rogue in an attempt to track down Selene's estranged husband, as Lassiter grapples with the future of his career.",7.6,96 min,TV-PG,3996,
Halloween III: Season of the Witch,tt0085636,1982,"Horror, Mystery, Sci-Fi","Director:, Tommy Lee Wallace, | ,     Stars:, Tom Atkins, , Stacey Nelkin, , Dan O'Herlihy, , Michael Currie",Kids all over America want Silver Shamrock masks for Halloween. Doctor Daniel Challis seeks to uncover a plot by Silver Shamrock owner Conal Cochran.,5.1,98 min,R,57207,"14,400,000"
The Boarding School: Las Cumbres,tt11709206,2021–2023,"Drama, Mystery, Thriller","Stars:, Albert Salazar, , Joel Bosqued, , Mina El Hammani, , Claudia Riera","A school for problem children located next to an old monastery, in an inaccessible and isolated spot between the mountains.",6.5,,Not Rated,2037,
Lost River,tt2366608,2014,"Drama, Fantasy, Mystery","Director:, Ryan Gosling, | ,     Stars:, Christina Hendricks, , Iain De Caestecker, , Matt Smith, , Saoirse Ronan","A single mother is swept into a dark underworld, while her teenage son discovers a road that leads him to a secret underwater town.",5.7,95 min,R,18673,"43,282"
Don't F**k with Cats: Hunting an Internet Killer,tt11318602,2019,"Documentary, Crime, Mystery","Stars:, Deanna Thompson, , John Green, , Claudette Hamlin, , Antonio Paradiso",A group of online justice seekers track down a guy who posted a video of himself killing kittens.,8.0,187 min,TV-MA,57760,
Knight Rider,tt1213404,2008–2009,"Adventure, Mystery, Thriller","Stars:, Justin Bruening, , Deanna Russo, , Paul Campbell, , Smith Cho","A former Army Ranger, an FBI agent and a young woman search for the culprits who want the crime-fighting car KITT.",5.6,60 min,TV-14,9735,
The A List,tt9185110,2018–2021,"Crime, Drama, Mystery","Stars:, Lisa Ambalavanar, , Ellie Duckles, , Rosie Dwyer, , Jack Kane","Mia arrives at an idyllic summer camp expecting to be Queen Bee, but the ""holiday of a lifetime"" turns into a twisted nightmare.",5.5,25 min,TV-14,3244,
Maigret,tt15074312,2016–2017,"Crime, Drama, Mystery","Stars:, Rowan Atkinson, , Shaun Dingwall, , Leo Staar, , Lucy Cohu",Cases of hard-working Parisian detective Chief Inspector Jules Maigret.,7.7,90 min,,1393,
The Wolf of Snow Hollow,tt11140488,2020,"Comedy, Horror, Mystery","Director:, Jim Cummings, | ,     Stars:, Jim Cummings, , Riki Lindhome, , Robert Forster, , Chloe East","Terror grips a small mountain town as bodies are discovered after each full moon. Losing sleep, raising a teenage daughter, and caring for his ailing father, officer Marshall struggles to remind himself there's no such thing as werewolves.",6.2,85 min,R,23020,
Chambers,tt7949204,2019,"Drama, Fantasy, Horror","Stars:, Sivan Alyra Rose, , Marcus LaVoi, , Nicholas Galitzine, , Kyanna Simone",A woman survives a heart transplant and begins to develop different personality traits.,6.4,60 min,TV-MA,8972,
"Cut, Color, Murder",tt16750392,2022 TV Movie,"Crime, Mystery","Director:, Stacey N. Harding, | ,     Stars:, Julie Gonzalo, , Ryan McPartlin, , Eva Tamargo, , Grace Beedie","When a beauty pageant creator is found dead, a savvy hairdresser works with a new detective and risks everything to clear the names of those she loves.",6.2,84 min,TV-PG,849,
The Passage,tt1074206,2019,"Action, Adventure, Drama","Stars:, Mark-Paul Gosselaar, , Saniyya Sidney, , Jamie McShane, , Caroline Chikezie","When a botched U.S. government experiment turns a group of death row inmates into highly infectious vampires, an orphan girl might be the only person able to stop the ensuing crisis.",7.3,60 min,TV-14,12129,
I Am the Pretty Thing That Lives in the House,tt5059406,2016,"Drama, Horror, Mystery","Director:, Oz Perkins, | ,     Stars:, Ruth Wilson, , Paula Prentiss, , Bob Balaban, , Lucy Boynton",A young nurse takes care of an elderly author who lives in a haunted house.,4.6,89 min,,15270,
Hinterland,tt2575968,2013–2016,"Crime, Drama, Mystery","Stars:, Richard Harrington, , Mali Harries, , Alex Harries, , Hannah Daniel","A noir crime drama set in Aberystwyth, Wales, where troubled DCI Tom Mathias solves murders while searching for redemption.",7.6,90 min,TV-14,14565,
Shirley,tt8430598,2020,"Biography, Drama, Horror","Director:, Josephine Decker, | ,     Stars:, Elisabeth Moss, , Odessa Young, , Michael Stuhlbarg, , Logan Lerman",A famous horror writer finds inspiration for her next book after she and her husband take in a young couple.,6.1,107 min,R,12329,
They Might Be Giants,tt0067848,1971,"Comedy, Mystery, Romance","Director:, Anthony Harvey, | ,     Stars:, George C. Scott, , Joanne Woodward, , Jack Gilford, , Lester Rawlins","In a Manhattan psychiatric hospital a man, convinced he is Sherlock Holmes, is treated by a female doctor who happens to be named Watson.",6.8,91 min,G,3132,
The Witcher: Nightmare of the Wolf,tt11657662,2021,"Animation, Action, Adventure","Director:, Kwang Il Han, | ,     Stars:, Theo James, , Mary McDonnell, , Lara Pulver, , Graham McTavish","Escaping from poverty to become a witcher, Vesemir slays monsters for coin and glory, but when a new menace rises, he must face the demons of his past.",7.2,83 min,TV-MA,47219,
Prom Night,tt0081383,1980,"Horror, Mystery, Thriller","Director:, Paul Lynch, | ,     Stars:, Leslie Nielsen, , Jamie Lee Curtis, , Casey Stevens, , Anne-Marie Martin","At a high school senior prom, a masked killer stalks four teenagers who were responsible for the accidental death of a classmate six years previously.",5.3,92 min,R,19479,"14,796,236"
