Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Fruits Basket,tt0328738,2001,"Animation, Comedy, Drama","Stars:, Eric Vale, , Laura Bailey, , Yui Horie, , Aya Hisakawa","After her mother's death, Tohru Honda finds herself living with the Sohma family consisting of three cousins: Yuki, the 'prince charming' of their high school, Kyo the hot headed, short ...                See full summary »",7.9,24 min,TV-PG,6020,
Numberblocks,tt7978538,2017– ,"Animation, Family","Stars:, Beth Chalmers, , Marcel McCalla, , Sooz Kempner, , Teresa Gallagher","Learning numbers and how to count with colourful personified blocks, each with their own quirks.",8.6,5 min,TV-Y,279,
Sword Art Online: Progressive - Aria of a Starless Night,tt13424422,2021,"Animation, Action, Adventure","Director:, Ayako Kouno, | ,     Stars:, Yoshitsugu Matsuoka, , Haruka Tomatsu, , Inori Minase, , Hiroaki Hirata","High school student Asuna struggles to survive with a young swordsman after its revealed that she is trapped inside the game of Sword Art Online, where if your HP drops to zero, your brain will be destroyed in real life.",7.2,97 min,,1662,
Demon City Shinjuku,tt0094995,1988 Video,"Animation, Action, Fantasy","Director:, Yoshiaki Kawajiri, | ,     Stars:, Hideyuki Hori, , Hiromi Tsuru, , Kiyoshi Kobayashi, , Kyôko Tongû","A young swordsman ventures into a ravaged Shinjuku, Tokyo, to stop the man who killed his father from opening a portal to a world of demons.",6.3,82 min,TV-MA,3375,
Little Einsteins,tt0756522,2005–2010,"Animation, Adventure, Comedy","Stars:, Aiden Pompey, , Jesse Schwartz, , Natalia Wojcik, , Erica Huang",Four friends go on missions with their ever changing rocket ship. Every mission includes a classic song and a painting.,6.3,,TV-G,2167,
Star Wars: Forces of Destiny,tt6779076,2017–2018,"Animation, Action, Adventure","Stars:, Lupita Nyong'o, , Ashley Eckstein, , Vanessa Marshall, , Shelby Young",Small moments and everyday decisions shape a larger heroic saga.,5.4,3 min,TV-Y7,2374,
Miss Spider's Sunny Patch Friends,tt0428138,2004–2008,"Animation, Adventure, Drama","Stars:, Kristin Davis, , Scott Beaudin, , Rebecca Brenner, , Julie Lemieux","A young green spider named Squirt - one of the many children of the caring arachnid, Miss Spider - experiences life from a bug's perspective.",6.4,30 min,TV-Y,502,
Halo: The Fall of Reach,tt4856322,2015,"Animation, Action, Adventure","Stars:, Jen Taylor, , Steve Downes, , Michelle Lukes, , Britt Baron","Animated series adapted from the original book, Halo: The Fall of Reach. It's an explanation and backstory of the shaping and creation of Spartan 117, The Master Chief.",5.7,64 min,TV-14,3158,
Apple & Onion,tt8019790,2016–2021,"Animation, Short, Adventure","Stars:, George Gendi, , Richard Ayoade, , Kevin Michael Richardson, , Sayed Badreya","Set in a world populated by anthropomorphic food, Apple and Onion, a pair of childlike newcomers to the big city, attempt to fit in to their new surroundings.",6.2,11 min,TV-Y7,1994,
"Love, Chunibyo & Other Delusions",tt2321542,2012– ,"Animation, Comedy, Drama","Stars:, Jun Fukuyama, , Maaya Uchida, , Chinatsu Akasaki, , Leraldo Anzaldua","Yuuta suffered from ""chuunibyou"" while he was in middle school. When he graduated, he try to forgot about it but he accidentally got into a contract with Rikka and disrupts his desperately ordinary life.",7.4,25 min,TV-PG,4451,
Chillin' in My 30s after Getting Fired from the Demon King's Army,tt21342052,2023,"Animation, Adventure, Comedy","Stars:, Tomokazu Sugita, , Akane Fujita, , Tetsuya Kakihara, , Kenji Hamada","A hero's son, Dariel, was kidnapped and raised by his demon lord enemy to be his subordinate. But when Dariel is thrown out, he must find his own way to his own place in the world.",6.7,23 min,TV-14,412,
The Ricky Gervais Show,tt1553644,2010–2012,"Animation, Comedy, Talk-Show",,Ricky Gervais and Stephen Merchant talk to Karl Pilkington about important things in life whilst Karl provides anything but intelligent answers. Comedy at its finest with wonderful animation.,8.4,30 min,TV-MA,16874,
The Founder of Diabolism,tt9005728,2018–2021,"Animation, Action, Adventure","Stars:, Sanmu Liu, , Jiang Bian, , Kei Gambit, , Ketsu",Wei Wu Xian and Lan Wang Ji meet during a magical training and start working together to solve many mysteries.,8.5,24 min,,2007,
In/Spectre,tt11328872,2020– ,"Animation, Action, Comedy","Stars:, Akari Kitô, , Mamoru Miyano, , Lizzie Freeman, , Brandon Winckler","Meet the cute, smug, cane-wielding 17-year old Iwanaga Kotoko as she (very) aggressively tries to woo the older Sakuragawa Kurou and act as a mediator/problem-solver for the supernatural world.",6.5,24 min,TV-14,1157,
Asterix the Gaul,tt0061369,1967,"Animation, Action, Adventure","Director:, Ray Goossens, | ,     Stars:, Roger Carel, , Jacques Morel, , Pierre Tornade, , Jacques Jouanneau","Asterix, the most cunning warrior of a Gaulish village resisting Roman occupation, must save their magic potion-brewing druid when he is kidnapped by a Centurion.",6.6,68 min,,11356,
Charlotte,tt5806814,III) (2021,"Animation, Biography, Drama","Directors:, Tahir Rana, , Éric Warin, | ,     Stars:, Keira Knightley, , Marion Cotillard, , Brenda Blethyn, , Jim Broadbent","An account of German-Jewish artist Charlotte Salomon's life in the south of France between 1941 and 1943, before she was sent to Auschwitz during World War II. Inspired by her memoir ""Life? or Theatre?"".",6.4,92 min,Not Rated,370,
My One-Hit Kill Sister,tt27462671,2023– ,"Animation, Action, Comedy","Stars:, Ami Koshimizu, , Haruka Shiraishi, , Yuuki Sakakihara","As a result of an accident in the real world, Asahi Ikusaba is transported to another world. He tries to enjoy the different world he imagined, but his abilities prove to be the weakest. ...                See full summary »",7.1,23 min,,70,
Ride Your Wave,tt9193612,2019,"Animation, Comedy, Drama","Director:, Masaaki Yuasa, | ,     Stars:, Ryôta Katayose, , Rina Kawaei, , Honoka Matsumoto, , Kentaro Ito",A surfer and firefighter meet and fall in love.,6.8,95 min,Not Rated,3614,
Catch! Teenieping,tt15823370,2020– ,"Animation, Comedy, Family","Stars:, Lee Ji-hyun, , Mike Yantzi, , Bommie Han, , Nancy Kim","Set free on Earth, fairies with magical powers begin influencing people's emotions. Now, it's up to a princess from a faraway kingdom to stop them.",5.8,13 min,AO,38,
My Old School,tt8595016,2022,"Documentary, Animation, Comedy","Director:, Jono McLeod, | ,     Stars:, Alan Cumming, , Brandon Lee, , Lulu, , Dawn Steele","In 1993, 16-year-old Brandon Lee enrolled at Bearsden Academy, a secondary school in a well-to-do suburb of Glasgow, Scotland. What followed over the next two years became the stuff of legend.",7.2,104 min,,1395,
Ronal the Barbarian,tt1629374,2011,"Animation, Action, Adventure","Directors:, Kresten Vestbjerg Andersen, , Thorbjørn Christoffersen, , Philip Einstein Lipski, | ,     Stars:, Anders Juul, , Hadi Ka-Koush, , Lærke Winther, , Brian Lykke","The 100 Barbarian Sons of Krull get attacked by a superior force and captured. It's up to the young, weak but smart Ronal to free them. 3 join his dangerous quest.",6.6,89 min,Not Rated,13457,
Basilisk: The Kouga Ninja Scrolls,tt0856348,2005,"Animation, Action, Adventure","Stars:, Laura Bailey, , Nana Mizuki, , Kôsuke Toriumi, , Troy Baker","The year is 1614 AD. Two warring ninja clans, each supporting a son of Hidetada Tokugawa as the next shogun, send ten representatives each to fight to the death for the possession Tokugawa ...                See full summary »",7.8,25 min,TV-MA,4157,
Bing,tt3789822,2014– ,"Animation, Family","Stars:, Elliot Kerley, , Mark Rylance, , Eve Bentley, , Akia Henry","Celebrating the noisy, joyful, messy reality of pre-school life.",6.2,7 min,TV-Y,560,
Mickey's Magical Christmas: Snowed in at the House of Mouse,tt0300195,2001 Video,"Animation, Adventure, Comedy","Directors:, Tony Craig, , Bobs Gannaway, , Burny Mattinson, , Rick Calabash, | ,     Stars:, Carlos Alazraqui, , Wayne Allwine, , Tony Anselmo, , Jeff Bennett","Mickey and all his friends hold their own Christmas party at the House of Mouse, after being snowed in.",6.6,65 min,TV-G,3662,
Toy Story That Time Forgot,tt3473654,2014 TV Movie,"Animation, Adventure, Comedy","Director:, Steve Purcell, | ,     Stars:, Tom Hanks, , Tim Allen, , Kristen Schaal, , Kevin McKidd",It's a post-Christmas play-date and the toys have to go up against the fearsome and aggressive new dino toys.,7.1,22 min,TV-G,12451,
Bratz,tt0471990,2005–2008,"Animation, Comedy, Family","Stars:, Olivia Hack, , Soleil Moon Frye, , Tia Mowry-Hardrict, , Dionne Quan",Four fashionable teenage girls scoop stories for their popular magazine.,3.5,21 min,TV-Y7,889,
Tonari no kaibutsu-kun,tt2309302,2012,"Animation, Comedy, Romance","Stars:, Haruka Tomatsu, , Tatsuhisa Suzuki, , Atsumi Tanezaki, , Ryôta Ôsaka","Shizuku, a hardworking student who isn't interested in socializing, finds an unlikely friend, Haru, an emotionally volatile boy at her school.",7.2,24 min,,4542,
Ladies Versus Butlers,tt1584003,2010,"Animation, Comedy, Romance","Stars:, Amber Lee Connors, , Rie Kugimiya, , Mariya Ise, , Rina Hidaka","Heavenly school life? A young man joins a boarding school, surrounded by preppie girls and cute maids. What could go wrong?",6.5,,TV-MA,381,
Demon Slayer: Kimetsu no Yaiba - Asakusa Arc,tt16492636,2021,"Animation, Action, Fantasy","Director:, Haruo Sotozaki","Tanjiro ventures to Asakusa, Tokyo for his second mission with the Demon Slayer Corps.",8.7,103 min,,2903,
Justice League: Gods and Monsters,tt4324302,2015 Video,"Animation, Action, Adventure","Director:, Sam Liu, | ,     Stars:, Benjamin Bratt, , Michael C. Hall, , Tamara Taylor, , Paget Brewster","In an alternate universe, very different versions of DC's Trinity (Superman, Batman and Wonder Woman), who operate outside of the law, are framed for murders of prominent scientist and the government decides to take them out.",7.0,76 min,PG-13,16294,
Lupin the 3rd,tt0159192,1977–1980,"Animation, Action, Adventure","Stars:, Yasuo Yamada, , Kiyoshi Kobayashi, , Gorô Naya, , Makio Inoue","The master thief Lupin III and his cronies continue their globe-trotting exploits, with the stubborn Inspector Zenigata ever at their trail.",8.0,30 min,TV-PG,1867,
Justice League vs the Fatal Five,tt8752474,2019,"Animation, Action, Fantasy","Director:, Sam Liu, | ,     Stars:, Elyes Gabel, , Diane Guerrero, , Kevin Conroy, , Susan Eisenberg","The Justice League battles the Fatal Five, (Tharok, Emerald Empress, Validus, Mano and the Persuader). Based on the characters created by Jim Shooter.",6.5,77 min,PG-13,9954,
Thomas & Friends: All Engines Go,tt14556544,2021– ,"Animation, Adventure, Comedy","Stars:, Charlie Zeltzer, , Ava Ro, , Meesha Contreras, , Glee Dango","All aboard, everyone. It's all engines go as Thomas and his friends work hard and find time to have fun on the island of Sodor.",2.4,30 min,TV-Y,736,
The Stolen Princess,tt5378092,2018,"Animation, Comedy, Family","Director:, Oleh Malamuzh, | ,     Stars:, Nadezhda Dorofeeva, , Aleksey Zavgorodniy, , Yevhen Malukha, , Serhiy Prytula","A story from the age of valiant knights, beautiful princesses, and evil sorcerers. Ruslan, an artist who dreams of becoming a knight, meets and falls in love with the beautiful Mila, without realizing that she is the King's daughter.",6.0,85 min,,2734,
Bloom Into You,tt8993464,2018– ,"Animation, Drama, Romance","Stars:, Amber Lee Connors, , Brittney Karbowski, , Luci Christian, , Tia Lynn Ballard","Yuu has always loved shoujo manga and awaits the day she gets a love confession that sends her heart aflutter with bubbles and blushes, and yet when a junior high classmate confesses his ...                See full summary »",7.8,24 min,TV-PG,1645,
Phineas and Ferb the Movie: Across the 2nd Dimension,tt1825918,2011 TV Movie,"Animation, Action, Adventure","Directors:, Robert Hughes, , Dan Povenmire, , Jay Lender, , Jeff 'Swampy' Marsh, , Kyle Menke, | ,     Stars:, Vincent Martella, , Ashley Tisdale, , Thomas Brodie-Sangster, , Caroline Rhea","Phineas and Ferb discover that Perry is a secret agent, and they all get stuck in an alternate dimension where Doofenschmirtz is the ruler of the tri-state area.",7.4,78 min,TV-G,12721,
The Deer King,tt11417856,2021,"Animation, Action, Adventure","Directors:, Masashi Andô, , Masayuki Miyaji, | ,     Stars:, Shin'ichi Tsutsumi, , Ryoma Takeuchi, , Anne Watanabe, , Hisui Kimura","The last survivor of a band of warriors is enslaved in a salt mine. One night, savage dogs attack and a mysterious disease wipes out everyone at the mine. The warrior escapes with a little girl, while a gifted physician looks for a cure.",6.4,113 min,R,721,
Superman/Doomsday,tt0934706,2007 Video,"Animation, Action, Adventure","Directors:, Lauren Montgomery, , Bruce Timm, , Brandon Vietti, | ,     Stars:, Adam Baldwin, , Anne Heche, , James Marsters, , John DiMaggio","When LexCorps accidentally unleash a murderous creature, Doomsday, Superman meets his greatest challenge as a champion. Based on the ""The Death of Superman"" storyline that appeared in DC Comics' publications in the 1990s.",6.9,75 min,PG-13,22892,
The Eden of Grisaia,tt6035642,2015,"Animation, Drama, Romance","Stars:, Takahiro Sakurai, , Erika Narumi, , Ai Shimizu, , Hiroko Taguchi","Kazami Yuuji is arrested under suspicion for terrorism. A video showing apparently concrete proof that Yuuji committed these acts, and he is held in custody by Ichigaya. Ichigaya knows full...                See full summary »",7.2,,TV-MA,550,
Ridley Jones,tt13351440,2021–2023,"Animation, Adventure, Comedy","Stars:, Iara Nemirovsky, , Laraine Newman, , David Errigo Jr., , Tyler Shamy",Curious kid Ridley and her friends protect the Museum of Natural History's treasures and keep its magical secret safe: Everything comes alive at night.,2.3,27 min,TV-Y,1069,
Dragon Ball Z Abridged,tt10710138,2008–2018,"Animation, Action, Comedy","Stars:, Lawrence Simpson, , Nick Landis, , Scott Frerichs, , Curtis Arnott",Dragon Ball Z Abridged is a direct parody with most characters and plot lines remaining relatively unchanged.,9.2,10 min,TV-14,1237,
A Thousand & One Nights,tt0064961,1969,"Animation, Action, Adventure","Director:, Eiichi Yamamoto, | ,     Stars:, Sachiko Itô, , Haruko Katô, , Noboru Mitani, , Hitoshi Takagi","Aldin, a vagabond water vendor, embarks of a series of fantastical and tragic misadventures through the Middle East in search of love, fortune, and power.",6.5,128 min,X,764,
Toy Story of Terror,tt2446040,2013 TV Movie,"Animation, Adventure, Comedy","Director:, Angus MacLane, | ,     Stars:, Tom Hanks, , Tim Allen, , Joan Cusack, , Carl Weathers",Woody and the gang are held up at a roadside motel and members of the group start to disappear. Woody sets about getting to the bottom of the mystery.,7.5,22 min,TV-G,16688,
Battle of the Planets,tt0076983,1978–1980,"Animation, Action, Adventure","Stars:, Alan Young, , Keye Luke, , Ronnie Schell, , Janet Waldo",A five-member superhero team called G-Force fights to defend Earth and its space colonies from the threat of the planet Spectra.,7.6,30 min,TV-Y7,2113,
Stuart Little 3: Call of the Wild,tt0472602,2005 Video,"Animation, Comedy, Family","Director:, Audu Paden, | ,     Stars:, Michael J. Fox, , Geena Davis, , Hugh Laurie, , Wayne Brady","The Little family spend their vacation near Lake Garland. Meanwhile, in the forest, a beast is threatening the animals to give her food every night.",4.3,72 min,G,4985,
The King and I,tt0160429,1999,"Animation, Family, Fantasy","Director:, Richard Rich, | ,     Stars:, Miranda Richardson, , Martin Vidnovic, , Christiane Noll, , Ian Richardson","Traveling to the exotic kingdom of Siam, English schoolteacher Anna Leonowens soon discovers that her most difficult challenge is the stubborn, imperious King himself.",4.3,88 min,G,4192,"11,956,538"
The Woody Woodpecker Show,tt0184175,1940–1972,"Animation, Short, Comedy","Stars:, Walter Lantz, , Grace Stafford, , Daws Butler, , Johnny Coons",A various of incredible adventures involving a cheerful woodpecker with an unforgettable laugh.,7.0,6 min,TV-G,7808,
Hunter X Hunter: Phantom Rouge,tt2918988,2013,"Animation, Action, Adventure","Director:, Yûzô Satô, | ,     Stars:, Tommy Arciniega, , Edward Bosco, , Griffin Burns, , Robbie Daymond","Someone has stolen Kurapika's eyes-and another survivor from his clan whose members were massacred for their Scarlet Eyes! Gon and Killua begin investigating on his behalf, but shortly after they've begun, the Phantom Troupe appears!",6.6,97 min,TV-14,2931,
The 13 Ghosts of Scooby-Doo,tt0088628,1985–1986,"Animation, Adventure, Comedy","Stars:, Bob Arbogast, , Gay Autterson, , Susan Blu, , Hamilton Camp",Shaggy and Scooby and friends must return 13 ghosts to a magic chest which they inadvertently released.,7.3,30 min,TV-G,3021,
Crossing Swords,tt8777690,2020–2021,"Animation, Comedy, Fantasy","Stars:, Nicholas Hoult, , Luke Evans, , Adam Pally, , Alanna Ubach",A good-hearted peasant dreaming of knighthood becomes a squire at the royal castle. But his dream job isn't everything he'd hoped it would be.,6.7,22 min,TV-MA,1705,
Bad Cat,tt4695548,2016,"Animation, Action, Adventure","Directors:, Mehmet Kurtulus, , Ayse Ünal, | ,     Stars:, Ugur Yücel, , Demet Evgar, , Okan Yalabik, , Güven Kiraç","A profane house cat must deal with the arrival of his illegitimate son, an accidental killing, his owner's eviction and more within the course of a day of debauchery and mayhem.",7.0,86 min,Not Rated,8153,
Scum's Wish,tt6197170,I) (2017,"Animation, Drama, Romance","Stars:, Brittney Karbowski, , Nobunaga Shimazaki, , Molly Searcy, , Aya Hisakawa",A perfect couple struggles with a secret longing each has for someone else.,6.8,22 min,TV-MA,2152,
The Reef,tt0820142,2006,"Animation, Adventure, Family","Directors:, Howard E. Baker, , John Fox, , Kyung Ho Lee, | ,     Stars:, John Rhys-Davies, , Bruno Alexander, , Reedy Gibbs, , Jimmy Bennett",One fish must find his destiny to save his home and the love of his life from a bullying shark.,4.1,77 min,G,4310,
Postman Pat,tt0149509,1981–2017,"Animation, Family","Stars:, Carole Boyd, , Ken Barrie, , Melissa Sinden, , Kulvinder Ghir",This classic children's series follows the adventures of everyone's favourite postman as he carries out his mail rounds in the village of Greendale.,6.3,15 min,TV-Y,2956,
Mobile Suit Gundam: Hathaway,tt13288678,2021,"Animation, Action, Drama","Director:, Shûkô Murase, | ,     Stars:, Kenshô Ono, , Reina Ueda, , Jun'ichi Suwabe, , Sôma Saitô","Hathaway Noa, still haunted by his past actions, joins a terrorist organization called Mufti and adopts the alias ""Mufti Nabiyy Erin"". Mufti is fighting a terrorist campaign against the Earth Federation government.",6.6,95 min,TV-14,1713,
Kuso,tt6131712,2017,"Animation, Comedy, Drama","Director:, Flying Lotus, | ,     Stars:, Hannibal Buress, , George Clinton, , David Firth, , Arden Banks",Events unfold after a devastating earthquake in Los Angeles.,4.9,94 min,Not Rated,1805,
The Pebble and the Penguin,tt0114108,1995,"Animation, Adventure, Comedy","Directors:, Don Bluth, , Gary Goldman, | ,     Stars:, Martin Short, , Jim Belushi, , Annie Golden, , Tim Curry",A lovable but introverted penguin named Hubie plans to present his betrothal pebble to the bird of his dreams.,5.5,74 min,G,5313,"3,983,912"
My Little Pony: The Movie,tt0091584,1986,"Animation, Adventure, Family","Directors:, Mike Joens, , Gerry Chiniquy, , Ray Lee, , Akinori Matsubara, , Margaret Nichols, , Heungsun Oh, , Karen Peterson, , Tom Ray, , Robert Shellhorn, , Gregg Vanzo, , Gwen Wetzler, | ,     Stars:, Danny DeVito, , Madeline Kahn, , Cloris Leachman, , Rhea Perlman","Ponyland comes under attack from the Smooze, a massive purple ooze created by an evil witch who plans to destroy the ponies' annual spring festival.",5.9,86 min,G,2783,"5,958,456"
Boonie Bears: Guardian Code,tt25981462,2023,Animation,"Directors:, Yongchang Lin, , Heqi Shao, | ,     Stars:, Bingjun Zhang, , Wei Zhang, , Xiao Tan, , Yingying Miu","Briar and Bramble lose their mother at a very young age due to mysterious circumstances. Many years later, when an older female bear shows up on the scene, the Bear Brothers are determined to find out the truth once and for all.",7.3,96 min,,76,
Robotech,tt0088595,1985,"Animation, Action, Adventure","Stars:, Steve Kramer, , Tom Wyner, , Robert Axelrod, , Bill Capizzi",An alien spaceship crash lands on Earth and the technology and secrets she bears lead Earth into three destructive interplanetary wars.,8.5,30 min,TV-Y7,3841,
A Grand Day Out,tt0104361,1989,"Animation, Short, Adventure","Director:, Nick Park, | ,     Star:, Peter Sallis","To replenish their depleted supply of cheese, inventor Wallace and his dog Gromit travel to the moon in a homemade rocket-ship.",7.7,23 min,Not Rated,35131,
The Wizards Return: Alex vs. Alex,tt2448374,2013 TV Movie,"Animation, Action, Adventure","Director:, Victor Gonzalez, | ,     Stars:, Selena Gomez, , Jake T. Austin, , Jennifer Stone, , Gregg Sulkin","While visiting Tuscany, Italy, a young wizard accidentally creates an evil version of herself.",6.3,60 min,TV-G,6879,
Regular Show: The Movie,tt4920274,2015,"Animation, Action, Adventure","Director:, J.G. Quintel, | ,     Stars:, J.G. Quintel, , William Salyers, , Sam Marin, , Mark Hamill","To save the universe, and their friendship, Mordecai and Rigby must defeat an evil volleyball coach.",7.4,70 min,TV-PG,5341,
Heaven Official's Blessing,tt13375866,2020– ,"Animation, Action, Adventure","Stars:, Guangtao Jiang, , Non Sepho, , Ying Huang, , James Cheek","The story of Crown Prince Xie Lian, who, after 800 years of ""Cultivation, "" finally ascends to heaven. He is soon banished back to the mortal realm and goes on an extraordinary adventure as they learn the truth about the gods in heaven.",8.2,,TV-14,1933,
Reincarnated as a Sword,tt15483602,2022– ,"Animation, Action, Adventure","Stars:, Shin'ichirô Miki, , Ai Kakuma, , Yukiyo Fujii, , Takuya Nakashima",The hero of Tensei shitara Ken deshita differs from your standard otherworldly protagonist in that he is reincarnated as a sword! Beginning his quest by spawning in the middle of a ...                See full summary »,7.3,24 min,TV-14,773,
Muppet Babies,tt6337766,2018–2022,"Animation, Adventure, Comedy","Stars:, Matt Danner, , Dee Bradley Baker, , Melanie Harrison, , Eric Bauza",Baby versions of Jim Henson's famous Muppet characters go on wacky adventures through their imaginations,6.7,23 min,TV-Y,780,
To the Solitary Me Who Loved You,tt15450826,2022,"Animation, Fantasy, Romance","Director:, Kenichi Kasai, | ,     Stars:, Hio Miyazawa, , Aju Makita","In a universe of parallel worlds, two lovers search for a place to belong.",6.9,98 min,,321,
Mother of the Goddess' Dormitory,tt12378990,2021,"Animation, Comedy, Romance","Stars:, Misuzu Yamada, , Ayaka Nanase, , Fukuyama Asaki, , Yuki Yomichi","Nagumo Koushi. His house burned down on his birthday. His father has never had a job and a single dollar behind him. At the age of 12, he becomes homeless. Having wondered around the city ...                See full summary »",6.2,25 min,TV-MA,674,
Gyakkyô burai Kaiji,tt1202625,2007–2011,"Animation, Action, Thriller","Stars:, Jack Stansbury, , Masato Hagiwara, , Hakuryû, , Naoya Uchida","Kaiji Itou is a good-for-nothing loiterer who spends his days drinking beer and stealing hubcaps-that is, until he ends up being tricked by his former co-worker. Unable to suddenly repay ...                See full summary »",8.2,23 min,TV-14,3433,
My Love Affair with Marriage,tt6435164,2022,"Animation, Comedy, Drama","Director:, Signe Baumane, | ,     Stars:, Dagmara Dominczyk, , Michele Pawk, , Matthew Modine, , Cameron Monaghan","A young spirited woman, Zelma, is determined to conform to the pressures of singing Mythology Sirens in order to be loved, but more she conforms, the more her body resists. A story of inner female rebellion.",7.1,107 min,,258,
Love Flops,tt21606344,2022– ,"Animation, Comedy, Romance","Stars:, Ryôta Ôsaka, , Ayana Taketatsu, , Hisako Kanemoto, , Rie Takahashi",Asahi Kashiwagi lives the normal life of a high school student until one day a TV fortune teller's predictions come true one after another. Fate ties his life and five beautiful girls together. But one day something happens.,6.1,,,318,
Salad Fingers,tt1830238,2004– ,"Animation, Fantasy, Horror","Stars:, David Firth, , Cachet","The surreal life of Salad Fingers, an unknown creature living in an apocalyptic wasteland.",8.1,,TV-MA,2935,
The Tigger Movie,tt0220099,2000,"Animation, Adventure, Comedy","Director:, Jun Falkenstein, | ,     Stars:, Jim Cummings, , Nikita Hopkins, , Ken Sansom, , John Fiedler",Tigger goes looking through the hundred-acre-wood to find his family.,6.3,77 min,G,19655,"45,554,533"
Sacrificial Princess & the King of Beasts,tt21929436,2023– ,"Animation, Fantasy, Romance","Stars:, Emi Lo, , Ray Hurd, , Kristian Eros, , Kimmie Britt","The king of the beasts and demons receives female human sacrifices to assert the dominance over the human race. However, the 99th sacrifice intrigues him and lets her stay as his consort.",7.8,23 min,TV-14,53,
Nature Cat,tt4947580,2015–2023,"Animation, Action, Adventure","Stars:, Taran Killam, , Kate McKinnon, , Kate Micucci, , Bobby Moynihan",An adventurous house cat goes on crazy trips and adventures with his friends to learn all about animals and nature.,7.3,24 min,TV-Y,389,
Gate,tt4958580,2015–2016,"Animation, Action, Adventure","Stars:, Jun'ichi Suwabe, , Nao Tôyama, , Hisako Kanemoto, , Risa Taneda",A gate appears in modern-day Tokyo which allows access to a fantasy world. A Japanese military squad is formed to establish ties between both worlds.,7.5,24 min,TV-14,3801,
Silver Fang,tt0362344,1986,"Animation, Action, Adventure","Stars:, Eiko Yamada, , Keiichi Noda, , Hideyuki Tanaka, , Toshiko Fujita",An Akita-Inu puppy is destined to defend his people against a monstrous bear.,8.9,25 min,,3005,
Danger Mouse,tt0081848,1981–1992,"Animation, Action, Adventure","Stars:, David Jason, , Terry Scott, , Edward Kelsey, , Victor Knight","Danger Mouse, the greatest secret agent in the world, must follow Colonel K's orders (and try not to break Professor Squawkencluck's inventions) to foil Baron Greenback's and his henchman Stiletto's plans.",7.4,25 min,TV-Y,3743,
MASK,tt0088563,1985–1986,"Animation, Action, Adventure","Stars:, Doug Stone, , Mark Halloran, , Brendan McKane, , Graeme McKenna",Matt Trakker leads a special team of masked crime fighters with a fleet of hidden function vehicles against Miles Mayhem and his criminal organization known as V.E.N.O.M.,7.3,22 min,TV-Y7,4380,
Captain Scarlet and the Mysterons,tt0059973,1967–1968,"Animation, Action, Family","Stars:, Ed Bishop, , Donald Gray, , Francis Matthews, , Sylvia Anderson","In 2068, the indestructible Captain Scarlet leads the agents of Spectrum in a war of nerves against the Mysterons from Mars.",7.8,25 min,TV-PG,1787,
Back Home Again,tt10002230,2021,"Animation, Short, Drama","Director:, Michael Mankowski, | ,     Stars:, Edward Asner, , Kim Basinger, , Bill Burr, , Lorne Cardinal","The Beast, Wildfire at Fort McMurray is an animated re imagining of one of the largest wildfire evacuations in Canadian History.",7.3,30 min,,27,
Piper,tt5613056,2016,"Animation, Short, Family","Director:, Alan Barillaro, | ,     Star:, Bui Quoc Huy Steve","A hungry sandpiper hatchling ventures from her nest for the first time to dig for food by the shoreline. The problem is, the food is buried in the sand where scary waves roll up.",8.3,6 min,G,30659,
Full Metal Panic!,tt0328739,2002–2006,"Animation, Action, Adventure","Stars:, Tomokazu Seki, , Satsuki Yukino, , Jason Douglas, , Yukana","Sousuke Sagara, a member of a covert anti-terrorist private military organization known as Mithril, tasked with protecting Kaname Chidori, a spirited Japanese high school girl.",7.6,24 min,TV-14,5715,
A Couple of Cuckoos,tt14400866,2022,"Animation, Comedy, Romance","Stars:, Lindsay Sheppard, , Nicholas Andrew Louie, , Kaito Ishikawa, , Akari Kitô","Two children who got swapped at birth grow up to become engaged to each other. It's an arrangement neither of them like, at first.",6.7,23 min,TV-14,895,
Gen: Lock,tt7945066,2018– ,"Animation, Action, Adventure","Stars:, Michael B. Jordan, , Golshifteh Farahani, , David Tennant, , Dakota Fanning","Earth, 2068. City by city, free society is being forcibly absorbed into a vast autocracy. One military force holds the line. One pilot could turn the tide.",7.2,30 min,TV-PG,1654,
"The Night Is Short, Walk on Girl",tt6335734,2017,"Animation, Adventure, Comedy","Director:, Masaaki Yuasa, | ,     Stars:, Gen Hoshino, , Kana Hanazawa, , Hiroshi Kamiya, , Ryûji Akiyama","In this comedy about one epic night in Kyoto, a college sophomore goes on a series of surreal encounters with the local nightlife, all the while unaware of the romantic longings of her classmate Senpai.",7.5,92 min,PG-13,5731,"406,490"
Vixen: The Movie,tt6945882,2017 Video,"Animation, Fantasy, Sci-Fi","Directors:, Curt Geda, , James Tucker, | ,     Stars:, Megalyn Echikunwoke, , Stephen Amell, , Katie Cassidy, , Franz Drameh","Mari McCabe, an orphan who inherited her family Anansi totem, which allows her to have the speed and strength of any animal, must protect her totem, and 4 other elemental totems just like it, from her sister and others who try to take them",6.5,75 min,Not Rated,1857,
